"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"2592036",1559286068,NaN,NaN,NaN,NaN,NaN,19679,NaN,NaN,NaN,6529
"2592039",1559286071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6540.27855153203
"2592041",1559286073,NaN,328620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592043",1559286075,NaN,328000.262536873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6543
"2592044",1559286076,NaN,327845.606451613,NaN,NaN,NaN,19532.0057692308,NaN,NaN,NaN,NaN
"2592046",1559286078,NaN,328307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592047",1559286079,NaN,327516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592048",1559286080,NaN,327516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592049",1559286081,NaN,NaN,35763,NaN,37556,NaN,NaN,NaN,NaN,6544
"2592051",1559286083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6548
"2592054",1559286086,NaN,327511.454545455,35790.2204928664,NaN,NaN,19463,NaN,NaN,NaN,6547.5881104034
"2592055",1559286087,NaN,327117.692307692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592056",1559286088,NaN,327809.270440252,NaN,NaN,37550,19602,NaN,NaN,NaN,NaN
"2592058",1559286090,NaN,NaN,35729,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592059",1559286091,NaN,NaN,35735,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592060",1559286092,NaN,327026.802259887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592062",1559286094,NaN,NaN,NaN,NaN,37544,NaN,NaN,NaN,NaN,NaN
"2592063",1559286095,NaN,327006,NaN,NaN,37499.1940298507,NaN,NaN,NaN,NaN,6555
"2592067",1559286099,NaN,326152,35737.2897310513,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592072",1559286104,NaN,NaN,NaN,NaN,37541,NaN,NaN,NaN,NaN,NaN
"2592073",1559286105,NaN,NaN,NaN,NaN,37540.5,NaN,NaN,NaN,NaN,NaN
"2592074",1559286106,NaN,NaN,NaN,NaN,37540.9344262295,NaN,NaN,NaN,NaN,NaN
"2592075",1559286107,NaN,NaN,NaN,NaN,37539.6343283582,NaN,NaN,NaN,NaN,NaN
"2592077",1559286109,NaN,326774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592078",1559286110,NaN,326328.8,NaN,NaN,37540.8850129199,NaN,NaN,NaN,NaN,6539.43901881618
"2592079",1559286111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6539
"2592080",1559286112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6531.81539525236
"2592081",1559286113,NaN,NaN,NaN,30424,NaN,NaN,NaN,NaN,NaN,NaN
"2592082",1559286114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6539
"2592083",1559286115,NaN,326374.093167702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6535.82056074766
"2592084",1559286116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6538.13320825516
"2592088",1559286120,NaN,326869.161038961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592089",1559286121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6539.5299015897
"2592090",1559286122,NaN,326179.649484536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592093",1559286125,NaN,326400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592097",1559286129,NaN,NaN,NaN,NaN,37482,NaN,NaN,NaN,NaN,6540
"2592098",1559286130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6540
"2592099",1559286131,51114.76,NaN,NaN,NaN,NaN,19668,NaN,NaN,NaN,6531
"2592100",1559286132,NaN,326405.539308176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592101",1559286133,NaN,326264.146938775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592103",1559286135,NaN,325768.389312977,NaN,NaN,NaN,19669,NaN,NaN,NaN,NaN
"2592104",1559286136,NaN,NaN,NaN,NaN,NaN,19668,NaN,NaN,NaN,NaN
"2592105",1559286137,NaN,NaN,NaN,NaN,NaN,19607.2338593974,NaN,NaN,NaN,NaN
"2592109",1559286141,NaN,NaN,NaN,NaN,NaN,19611.0579710145,NaN,NaN,NaN,NaN
"2592113",1559286145,NaN,NaN,NaN,NaN,NaN,NaN,25680,NaN,NaN,NaN
"2592114",1559286146,NaN,325800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592115",1559286147,NaN,325400.178571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592116",1559286148,NaN,325100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592117",1559286149,NaN,NaN,NaN,NaN,37432,NaN,NaN,NaN,NaN,NaN
"2592118",1559286150,NaN,325500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592120",1559286152,NaN,NaN,NaN,NaN,37389,NaN,NaN,NaN,NaN,6537
"2592126",1559286158,NaN,325797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592128",1559286160,NaN,326105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592131",1559286163,NaN,NaN,35735,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592134",1559286166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6539.36
"2592136",1559286168,NaN,NaN,NaN,NaN,37297.2359257555,NaN,NaN,NaN,NaN,NaN
"2592137",1559286169,NaN,NaN,35735,NaN,37200,NaN,NaN,NaN,NaN,6539
"2592138",1559286170,NaN,NaN,NaN,NaN,37107,NaN,NaN,NaN,NaN,NaN
"2592139",1559286171,NaN,326103.5,NaN,NaN,37199,NaN,NaN,NaN,NaN,NaN
"2592140",1559286172,NaN,326104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592144",1559286176,NaN,NaN,NaN,NaN,37291,NaN,NaN,NaN,NaN,6539
"2592146",1559286178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6539.38068181818
"2592148",1559286180,NaN,NaN,NaN,NaN,NaN,NaN,25555,NaN,NaN,6530
"2592149",1559286181,51087.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592150",1559286182,NaN,NaN,NaN,NaN,NaN,NaN,25556,NaN,NaN,NaN
"2592152",1559286184,NaN,325757.855652174,NaN,NaN,37138,NaN,NaN,NaN,NaN,NaN
"2592153",1559286185,NaN,NaN,NaN,NaN,NaN,19665,25556,NaN,NaN,NaN
"2592154",1559286186,NaN,NaN,NaN,NaN,NaN,19601,NaN,NaN,NaN,NaN
"2592155",1559286187,NaN,NaN,NaN,NaN,37113.1899313501,NaN,NaN,NaN,NaN,NaN
"2592156",1559286188,NaN,NaN,NaN,NaN,37100,19664.1812108559,NaN,NaN,NaN,NaN
"2592157",1559286189,NaN,325646.905660377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592158",1559286190,NaN,NaN,NaN,NaN,NaN,19649.6653821452,NaN,NaN,NaN,NaN
"2592160",1559286192,NaN,325801.094736842,NaN,NaN,NaN,NaN,25556,NaN,NaN,NaN
"2592162",1559286194,NaN,325700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592164",1559286196,NaN,325801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592165",1559286197,NaN,325801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592167",1559286199,NaN,325801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592168",1559286200,NaN,325801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592169",1559286201,NaN,NaN,NaN,NaN,37098,NaN,NaN,NaN,NaN,NaN
"2592170",1559286202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6538
"2592171",1559286203,NaN,325801.163043478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592173",1559286205,NaN,NaN,NaN,NaN,37097,NaN,NaN,NaN,NaN,NaN
"2592174",1559286206,NaN,NaN,NaN,NaN,37097,NaN,NaN,NaN,NaN,NaN
"2592175",1559286207,NaN,325821.332225914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592176",1559286208,NaN,325572.404958678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592177",1559286209,NaN,325545,NaN,NaN,37097,NaN,NaN,NaN,NaN,NaN
"2592178",1559286210,NaN,325495,NaN,NaN,NaN,NaN,NaN,16533,NaN,NaN
"2592179",1559286211,NaN,325101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592181",1559286213,NaN,325673.354497354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592182",1559286214,NaN,325674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592183",1559286215,NaN,NaN,NaN,NaN,37097.38,NaN,NaN,NaN,NaN,NaN
"2592190",1559286222,NaN,325819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592193",1559286225,NaN,326237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592194",1559286226,NaN,NaN,NaN,NaN,37097,NaN,NaN,NaN,NaN,NaN
"2592198",1559286230,NaN,NaN,NaN,NaN,NaN,19671,NaN,NaN,NaN,NaN
"2592200",1559286232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6529.35804769002
"2592201",1559286233,NaN,NaN,35658,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592203",1559286235,NaN,NaN,NaN,NaN,37060,NaN,NaN,NaN,NaN,NaN
"2592205",1559286237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6526.68451361868
"2592206",1559286238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6522
"2592207",1559286239,NaN,NaN,NaN,NaN,37062,NaN,NaN,NaN,NaN,NaN
"2592209",1559286241,NaN,NaN,NaN,NaN,37060,NaN,NaN,NaN,NaN,6511
"2592210",1559286242,NaN,NaN,NaN,NaN,37060,NaN,NaN,NaN,NaN,NaN
"2592211",1559286243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6521.33442476559
"2592216",1559286248,NaN,NaN,35661,NaN,NaN,NaN,NaN,NaN,NaN,6521
"2592217",1559286249,NaN,NaN,NaN,30407.7118644068,NaN,NaN,NaN,NaN,NaN,NaN
"2592219",1559286251,NaN,326230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592220",1559286252,NaN,326196.329268293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592223",1559286255,NaN,NaN,35661,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592228",1559286260,NaN,325990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592231",1559286263,NaN,NaN,NaN,NaN,NaN,19628.9939061548,NaN,NaN,NaN,NaN
"2592233",1559286265,NaN,NaN,35662,NaN,37060,NaN,NaN,NaN,NaN,NaN
"2592234",1559286266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6521
"2592236",1559286268,NaN,325901.747282609,NaN,NaN,NaN,NaN,25742.935483871,NaN,NaN,NaN
"2592237",1559286269,NaN,325893.067164179,NaN,NaN,NaN,NaN,25749,NaN,NaN,NaN
"2592238",1559286270,NaN,325506,NaN,NaN,NaN,NaN,25655.5,NaN,NaN,NaN
"2592240",1559286272,NaN,NaN,NaN,NaN,NaN,NaN,25745.5487804878,NaN,NaN,NaN
"2592242",1559286274,NaN,NaN,NaN,NaN,37098.4663573086,19668,NaN,NaN,NaN,NaN
"2592245",1559286277,NaN,NaN,NaN,NaN,NaN,NaN,25748.6176470588,NaN,NaN,NaN
"2592247",1559286279,NaN,NaN,NaN,NaN,37099.4913294798,NaN,NaN,NaN,NaN,NaN
"2592248",1559286280,NaN,NaN,NaN,NaN,37098,NaN,25750,NaN,NaN,NaN
"2592249",1559286281,NaN,325698,NaN,NaN,37092.1754385965,NaN,NaN,NaN,NaN,NaN
"2592250",1559286282,NaN,NaN,NaN,NaN,37086.7916666667,NaN,NaN,NaN,16921,NaN
"2592251",1559286283,NaN,325799,NaN,NaN,NaN,NaN,25926,NaN,NaN,NaN
"2592252",1559286284,NaN,325898,NaN,NaN,NaN,NaN,25750,NaN,NaN,NaN
"2592254",1559286286,NaN,325898.428571429,NaN,NaN,NaN,NaN,25652,NaN,NaN,NaN
"2592256",1559286288,NaN,325900,NaN,NaN,37056.7969723954,NaN,NaN,NaN,NaN,NaN
"2592259",1559286291,NaN,325900.248120301,NaN,NaN,NaN,NaN,25895.4652173913,NaN,NaN,NaN
"2592260",1559286292,NaN,325901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592266",1559286298,51091.19,326239.6875,NaN,NaN,NaN,19611,NaN,NaN,NaN,NaN
"2592267",1559286299,51090.5152459016,326239,NaN,NaN,NaN,NaN,25895,NaN,NaN,NaN
"2592268",1559286300,NaN,326239,NaN,NaN,37058.0306748466,19611.2190923318,25894,NaN,NaN,6520.28370663153
"2592269",1559286301,51109.85,NaN,NaN,NaN,37060,NaN,NaN,NaN,NaN,NaN
"2592270",1559286302,NaN,NaN,NaN,NaN,37059.4782608696,NaN,NaN,NaN,NaN,NaN
"2592271",1559286303,NaN,327060.584615385,NaN,NaN,37060,NaN,25894.9961685824,NaN,NaN,NaN
"2592272",1559286304,NaN,NaN,NaN,NaN,NaN,19651.1235955056,NaN,NaN,NaN,NaN
"2592273",1559286305,NaN,NaN,NaN,NaN,NaN,19651,NaN,NaN,NaN,6524
"2592274",1559286306,NaN,NaN,NaN,NaN,NaN,19612.7132249649,NaN,NaN,NaN,6527.47604359449
"2592275",1559286307,NaN,NaN,NaN,NaN,NaN,19627.0794701987,NaN,NaN,NaN,NaN
"2592277",1559286309,NaN,NaN,NaN,NaN,NaN,19610.6801152738,25894,NaN,NaN,6531
"2592280",1559286312,NaN,NaN,NaN,NaN,37061,NaN,NaN,NaN,NaN,NaN
"2592281",1559286313,51093.9233103448,327035,NaN,30309.8785046729,37060,19600.8488407106,NaN,16542.756097561,NaN,6524
"2592282",1559286314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16921.4802561366,6522.60809061489
"2592283",1559286315,NaN,NaN,NaN,30378,37060,19532.9205579139,NaN,NaN,NaN,NaN
"2592285",1559286317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16640,NaN,NaN
"2592286",1559286318,NaN,NaN,NaN,NaN,37093.3940886699,NaN,NaN,16638,NaN,NaN
"2592287",1559286319,NaN,NaN,NaN,NaN,NaN,19529,NaN,NaN,NaN,NaN
"2592289",1559286321,NaN,NaN,NaN,NaN,NaN,19567,NaN,NaN,NaN,NaN
"2592290",1559286322,NaN,NaN,NaN,NaN,37098.9799010513,NaN,NaN,NaN,NaN,NaN
"2592291",1559286323,NaN,NaN,NaN,NaN,37023.8345290442,NaN,NaN,NaN,NaN,NaN
"2592292",1559286324,51079.0991034483,NaN,NaN,NaN,36969,NaN,NaN,NaN,16922,6522
"2592293",1559286325,NaN,NaN,NaN,NaN,36980.25606469,NaN,NaN,NaN,NaN,NaN
"2592294",1559286326,NaN,NaN,NaN,NaN,36999.6186732187,NaN,NaN,NaN,NaN,NaN
"2592295",1559286327,NaN,NaN,NaN,NaN,37000,NaN,NaN,NaN,NaN,NaN
"2592296",1559286328,NaN,NaN,NaN,NaN,37007.5358649789,NaN,NaN,NaN,NaN,NaN
"2592297",1559286329,NaN,326577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6522
"2592298",1559286330,NaN,NaN,NaN,NaN,37098,19531.0083333333,NaN,NaN,NaN,NaN
"2592299",1559286331,NaN,326647.552631579,NaN,NaN,37104.224025974,19532,NaN,NaN,NaN,6528.27984672494
"2592300",1559286332,NaN,NaN,NaN,NaN,37146,NaN,NaN,16619,NaN,6522.35071200685
"2592301",1559286333,51078.43,326291.354409318,NaN,NaN,37169.1968641115,19542.1747638327,NaN,NaN,16922,NaN
"2592303",1559286335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16615,NaN,NaN
"2592304",1559286336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6518
"2592305",1559286337,51079.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592307",1559286339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6518
"2592308",1559286340,NaN,NaN,NaN,NaN,37166,NaN,NaN,NaN,NaN,6511.92946132473
"2592309",1559286341,NaN,NaN,NaN,NaN,37155,NaN,NaN,NaN,NaN,NaN
"2592310",1559286342,NaN,NaN,35641,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592311",1559286343,NaN,NaN,35634.7483296214,NaN,NaN,NaN,25894,16616.2468772961,NaN,NaN
"2592312",1559286344,NaN,NaN,35628.341894061,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592313",1559286345,NaN,326388,35650,NaN,NaN,NaN,NaN,16570.5348837209,NaN,NaN
"2592314",1559286346,NaN,NaN,NaN,NaN,37119,NaN,NaN,NaN,NaN,NaN
"2592315",1559286347,NaN,NaN,NaN,NaN,37119.9846153846,NaN,NaN,NaN,NaN,NaN
"2592316",1559286348,NaN,NaN,NaN,NaN,37119.2152777778,NaN,NaN,NaN,NaN,NaN
"2592317",1559286349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16617,NaN,NaN
"2592321",1559286353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16616,NaN,NaN
"2592322",1559286354,NaN,NaN,NaN,NaN,37183,NaN,NaN,NaN,NaN,6513
"2592323",1559286355,NaN,326388.256410256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592324",1559286356,NaN,NaN,NaN,NaN,NaN,19548,NaN,NaN,NaN,6526
"2592325",1559286357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6526
"2592326",1559286358,NaN,326380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6526
"2592328",1559286360,NaN,326388,NaN,NaN,NaN,19519.687804878,NaN,NaN,NaN,6526
"2592329",1559286361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6526
"2592330",1559286362,NaN,NaN,NaN,NaN,NaN,19509.7166994106,NaN,NaN,NaN,NaN
"2592331",1559286363,NaN,NaN,NaN,NaN,NaN,19502.0689975248,NaN,16590,NaN,NaN
"2592333",1559286365,NaN,NaN,NaN,NaN,NaN,19518.6428571429,NaN,NaN,NaN,NaN
"2592334",1559286366,NaN,NaN,NaN,NaN,37109.8435114504,NaN,NaN,NaN,NaN,NaN
"2592335",1559286367,NaN,NaN,NaN,NaN,37105.7902869757,NaN,NaN,NaN,NaN,NaN
"2592336",1559286368,NaN,NaN,NaN,NaN,NaN,19479,NaN,16616.1329673681,NaN,6526
"2592337",1559286369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6526
"2592338",1559286370,NaN,325901,NaN,NaN,NaN,NaN,NaN,16619.3850996852,NaN,NaN
"2592339",1559286371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16976.0751072961,NaN
"2592340",1559286372,NaN,326381.734375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592341",1559286373,NaN,326382,NaN,NaN,NaN,NaN,25737,NaN,NaN,6529
"2592345",1559286377,51226.7,326382.082191781,35647.2352941177,30303.8971962617,37059.6019172553,NaN,NaN,16647,NaN,6525.98007246377
"2592346",1559286378,NaN,326383,35605,30376,37160,19533.7820512821,25893,NaN,16999.2477763659,6527.34441805226
"2592347",1559286379,NaN,NaN,NaN,NaN,NaN,NaN,25894,NaN,NaN,6528.07840440165
"2592348",1559286380,NaN,NaN,NaN,NaN,NaN,19547,NaN,NaN,NaN,NaN
"2592349",1559286381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17091,NaN
"2592350",1559286382,NaN,NaN,NaN,NaN,NaN,19546,NaN,NaN,NaN,NaN
"2592351",1559286383,NaN,326204.590747331,35619.0728222997,30305.2704225352,NaN,19520.9209302326,NaN,NaN,NaN,6529
"2592352",1559286384,NaN,325953,NaN,NaN,NaN,19525.6315789474,NaN,NaN,NaN,NaN
"2592353",1559286385,NaN,NaN,NaN,NaN,NaN,19515.3162790698,NaN,NaN,NaN,6529
"2592354",1559286386,NaN,NaN,NaN,NaN,NaN,19543,NaN,16623,NaN,6530
"2592356",1559286388,NaN,326296.327091136,NaN,NaN,NaN,19547.5866141732,NaN,NaN,NaN,NaN
"2592357",1559286389,NaN,326208.432258065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592361",1559286393,NaN,326305.842261905,NaN,NaN,NaN,19522.0117283951,NaN,NaN,NaN,NaN
"2592362",1559286394,NaN,325953.829787234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592363",1559286395,NaN,326386,NaN,NaN,NaN,19559,NaN,NaN,NaN,NaN
"2592367",1559286399,NaN,326387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592368",1559286400,NaN,326387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592369",1559286401,NaN,326000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592374",1559286406,NaN,325954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592375",1559286407,NaN,326387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592376",1559286408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16647,NaN,NaN
"2592378",1559286410,51226.7,326190.572992701,NaN,30305,NaN,NaN,NaN,NaN,NaN,NaN
"2592379",1559286411,NaN,326065.24137931,NaN,NaN,37160.8566037736,NaN,NaN,NaN,NaN,6523
"2592380",1559286412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6524.64064602961
"2592381",1559286413,NaN,NaN,NaN,NaN,37159,NaN,NaN,NaN,NaN,NaN
"2592382",1559286414,NaN,NaN,NaN,NaN,37104,19501,NaN,NaN,NaN,NaN
"2592383",1559286415,NaN,326000.158536585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592384",1559286416,NaN,326000.023746702,NaN,30325.3865030675,37104,19500.586763519,NaN,NaN,NaN,NaN
"2592385",1559286417,51226.7,326383,35642,30375.8011928429,37154,19535,25893,16645,17090,6524.10815183572
"2592386",1559286418,NaN,NaN,NaN,NaN,NaN,19496,NaN,NaN,NaN,6524
"2592388",1559286420,NaN,326382.253333333,NaN,NaN,37123.1428571429,NaN,NaN,NaN,NaN,NaN
"2592389",1559286421,NaN,326383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592391",1559286423,NaN,NaN,NaN,NaN,37155,NaN,NaN,NaN,NaN,NaN
"2592394",1559286426,NaN,NaN,NaN,NaN,37148.188045977,19497,NaN,NaN,NaN,NaN
"2592395",1559286427,NaN,NaN,NaN,NaN,37169.3694852941,NaN,NaN,NaN,NaN,NaN
"2592397",1559286429,NaN,NaN,NaN,NaN,NaN,NaN,25795,NaN,NaN,6524
"2592398",1559286430,NaN,NaN,NaN,NaN,37180.4355948869,19540,NaN,NaN,NaN,NaN
"2592399",1559286431,NaN,326382,NaN,NaN,37226,19502,NaN,NaN,NaN,NaN
"2592401",1559286433,NaN,NaN,NaN,NaN,37210.3684210526,19543,NaN,NaN,NaN,NaN
"2592404",1559286436,NaN,NaN,NaN,NaN,NaN,19499,NaN,NaN,NaN,NaN
"2592408",1559286440,NaN,NaN,NaN,NaN,37161,NaN,NaN,NaN,NaN,NaN
"2592410",1559286442,NaN,326382,35623,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592411",1559286443,NaN,NaN,NaN,NaN,37248,NaN,NaN,NaN,NaN,NaN
"2592412",1559286444,NaN,NaN,NaN,NaN,NaN,19505,NaN,NaN,NaN,NaN
"2592413",1559286445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6524
"2592416",1559286448,NaN,NaN,35607,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592421",1559286453,NaN,326382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592423",1559286455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6515.88247834777
"2592424",1559286456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6516.57538143264
"2592426",1559286458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6516
"2592427",1559286459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16964,NaN
"2592428",1559286460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6510
"2592430",1559286462,NaN,NaN,NaN,NaN,NaN,NaN,25799,NaN,NaN,NaN
"2592431",1559286463,NaN,NaN,NaN,NaN,NaN,NaN,25799,NaN,NaN,NaN
"2592432",1559286464,NaN,326382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2592433",1559286465,NaN,NaN,NaN,NaN,NaN,NaN,25814.7722397476,NaN,NaN,6511.8040181956
