"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"4233672",1560927704,NaN,356483.055194805,NaN,NaN,36098,NaN,NaN,NaN,NaN,NaN
"4233673",1560927705,NaN,356467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233675",1560927707,NaN,356512.80952381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6884.90396779759
"4233676",1560927708,NaN,356543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233677",1560927709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6886.71556350626
"4233680",1560927712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6892
"4233682",1560927714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17208,NaN
"4233683",1560927715,NaN,NaN,39581,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233684",1560927716,NaN,355845,NaN,31834.152173913,NaN,NaN,NaN,NaN,NaN,NaN
"4233687",1560927719,NaN,356303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233688",1560927720,NaN,NaN,NaN,NaN,NaN,NaN,26216,17502,NaN,NaN
"4233689",1560927721,NaN,356350.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233690",1560927722,NaN,356245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233691",1560927723,50606.7361769352,356247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233694",1560927726,NaN,356303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233696",1560927728,NaN,NaN,NaN,NaN,36008.7272727273,NaN,NaN,NaN,NaN,NaN
"4233698",1560927730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17300,NaN
"4233699",1560927731,NaN,355839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233701",1560927733,NaN,355595,NaN,NaN,NaN,20162,NaN,NaN,NaN,NaN
"4233702",1560927734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17216,NaN
"4233706",1560927738,NaN,NaN,NaN,NaN,NaN,NaN,26200.0402459475,NaN,NaN,NaN
"4233707",1560927739,NaN,355517.587242026,NaN,NaN,NaN,NaN,26202.4809160305,NaN,NaN,NaN
"4233708",1560927740,NaN,NaN,NaN,NaN,36095,NaN,NaN,NaN,NaN,NaN
"4233709",1560927741,NaN,355595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233710",1560927742,NaN,355150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233712",1560927744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17322.3180901143,NaN
"4233714",1560927746,NaN,NaN,NaN,NaN,36006.128,NaN,NaN,17505,NaN,NaN
"4233715",1560927747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17345.7305061559,NaN
"4233719",1560927751,NaN,355570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233720",1560927752,NaN,355515.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233721",1560927753,NaN,355496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233722",1560927754,NaN,355688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233723",1560927755,NaN,355688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233726",1560927758,NaN,355688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233729",1560927761,NaN,NaN,NaN,NaN,36007,NaN,NaN,NaN,NaN,NaN
"4233730",1560927762,NaN,NaN,NaN,NaN,36008,NaN,NaN,NaN,NaN,NaN
"4233732",1560927764,NaN,355538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233733",1560927765,NaN,355538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233734",1560927766,NaN,355688.96039604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233735",1560927767,NaN,355688,NaN,31871,NaN,NaN,NaN,NaN,NaN,NaN
"4233737",1560927769,NaN,355687,NaN,31871,NaN,NaN,NaN,NaN,NaN,NaN
"4233738",1560927770,NaN,355687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233739",1560927771,NaN,NaN,39555,31871,NaN,NaN,NaN,NaN,NaN,NaN
"4233740",1560927772,50572.73,356301,NaN,31786.9921259843,NaN,NaN,NaN,NaN,NaN,NaN
"4233741",1560927773,50571.75,356301,NaN,31871,NaN,NaN,NaN,NaN,NaN,NaN
"4233742",1560927774,NaN,356301,NaN,NaN,NaN,NaN,NaN,NaN,17369,NaN
"4233743",1560927775,NaN,NaN,NaN,NaN,36094,NaN,NaN,NaN,NaN,NaN
"4233747",1560927779,NaN,356300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233748",1560927780,NaN,356300,NaN,NaN,NaN,NaN,26210,NaN,NaN,NaN
"4233750",1560927782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17369,NaN
"4233752",1560927784,NaN,NaN,NaN,NaN,36094,NaN,NaN,NaN,NaN,NaN
"4233753",1560927785,50590.4,355604,39555,31769,36096.6701612903,20165,26201,17508,17253,6883
"4233754",1560927786,NaN,356299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233757",1560927789,NaN,356299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233758",1560927790,NaN,NaN,NaN,NaN,36099,NaN,NaN,NaN,NaN,NaN
"4233761",1560927793,NaN,356216.658536585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233763",1560927795,NaN,356298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233764",1560927796,NaN,356297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233766",1560927798,NaN,NaN,NaN,NaN,NaN,20166,NaN,NaN,NaN,NaN
"4233768",1560927800,NaN,NaN,39550,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233769",1560927801,NaN,356297.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233770",1560927802,NaN,356297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233771",1560927803,NaN,356298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233772",1560927804,NaN,356298,NaN,NaN,36104,NaN,NaN,NaN,NaN,NaN
"4233773",1560927805,NaN,356298,NaN,NaN,36104,NaN,NaN,NaN,NaN,NaN
"4233774",1560927806,NaN,357200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233775",1560927807,NaN,357200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233780",1560927812,NaN,356800,NaN,NaN,36149,NaN,NaN,NaN,NaN,NaN
"4233784",1560927816,NaN,NaN,39513.089093702,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233785",1560927817,NaN,NaN,NaN,NaN,36164,NaN,NaN,NaN,NaN,NaN
"4233787",1560927819,NaN,356962.404761905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233789",1560927821,NaN,357200,NaN,NaN,36112,NaN,26221,NaN,NaN,NaN
"4233793",1560927825,NaN,356134.604252806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233794",1560927826,NaN,356760.136585366,NaN,NaN,NaN,20191,26228,NaN,NaN,NaN
"4233795",1560927827,NaN,356292.620408163,NaN,NaN,NaN,20192.7983128834,NaN,NaN,NaN,NaN
"4233796",1560927828,NaN,356643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233797",1560927829,NaN,356575.309148265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233798",1560927830,NaN,356671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233799",1560927831,NaN,356643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233801",1560927833,NaN,NaN,NaN,NaN,36149,NaN,NaN,NaN,NaN,NaN
"4233803",1560927835,NaN,356724.162303665,NaN,NaN,NaN,NaN,NaN,NaN,17370,NaN
"4233804",1560927836,NaN,NaN,NaN,NaN,36149.3827160494,NaN,NaN,NaN,NaN,NaN
"4233805",1560927837,NaN,NaN,NaN,NaN,36150,NaN,NaN,NaN,NaN,NaN
"4233807",1560927839,NaN,356868.092664093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233809",1560927841,NaN,357140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233812",1560927844,NaN,356801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233818",1560927850,NaN,356639.789904502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233822",1560927854,NaN,356643,NaN,NaN,36150,NaN,NaN,NaN,NaN,NaN
"4233826",1560927858,NaN,356703,NaN,NaN,36196.8155339806,NaN,NaN,NaN,NaN,NaN
"4233827",1560927859,NaN,356735.009433962,NaN,NaN,36118.151056338,NaN,NaN,NaN,NaN,NaN
"4233828",1560927860,NaN,NaN,NaN,NaN,36113,NaN,NaN,NaN,NaN,NaN
"4233829",1560927861,NaN,NaN,NaN,NaN,36063.2821497121,NaN,NaN,NaN,NaN,NaN
"4233836",1560927868,NaN,356589,NaN,NaN,36002,NaN,NaN,NaN,NaN,NaN
"4233837",1560927869,NaN,356589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233840",1560927872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17370,NaN
"4233841",1560927873,NaN,NaN,NaN,NaN,36098,NaN,NaN,NaN,NaN,NaN
"4233843",1560927875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6898
"4233844",1560927876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17319,NaN
"4233845",1560927877,NaN,356700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233846",1560927878,NaN,356700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233851",1560927883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17601.6830769231,NaN,NaN
"4233852",1560927884,NaN,NaN,39534.8894230769,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233853",1560927885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17602,NaN,NaN
"4233855",1560927887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6899
"4233856",1560927888,50708.24,356689.202439024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233857",1560927889,NaN,356700,NaN,NaN,36099,NaN,NaN,17607,NaN,6899
"4233858",1560927890,NaN,356705,NaN,NaN,NaN,20200,NaN,NaN,NaN,6893.76279926335
"4233859",1560927891,NaN,NaN,NaN,NaN,36014,NaN,NaN,NaN,NaN,6899
"4233860",1560927892,NaN,356805.066666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233861",1560927893,NaN,356914,NaN,NaN,NaN,NaN,NaN,17610,NaN,NaN
"4233862",1560927894,NaN,356843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233866",1560927898,NaN,356913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233867",1560927899,NaN,NaN,NaN,NaN,36102,NaN,NaN,NaN,NaN,NaN
"4233868",1560927900,NaN,NaN,NaN,NaN,36035.6116504854,NaN,NaN,NaN,NaN,NaN
"4233872",1560927904,NaN,356843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233873",1560927905,NaN,NaN,NaN,NaN,36029,NaN,NaN,NaN,NaN,NaN
"4233874",1560927906,NaN,NaN,NaN,NaN,36003.9830287206,NaN,NaN,NaN,NaN,NaN
"4233875",1560927907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17551,NaN,6900
"4233876",1560927908,NaN,NaN,39488,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233878",1560927910,NaN,356704.296228151,NaN,NaN,NaN,NaN,26283.3975903614,NaN,NaN,NaN
"4233882",1560927914,NaN,356700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233883",1560927915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6891.31628662091
"4233884",1560927916,NaN,356799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233885",1560927917,NaN,NaN,NaN,NaN,NaN,20174,NaN,NaN,NaN,NaN
"4233886",1560927918,NaN,NaN,NaN,NaN,NaN,20216,NaN,NaN,NaN,NaN
"4233887",1560927919,NaN,356700,NaN,NaN,NaN,20217,NaN,NaN,NaN,NaN
"4233888",1560927920,50595.339589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233889",1560927921,50555.5065333774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233890",1560927922,50569.79,NaN,NaN,NaN,35997.4828571429,NaN,NaN,NaN,NaN,NaN
"4233891",1560927923,50569.79,NaN,NaN,NaN,NaN,NaN,NaN,17552.1027908579,NaN,NaN
"4233892",1560927924,50569.79,356500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233893",1560927925,50569.79,NaN,NaN,NaN,35999,NaN,NaN,NaN,NaN,NaN
"4233894",1560927926,50552.3358885942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233895",1560927927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17548.75,NaN,NaN
"4233897",1560927929,NaN,356698.55,NaN,NaN,NaN,NaN,NaN,NaN,17340.0094562648,NaN
"4233898",1560927930,50569.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17383.7859649123,NaN
"4233899",1560927931,50569.79,356704.200863931,39497,NaN,35999.4264705882,20219,NaN,NaN,17384,6896
"4233900",1560927932,NaN,356700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233901",1560927933,NaN,356734.222222222,NaN,NaN,NaN,NaN,NaN,NaN,17353,NaN
"4233902",1560927934,NaN,356700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233904",1560927936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6899.22450562233
"4233905",1560927937,NaN,356300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233906",1560927938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6906
"4233908",1560927940,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17384,6907
"4233909",1560927941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17353,NaN
"4233910",1560927942,NaN,356182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6911
"4233911",1560927943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6912.82456140351
"4233914",1560927946,NaN,356441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233915",1560927947,NaN,356637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233916",1560927948,NaN,356791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233920",1560927952,50569.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233921",1560927953,50569.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233922",1560927954,NaN,NaN,NaN,NaN,35943,NaN,NaN,NaN,NaN,NaN
"4233925",1560927957,50569.79,356300.686468647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233926",1560927958,NaN,356354.165644172,NaN,NaN,35989,NaN,26250.6644067797,NaN,NaN,NaN
"4233927",1560927959,50569.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233928",1560927960,50569.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233929",1560927961,50569.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233930",1560927962,NaN,356293,39452,31802,35944,20220.8503253796,26251,17550,17353,6901
"4233931",1560927963,NaN,NaN,NaN,NaN,35990,NaN,26250,17551,NaN,6901
"4233932",1560927964,NaN,356181,NaN,NaN,NaN,NaN,NaN,17551.2202380952,17354.9007633588,6896
"4233934",1560927966,NaN,356180,NaN,NaN,NaN,NaN,NaN,NaN,17286.9009009009,NaN
"4233935",1560927967,NaN,NaN,NaN,NaN,35996.0972818312,NaN,NaN,NaN,17341.2132196162,NaN
"4233936",1560927968,NaN,356288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233938",1560927970,NaN,NaN,NaN,31800.0467111535,NaN,NaN,NaN,NaN,NaN,NaN
"4233939",1560927971,50528.54,NaN,NaN,NaN,36042,NaN,NaN,17534,NaN,NaN
"4233941",1560927973,NaN,356216.396121884,NaN,NaN,NaN,NaN,NaN,17534.0582524272,NaN,NaN
"4233942",1560927974,NaN,NaN,39451.8846153846,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233944",1560927976,50523.1387531807,NaN,39451.9853658537,NaN,NaN,20223.4564204923,NaN,17537,NaN,NaN
"4233945",1560927977,50526.58,355776.137214137,NaN,NaN,NaN,20222,26237.6334519573,17539.6547743966,17289,6895
"4233946",1560927978,NaN,NaN,NaN,NaN,NaN,20205.5507880911,26250,NaN,NaN,NaN
"4233947",1560927979,NaN,NaN,NaN,NaN,NaN,20213.8608734804,NaN,NaN,NaN,NaN
"4233948",1560927980,50527.0988235294,NaN,39476,NaN,NaN,20213.6761658031,NaN,17557.2759643917,NaN,NaN
"4233949",1560927981,50528.54,NaN,39476.3042291951,31768.2172915073,36028.0945736434,20211.1375,26250,17565.2228571429,NaN,NaN
"4233950",1560927982,50540.1125490196,355887.765432099,NaN,31799.7860082305,36039,20207.0010493179,26250,17560.7828096118,17342,6895.30382513661
"4233951",1560927983,50555.05,355887.354166667,NaN,31800,36039,20214.5304029304,26250,17566.6559766764,17363.4615384615,6895.6045112782
"4233952",1560927984,NaN,355824.117948718,NaN,NaN,NaN,20218,NaN,17573.7224606581,17369,NaN
"4233953",1560927985,NaN,355742.488066826,NaN,31823,NaN,NaN,NaN,NaN,NaN,NaN
"4233954",1560927986,NaN,355773.078703704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233955",1560927987,NaN,NaN,NaN,NaN,36039.68,20216.8513379584,26271,NaN,17291,NaN
"4233956",1560927988,NaN,NaN,NaN,31824.5766423358,NaN,20227.9152542373,NaN,NaN,NaN,NaN
"4233957",1560927989,NaN,355729.903225806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233958",1560927990,NaN,355604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233959",1560927991,NaN,NaN,NaN,NaN,NaN,20228,NaN,NaN,NaN,NaN
"4233960",1560927992,NaN,NaN,NaN,NaN,NaN,20213.9015659955,NaN,NaN,NaN,NaN
"4233961",1560927993,NaN,NaN,NaN,31800,NaN,20217.771969697,26250,NaN,NaN,NaN
"4233962",1560927994,NaN,NaN,39499.9903846154,NaN,NaN,20218.7151493599,NaN,NaN,17290.9090909091,NaN
"4233963",1560927995,NaN,NaN,NaN,31800,NaN,20225.0837438424,NaN,17592,NaN,NaN
"4233964",1560927996,NaN,355565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233966",1560927998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17326,NaN
"4233967",1560927999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17290,NaN
"4233969",1560928001,NaN,NaN,NaN,NaN,NaN,20220.7435897436,NaN,NaN,NaN,NaN
"4233970",1560928002,NaN,355341.25831202,NaN,NaN,NaN,20222,NaN,NaN,NaN,NaN
"4233971",1560928003,NaN,NaN,NaN,NaN,NaN,20216,NaN,NaN,NaN,NaN
"4233973",1560928005,NaN,NaN,NaN,NaN,36038,NaN,NaN,NaN,NaN,NaN
"4233974",1560928006,NaN,NaN,NaN,NaN,NaN,20219.7037037037,NaN,17600.2883803599,NaN,6896
"4233975",1560928007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17598,NaN,6896
"4233977",1560928009,NaN,355210,NaN,NaN,36040,NaN,NaN,NaN,NaN,NaN
"4233978",1560928010,NaN,355430.577922078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4233979",1560928011,50555.05,355477.946043165,39499,31869,NaN,NaN,NaN,17635,NaN,6896
"4233980",1560928012,50555.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6900
"4233981",1560928013,NaN,NaN,NaN,NaN,36040,NaN,NaN,NaN,NaN,NaN
"4233982",1560928014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17324,NaN
"4233983",1560928015,NaN,355645,39487,NaN,36040,NaN,NaN,NaN,NaN,NaN
"4233984",1560928016,NaN,NaN,NaN,NaN,36030,NaN,NaN,NaN,NaN,NaN
"4233985",1560928017,NaN,NaN,NaN,NaN,NaN,20224,NaN,NaN,NaN,NaN
"4233986",1560928018,NaN,355642.425233645,39499.9841498559,NaN,36039,NaN,NaN,17610.2850182704,NaN,6901.16
"4233987",1560928019,NaN,355638.042105263,NaN,NaN,36040,NaN,NaN,NaN,NaN,NaN
"4233989",1560928021,NaN,NaN,39499.999000999,31934,36042,NaN,NaN,NaN,NaN,6904
"4233990",1560928022,50569.0351780415,NaN,NaN,NaN,NaN,NaN,26276,17633.5291005291,NaN,NaN
"4233991",1560928023,NaN,NaN,NaN,NaN,36042,NaN,NaN,17634,NaN,NaN
"4233992",1560928024,50569.79,355614.514231499,39501.266994267,31944.5155642023,36041.1622257053,20258.7213426219,26291.7451274363,17652.0308571429,17322.795803067,6911.57869310959
"4233993",1560928025,50569.79,NaN,39500,NaN,NaN,NaN,NaN,17669,17298.5832053251,NaN
"4233994",1560928026,NaN,NaN,NaN,NaN,36044.2744656918,NaN,26332,NaN,NaN,NaN
"4233995",1560928027,50514.0181571509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17298.1386861314,6913
"4233997",1560928029,NaN,NaN,NaN,NaN,NaN,20284,NaN,NaN,17292.1919504644,NaN
"4233998",1560928030,NaN,NaN,NaN,NaN,NaN,20284,NaN,NaN,NaN,NaN
"4233999",1560928031,NaN,NaN,NaN,NaN,NaN,20287.5,NaN,NaN,NaN,NaN
"4234000",1560928032,NaN,355497.385714286,NaN,NaN,NaN,NaN,NaN,NaN,17306,NaN
"4234001",1560928033,NaN,NaN,NaN,NaN,36073,NaN,NaN,NaN,NaN,NaN
"4234002",1560928034,NaN,355242.17447657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4234003",1560928035,NaN,355208.857142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4234004",1560928036,NaN,355150,NaN,NaN,NaN,20264.875591124,NaN,NaN,NaN,NaN
"4234005",1560928037,NaN,355148.927038627,39476.3508379888,NaN,36049.2960893855,20283,NaN,NaN,NaN,6913
"4234006",1560928038,NaN,354058.536458333,NaN,NaN,36023.2450832073,20285.2211838006,NaN,NaN,NaN,NaN
"4234007",1560928039,NaN,354047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4234008",1560928040,NaN,354424.864238411,39448,NaN,36002.0029069767,20273.3222891566,NaN,NaN,NaN,NaN
