"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"2332829",1559026861,53818.0366666667,NaN,35995.0084602369,31090.4,35650.2717391304,19217,NaN,16110,16425,6412
"2332830",1559026862,53813.13,NaN,NaN,31089,35650,19217,24811.6932457786,16110,16425,6411.7292051756
"2332831",1559026863,NaN,NaN,35999.710982659,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332834",1559026866,53827.855,NaN,36045.4406926407,31089,35651,19217,NaN,16075,16425,6407.28452814905
"2332835",1559026867,NaN,NaN,NaN,NaN,35651,NaN,NaN,NaN,16425,NaN
"2332836",1559026868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6400
"2332837",1559026869,NaN,NaN,NaN,NaN,35780,NaN,NaN,NaN,NaN,NaN
"2332843",1559026875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6377
"2332857",1559026889,NaN,NaN,36013,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332865",1559026897,NaN,316526,36079.4015009381,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332867",1559026899,NaN,NaN,NaN,NaN,35778.4375,NaN,NaN,NaN,NaN,NaN
"2332870",1559026902,53769.92,316530,36014,31090,35666,19226,24801,16100,16425,6379
"2332871",1559026903,53769.92,316530,36014,31090,35750.6839237057,19226,24801,16100,16425,6379
"2332875",1559026907,53749.3,316683.172413793,36008,31090,35678,19226,24800,16100,16425,6379
"2332877",1559026909,53750.28,NaN,36007,NaN,NaN,NaN,NaN,16076,NaN,6381
"2332878",1559026910,NaN,316527,36007,31090,35678,19226,24800,NaN,16420,NaN
"2332881",1559026913,NaN,316180,NaN,NaN,NaN,19226,NaN,NaN,NaN,NaN
"2332885",1559026917,53747.7098615917,316200,36004.6764436297,31092,35677,19226,24801.2751879699,16076,16376,6381.47731322824
"2332886",1559026918,53745.37,316898.602272727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332887",1559026919,53745.37,316201,36014,31092,NaN,19226,24813.4117647059,16076,16376,6381.56774984672
"2332888",1559026920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16365,6397
"2332890",1559026922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6396
"2332892",1559026924,53751.26,316200,36006,31092,35645.8241860465,19223.6880834706,24751,16076,16365,6389.67992047714
"2332894",1559026926,NaN,NaN,NaN,NaN,35651,19222,NaN,NaN,NaN,6396
"2332896",1559026928,NaN,NaN,NaN,NaN,NaN,19220.4099722992,24880,NaN,NaN,NaN
"2332898",1559026930,NaN,NaN,NaN,NaN,NaN,19210,NaN,NaN,NaN,NaN
"2332903",1559026935,NaN,316205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332911",1559026943,NaN,NaN,NaN,31092.6163522013,NaN,NaN,NaN,NaN,NaN,NaN
"2332912",1559026944,NaN,NaN,NaN,31093,NaN,NaN,NaN,NaN,NaN,NaN
"2332914",1559026946,NaN,NaN,NaN,31093,NaN,NaN,NaN,NaN,NaN,NaN
"2332916",1559026948,53739.0110393701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332919",1559026951,NaN,NaN,NaN,31094,NaN,NaN,NaN,NaN,NaN,NaN
"2332923",1559026955,NaN,NaN,NaN,31102,NaN,NaN,NaN,NaN,NaN,NaN
"2332929",1559026961,NaN,NaN,36063.8862126246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332930",1559026962,NaN,NaN,36069,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332931",1559026963,NaN,NaN,NaN,31103,NaN,NaN,NaN,NaN,NaN,NaN
"2332934",1559026966,NaN,NaN,NaN,31104,35660.0113636364,NaN,NaN,NaN,NaN,NaN
"2332937",1559026969,NaN,NaN,NaN,31100,NaN,NaN,NaN,NaN,NaN,NaN
"2332938",1559026970,NaN,NaN,NaN,31100,NaN,NaN,NaN,NaN,NaN,NaN
"2332940",1559026972,53751.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332941",1559026973,NaN,NaN,NaN,NaN,NaN,19168,NaN,NaN,NaN,NaN
"2332948",1559026980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6397
"2332949",1559026981,NaN,NaN,36014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332950",1559026982,NaN,NaN,36069.3177874187,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332953",1559026985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6402.43635463101
"2332954",1559026986,NaN,NaN,NaN,NaN,35724,NaN,NaN,NaN,NaN,NaN
"2332955",1559026987,53823.6623076923,NaN,36049.6918767507,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332956",1559026988,NaN,NaN,36047,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332964",1559026996,NaN,316949.184579439,NaN,NaN,35725,NaN,NaN,NaN,NaN,NaN
"2332965",1559026997,NaN,316430.882352941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332969",1559027001,NaN,NaN,NaN,NaN,NaN,19196.547826087,NaN,NaN,NaN,NaN
"2332973",1559027005,NaN,NaN,NaN,NaN,35785,NaN,NaN,NaN,NaN,6405
"2332974",1559027006,NaN,NaN,NaN,NaN,35785,NaN,NaN,NaN,NaN,NaN
"2332978",1559027010,NaN,317199,NaN,NaN,NaN,NaN,24841,NaN,NaN,NaN
"2332984",1559027016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6406
"2332991",1559027023,NaN,NaN,36074.9477451682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332992",1559027024,53859.27,317199,36072.6711229947,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332994",1559027026,NaN,316506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332995",1559027027,NaN,NaN,NaN,NaN,NaN,NaN,24880,NaN,NaN,NaN
"2332996",1559027028,NaN,NaN,36097,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332997",1559027029,NaN,NaN,36097.6501547988,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2332998",1559027030,NaN,NaN,NaN,NaN,NaN,19219.2176520994,NaN,NaN,NaN,NaN
"2332999",1559027031,NaN,NaN,36100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333000",1559027032,NaN,NaN,36125,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333001",1559027033,NaN,NaN,36125,NaN,NaN,19272,NaN,NaN,NaN,NaN
"2333004",1559027036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16430,NaN
"2333005",1559027037,53859.27,317199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333008",1559027040,NaN,NaN,36122,NaN,NaN,NaN,24901.5211970075,NaN,NaN,NaN
"2333009",1559027041,NaN,NaN,36151.1105626851,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333010",1559027042,NaN,NaN,36179,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333011",1559027043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6411
"2333013",1559027045,NaN,NaN,NaN,NaN,35799,NaN,NaN,NaN,NaN,6417
"2333014",1559027046,NaN,NaN,36163.900273224,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333016",1559027048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16429,NaN
"2333020",1559027052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16405.9361702128,NaN
"2333022",1559027054,NaN,316603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333025",1559027057,NaN,NaN,NaN,NaN,35784,NaN,NaN,NaN,NaN,NaN
"2333028",1559027060,NaN,317198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333029",1559027061,53692.7333947368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333030",1559027062,NaN,317198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333034",1559027066,53693.657475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333038",1559027070,NaN,NaN,NaN,31181,NaN,NaN,NaN,NaN,NaN,NaN
"2333039",1559027071,NaN,316610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333045",1559027077,NaN,NaN,NaN,31150,NaN,NaN,NaN,NaN,NaN,NaN
"2333046",1559027078,NaN,NaN,NaN,NaN,NaN,NaN,24954.7463617464,NaN,NaN,6416
"2333047",1559027079,NaN,NaN,NaN,NaN,NaN,NaN,24945.0079681275,NaN,NaN,NaN
"2333048",1559027080,NaN,NaN,NaN,NaN,35750,NaN,NaN,NaN,NaN,NaN
"2333051",1559027083,NaN,NaN,NaN,NaN,35784,NaN,NaN,NaN,NaN,NaN
"2333055",1559027087,NaN,317195,NaN,NaN,35784,NaN,NaN,NaN,NaN,NaN
"2333056",1559027088,NaN,317198,36150,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333062",1559027094,53841.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333064",1559027096,NaN,NaN,36173.3181818182,NaN,35784,NaN,NaN,NaN,NaN,NaN
"2333065",1559027097,NaN,316612,36204.1549636804,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333066",1559027098,NaN,316612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333069",1559027101,NaN,NaN,NaN,NaN,NaN,NaN,24930.8090337336,NaN,NaN,6406.95156591406
"2333070",1559027102,NaN,NaN,NaN,NaN,NaN,NaN,24929,NaN,NaN,6406
"2333071",1559027103,NaN,NaN,NaN,31204,NaN,NaN,NaN,NaN,NaN,NaN
"2333072",1559027104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6402
"2333073",1559027105,53709.04,316642,NaN,NaN,NaN,19271,24926,16148.5867768595,NaN,6404.65486725664
"2333074",1559027106,NaN,NaN,NaN,NaN,NaN,19206.5049504951,24869,NaN,NaN,NaN
"2333075",1559027107,NaN,NaN,36233,NaN,NaN,NaN,24846,NaN,NaN,NaN
"2333076",1559027108,NaN,NaN,36239,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333077",1559027109,NaN,NaN,NaN,NaN,NaN,NaN,24846,NaN,NaN,NaN
"2333078",1559027110,53709.04,316659,36196.8842105263,31165,NaN,NaN,NaN,NaN,NaN,NaN
"2333079",1559027111,NaN,NaN,NaN,NaN,NaN,NaN,24823,16090,NaN,NaN
"2333080",1559027112,53709.04,316660,NaN,NaN,NaN,NaN,24823,NaN,NaN,NaN
"2333082",1559027114,53675.65,NaN,NaN,NaN,NaN,NaN,NaN,16093,NaN,NaN
"2333086",1559027118,53675.65,316660,36191.0932835821,31163,35722,19202.6844175492,24837.9192037471,16090,16401.9129464286,6398.48510719029
"2333087",1559027119,53638.34,NaN,NaN,NaN,35686,NaN,NaN,16077,16402,NaN
"2333088",1559027120,53654.05,316880.609958506,NaN,31163,35631.2058823529,19204,24828,16077,16402,NaN
"2333089",1559027121,53654.05,316737,36168,31159.5240083507,NaN,19201.3375394322,24828,16077,16401.3863354037,NaN
"2333090",1559027122,53654.05,316822.2,36168,31163,35722,19202.7006369427,24828,16077,16402,6385
"2333091",1559027123,53636.38,317161,36159.8205128205,31166.3913043478,NaN,NaN,NaN,NaN,NaN,NaN
"2333092",1559027124,NaN,NaN,36157,31155.9899665552,NaN,19208.937007874,NaN,NaN,16400,6396
"2333093",1559027125,53592.19,NaN,NaN,31156.4984984985,NaN,NaN,NaN,NaN,NaN,NaN
"2333094",1559027126,NaN,NaN,NaN,31168,NaN,NaN,NaN,NaN,NaN,NaN
"2333095",1559027127,NaN,NaN,NaN,31235,NaN,NaN,24856,NaN,NaN,NaN
"2333097",1559027129,NaN,NaN,36188.7760416667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333098",1559027130,NaN,NaN,36188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333099",1559027131,NaN,NaN,36189,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333100",1559027132,NaN,NaN,36143.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333101",1559027133,NaN,317201.433333333,NaN,NaN,NaN,19243,NaN,16125,NaN,NaN
"2333102",1559027134,NaN,317500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333103",1559027135,NaN,317821,36189.03626943,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333104",1559027136,NaN,NaN,36191,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333105",1559027137,NaN,NaN,36156.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333106",1559027138,NaN,NaN,36166,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333107",1559027139,NaN,NaN,36188.6072607261,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333108",1559027140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6399
"2333109",1559027141,53580.4,317234.904761905,36186.3975155279,31163,35628,19191,24862,16079,16401,6397.38209159262
"2333110",1559027142,NaN,317233,36192,NaN,NaN,NaN,NaN,NaN,NaN,6390
"2333111",1559027143,53574.51,NaN,36241.6592505855,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333114",1559027146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6400
"2333115",1559027147,53581.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333116",1559027148,NaN,NaN,NaN,NaN,NaN,NaN,24856,NaN,NaN,NaN
"2333119",1559027151,NaN,317233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333125",1559027157,NaN,317782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333126",1559027158,NaN,317835.1375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333127",1559027159,NaN,NaN,36237,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333128",1559027160,NaN,NaN,36249,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333129",1559027161,NaN,317805.594202899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333130",1559027162,NaN,NaN,36237,NaN,NaN,NaN,24920,NaN,NaN,NaN
"2333131",1559027163,53730.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333133",1559027165,NaN,NaN,36279.7734956051,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333134",1559027166,NaN,317806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333135",1559027167,NaN,NaN,NaN,NaN,NaN,NaN,24922.45907173,NaN,NaN,NaN
"2333138",1559027170,NaN,NaN,NaN,NaN,35719.5775547445,NaN,NaN,NaN,NaN,6400
"2333139",1559027171,53648.8133333333,317374.361256544,36289.4573170732,31183.4959349593,NaN,NaN,24861,16094,NaN,6400
"2333140",1559027172,53648.16,317662.061349693,36289,31183,35696.25,19184,24861.8,16095,16400.692920354,6400
"2333141",1559027173,NaN,317899,NaN,31185,NaN,NaN,NaN,NaN,NaN,NaN
"2333142",1559027174,53650.12,317501.562211982,36289.4490481523,31184.503030303,35700.6,19185,24889.6360946746,16094.6,16400.2522704339,6400
"2333143",1559027175,53646.6086538462,NaN,36290,NaN,NaN,19194.7974358974,NaN,16094,NaN,NaN
"2333144",1559027176,NaN,NaN,NaN,31189,NaN,NaN,24856,NaN,NaN,6398
"2333145",1559027177,53650.12,317434,NaN,31184.4768211921,35701.7826086957,19199.7293233083,24861,16094,16400.1524926686,6400
"2333146",1559027178,53648.16,NaN,36260,31185,35759,19232.2820512821,24860,16094,16400,NaN
"2333147",1559027179,NaN,317500,36264,NaN,NaN,NaN,NaN,NaN,NaN,6399
"2333148",1559027180,53650.12,NaN,36250,NaN,NaN,19219.8301886792,NaN,16098.1818181818,NaN,NaN
"2333149",1559027181,53650.219,317450.76744186,36245.9239766082,31184.5897435897,35697,19207.7943925234,24873.975308642,NaN,16401,6398
"2333150",1559027182,53651.11,317678.692307692,NaN,31186,NaN,19209.8277310924,24856.5454545455,NaN,NaN,6398
"2333151",1559027183,NaN,NaN,36215.5402298851,31186,35674.0938628159,NaN,NaN,NaN,16398.8649350649,NaN
"2333152",1559027184,53651.7446666667,317452,36216,31186,35697,19193,24856,NaN,16400,6398
"2333153",1559027185,53652.09,317470.167330677,36216,31186.3333333333,35697,19192,24855.752851711,16077,16400.2234935164,6397.59908883827
"2333154",1559027186,NaN,NaN,36189.4444444444,NaN,NaN,NaN,NaN,16077,16400,NaN
"2333155",1559027187,NaN,NaN,36204,NaN,NaN,NaN,NaN,NaN,16401,NaN
"2333156",1559027188,NaN,317862,36204,NaN,NaN,NaN,24855,NaN,NaN,NaN
"2333157",1559027189,NaN,NaN,36188.0322580645,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333158",1559027190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6400
"2333159",1559027191,NaN,NaN,NaN,31174,NaN,NaN,NaN,NaN,NaN,NaN
"2333160",1559027192,53642.8905025126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333162",1559027194,NaN,NaN,NaN,NaN,NaN,19238,24894,16093,NaN,6400
"2333163",1559027195,NaN,NaN,NaN,31177.8470588235,NaN,NaN,NaN,NaN,NaN,NaN
"2333164",1559027196,53586.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333165",1559027197,53586.3,317642.244444444,36180,31177.238410596,35693.4936479129,19190.67,24857,16075,16400,6397.35162254483
"2333166",1559027198,53639.9934892086,317500,36179,31178,35672,19190,24857.7104477612,NaN,16386,NaN
"2333167",1559027199,53609.6230952381,317500,NaN,31177,NaN,19190,24881,16041,16370.6106666667,6388
"2333168",1559027200,NaN,NaN,36179,31177,35667.9539823009,19183.1417322835,24802,16040.4796116505,NaN,NaN
"2333169",1559027201,NaN,NaN,NaN,NaN,35709,NaN,NaN,NaN,16386,NaN
"2333170",1559027202,53585.31,NaN,36158,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333171",1559027203,NaN,NaN,36136.6,31159,NaN,NaN,NaN,NaN,NaN,NaN
"2333172",1559027204,NaN,317500,36126.8685015291,NaN,35647.5652173913,NaN,NaN,NaN,16380,NaN
"2333173",1559027205,53582.37,NaN,NaN,NaN,35705.8091397849,NaN,NaN,NaN,NaN,NaN
"2333174",1559027206,53585.1233333333,NaN,NaN,31160,NaN,NaN,NaN,NaN,16385.900621118,NaN
"2333176",1559027208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6387
"2333179",1559027211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16033,NaN,NaN
"2333192",1559027224,NaN,317501.106930693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333193",1559027225,NaN,317810.146341463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333195",1559027227,NaN,317825.717391304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333196",1559027228,NaN,317826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333197",1559027229,NaN,NaN,NaN,31224.8177802319,NaN,NaN,NaN,NaN,NaN,NaN
"2333198",1559027230,NaN,NaN,NaN,NaN,35731,NaN,NaN,NaN,NaN,NaN
"2333200",1559027232,53636.9299150743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333201",1559027233,53677.62,317826,36172,NaN,NaN,19213,24857,16074.1643454039,16399,6394
"2333204",1559027236,NaN,NaN,36172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333205",1559027237,NaN,NaN,36171,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333206",1559027238,NaN,NaN,36170,31297,NaN,NaN,NaN,NaN,NaN,NaN
"2333207",1559027239,NaN,NaN,36186.4655172414,31308,NaN,NaN,NaN,NaN,NaN,NaN
"2333208",1559027240,NaN,NaN,NaN,31308,NaN,NaN,NaN,NaN,NaN,NaN
"2333210",1559027242,NaN,317545.431279621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333214",1559027246,NaN,NaN,NaN,NaN,35777.237460815,NaN,NaN,NaN,NaN,NaN
"2333215",1559027247,NaN,317755.892109501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333216",1559027248,NaN,317861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333218",1559027250,NaN,317880.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333220",1559027252,NaN,317905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333221",1559027253,NaN,317906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333225",1559027257,NaN,NaN,36223,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333226",1559027258,NaN,NaN,36244.3624382208,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333230",1559027262,53632.7561077844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333232",1559027264,NaN,317905.52991453,36200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333234",1559027266,NaN,317544,36230,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333235",1559027267,NaN,NaN,36228.4301075269,NaN,35785,NaN,NaN,NaN,NaN,NaN
"2333241",1559027273,53643.0177884615,317544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333242",1559027274,NaN,317965,NaN,31308,NaN,NaN,NaN,NaN,16399.4591549296,NaN
"2333243",1559027275,NaN,NaN,NaN,31308,NaN,NaN,24803,NaN,NaN,NaN
"2333244",1559027276,NaN,NaN,NaN,31307.6779661017,NaN,NaN,24856,NaN,NaN,NaN
"2333246",1559027278,NaN,NaN,36219,31313.7375,NaN,NaN,NaN,NaN,NaN,NaN
"2333247",1559027279,53620.66,317561,36197,31293,NaN,NaN,NaN,NaN,16383,NaN
"2333248",1559027280,53620.66,317562,36185,NaN,NaN,19183,NaN,16042,16383,NaN
"2333249",1559027281,53620.66,317524.764835165,36173.2261904762,31295,35753.9653035936,19171.6728883265,24805,16042,16381.0153846154,6386
"2333250",1559027282,53620.66,NaN,36176.4184100418,NaN,NaN,NaN,24805.752173913,16041,16380.5763688761,NaN
"2333251",1559027283,NaN,317501.204761905,36174,31294,35709.188976378,NaN,NaN,NaN,16380,NaN
"2333252",1559027284,53620.66,NaN,NaN,31294,NaN,19129,24805,NaN,16380,6375
"2333253",1559027285,NaN,NaN,NaN,31291,NaN,NaN,NaN,16044.1487603306,NaN,NaN
"2333254",1559027286,53596.11,NaN,36158.0861056751,NaN,NaN,NaN,24805,16024,NaN,NaN
"2333255",1559027287,53665.83,NaN,NaN,NaN,35643.7425742574,NaN,NaN,NaN,NaN,NaN
"2333256",1559027288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16380,NaN
"2333257",1559027289,NaN,NaN,36152.6162790698,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333258",1559027290,NaN,NaN,36138.894214876,31342.8100558659,NaN,NaN,NaN,NaN,NaN,NaN
"2333263",1559027295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6376
"2333264",1559027296,NaN,NaN,NaN,31337.6,35611,NaN,NaN,NaN,NaN,NaN
"2333265",1559027297,NaN,NaN,NaN,NaN,35611,NaN,NaN,NaN,NaN,NaN
"2333267",1559027299,NaN,317563.014675052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2333268",1559027300,NaN,NaN,36150,NaN,NaN,NaN,NaN,NaN,NaN,NaN
