"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"432138",1557126170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6819.4081806804
"432139",1557126171,NaN,NaN,NaN,NaN,NaN,NaN,27366,NaN,NaN,6819
"432140",1557126172,NaN,358753.585714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432141",1557126173,NaN,358737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432144",1557126176,NaN,NaN,36778,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432146",1557126178,NaN,358782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432148",1557126180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16998.1277930223,NaN,NaN
"432149",1557126181,NaN,358402.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6819
"432150",1557126182,NaN,358398.313432836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432151",1557126183,NaN,358331.982692308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432152",1557126184,NaN,358401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432153",1557126185,NaN,358401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432155",1557126187,NaN,358781,NaN,NaN,NaN,NaN,NaN,17001.026272578,NaN,NaN
"432156",1557126188,NaN,358639.372972973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432159",1557126191,NaN,358781,NaN,NaN,NaN,NaN,27400,NaN,NaN,NaN
"432170",1557126202,NaN,NaN,36551,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432176",1557126208,NaN,358781,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432177",1557126209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,6818.1003468781
"432178",1557126210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432179",1557126211,53191.8375129534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432181",1557126213,NaN,358801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432184",1557126216,NaN,NaN,NaN,NaN,NaN,20340,27400,NaN,NaN,NaN
"432188",1557126220,NaN,NaN,NaN,NaN,45174.9044444444,NaN,NaN,NaN,NaN,NaN
"432191",1557126223,NaN,NaN,NaN,NaN,NaN,NaN,27400,17015.9568807339,NaN,NaN
"432197",1557126229,NaN,358501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432198",1557126230,NaN,358795.117142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432201",1557126233,NaN,NaN,NaN,NaN,45016,NaN,NaN,17000.1514254782,NaN,NaN
"432202",1557126234,NaN,358781,NaN,NaN,NaN,NaN,NaN,16999.9963463463,NaN,NaN
"432203",1557126235,NaN,358781,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432204",1557126236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432205",1557126237,NaN,NaN,NaN,NaN,NaN,20244,NaN,NaN,NaN,NaN
"432207",1557126239,NaN,NaN,36501,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432210",1557126242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17746,NaN
"432215",1557126247,NaN,358501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432216",1557126248,NaN,358500.949438202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432217",1557126249,NaN,358501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432218",1557126250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17746,NaN
"432220",1557126252,NaN,358737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432221",1557126253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17669,NaN
"432223",1557126255,NaN,358737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432225",1557126257,NaN,358500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432232",1557126264,NaN,NaN,NaN,NaN,45018,NaN,NaN,NaN,NaN,NaN
"432233",1557126265,NaN,NaN,NaN,NaN,45019.561070831,NaN,NaN,NaN,NaN,6839
"432234",1557126266,NaN,NaN,NaN,NaN,45019.9644895371,NaN,NaN,16997.8954382368,NaN,NaN
"432235",1557126267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432236",1557126268,NaN,NaN,NaN,NaN,NaN,NaN,27400,16999.8206856703,NaN,6839
"432237",1557126269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,6838
"432238",1557126270,NaN,NaN,NaN,NaN,NaN,NaN,27400,NaN,NaN,NaN
"432241",1557126273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6831.93470790378
"432248",1557126280,NaN,358501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6839
"432256",1557126288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17029,NaN,NaN
"432258",1557126290,NaN,358632.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432260",1557126292,NaN,NaN,NaN,NaN,NaN,20299.0709219858,NaN,NaN,NaN,NaN
"432262",1557126294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6836.8606485539
"432264",1557126296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6839
"432268",1557126300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17029,NaN,NaN
"432273",1557126305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17669,NaN
"432278",1557126310,NaN,358631,NaN,NaN,NaN,20300,NaN,NaN,NaN,6838.5
"432279",1557126311,NaN,358631,NaN,NaN,NaN,20300,NaN,NaN,NaN,6836.91167007897
"432280",1557126312,NaN,358632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432281",1557126313,NaN,NaN,NaN,NaN,NaN,20329,NaN,NaN,NaN,NaN
"432285",1557126317,NaN,NaN,NaN,NaN,NaN,20348.8581004317,NaN,NaN,NaN,NaN
"432287",1557126319,53189.2219900498,358632,36520.0018796993,NaN,NaN,20302,NaN,NaN,NaN,NaN
"432288",1557126320,NaN,358631.304597701,NaN,NaN,45019.0267379679,20301.7403651116,NaN,NaN,17669,6839
"432289",1557126321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6838
"432290",1557126322,NaN,358631.18699187,36515,NaN,NaN,20301,NaN,NaN,NaN,6838
"432292",1557126324,NaN,358632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432293",1557126325,NaN,358631.436708861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6838
"432294",1557126326,NaN,358630.879792746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432297",1557126329,NaN,358631.34643377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432300",1557126332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6839.2972
"432302",1557126334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6840
"432304",1557126336,NaN,358631.232209738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432305",1557126337,NaN,358619.279583875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432306",1557126338,NaN,358631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432307",1557126339,NaN,358599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432308",1557126340,53368.1241071429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6848.90917548552
"432311",1557126343,NaN,358559.349593496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432312",1557126344,NaN,358509.138339921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432315",1557126347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,6849.89589154507
"432316",1557126348,NaN,358600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6849.71449215524
"432323",1557126355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6840.57803091945
"432324",1557126356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6840
"432325",1557126357,NaN,358581.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6837.01998667555
"432326",1557126358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6840
"432327",1557126359,NaN,NaN,36515,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432328",1557126360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17622.665926255,NaN
"432330",1557126362,NaN,358525.817518248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432331",1557126363,NaN,358535.954065798,36504.3574358195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432332",1557126364,NaN,358517.055214724,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432333",1557126365,NaN,358516,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432334",1557126366,NaN,NaN,36515,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432335",1557126367,NaN,358600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432336",1557126368,NaN,358600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432338",1557126370,NaN,NaN,36515,NaN,45032.1752336449,NaN,NaN,NaN,NaN,NaN
"432339",1557126371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17611,NaN
"432342",1557126374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17610.3916666667,NaN
"432344",1557126376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432345",1557126377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16999.994934877,NaN,NaN
"432346",1557126378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432347",1557126379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17000,NaN,NaN
"432348",1557126380,NaN,NaN,NaN,NaN,NaN,NaN,27361.5040860215,NaN,NaN,NaN
"432349",1557126381,NaN,NaN,NaN,NaN,NaN,NaN,27362.3798256538,NaN,NaN,NaN
"432351",1557126383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6833
"432358",1557126390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16986,NaN,NaN
"432360",1557126392,NaN,358576.631578947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432361",1557126393,NaN,NaN,NaN,NaN,NaN,NaN,27382,NaN,NaN,NaN
"432362",1557126394,NaN,NaN,NaN,NaN,NaN,20300,NaN,NaN,NaN,NaN
"432363",1557126395,NaN,NaN,NaN,NaN,NaN,20300,NaN,NaN,NaN,NaN
"432365",1557126397,NaN,358528.632876712,NaN,NaN,NaN,20323,NaN,NaN,NaN,6831.23867959259
"432366",1557126398,NaN,358548.80270793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6828.5
"432367",1557126399,NaN,358502,36515,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432368",1557126400,NaN,NaN,NaN,NaN,NaN,20300,NaN,NaN,NaN,NaN
"432369",1557126401,NaN,358548.755667506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432370",1557126402,NaN,NaN,NaN,NaN,NaN,20300,NaN,NaN,NaN,NaN
"432372",1557126404,NaN,NaN,NaN,NaN,45130.8569604087,NaN,NaN,NaN,NaN,NaN
"432375",1557126407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6828
"432376",1557126408,NaN,NaN,NaN,NaN,NaN,20300,NaN,NaN,NaN,6836
"432377",1557126409,NaN,358598.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432378",1557126410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6837
"432379",1557126411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6836.40553745928
"432380",1557126412,NaN,358607.191204589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432381",1557126413,NaN,358610.163826999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432383",1557126415,NaN,358600,36571,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432384",1557126416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6838.36076817558
"432385",1557126417,NaN,358604.385793872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6834
"432386",1557126418,NaN,358600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432388",1557126420,NaN,358600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432389",1557126421,NaN,358600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432390",1557126422,NaN,358573.101851852,NaN,NaN,NaN,20274.3859728507,NaN,NaN,NaN,6833
"432392",1557126424,NaN,NaN,36515,NaN,NaN,NaN,NaN,NaN,NaN,6833
"432393",1557126425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6834
"432395",1557126427,NaN,358586.71011396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432396",1557126428,NaN,358558.621653085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432397",1557126429,NaN,358555.528401585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432398",1557126430,NaN,358489.563271605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6835
"432405",1557126437,NaN,NaN,NaN,NaN,45191.3355481728,NaN,NaN,NaN,NaN,NaN
"432406",1557126438,NaN,NaN,NaN,NaN,NaN,NaN,27320,NaN,NaN,NaN
"432411",1557126443,NaN,NaN,NaN,NaN,NaN,NaN,27319.5574912892,NaN,NaN,NaN
"432412",1557126444,NaN,358231.258064516,NaN,NaN,NaN,20270,NaN,NaN,NaN,NaN
"432414",1557126446,NaN,NaN,NaN,NaN,NaN,NaN,27320,NaN,NaN,NaN
"432418",1557126450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17643.0319744205,NaN
"432423",1557126455,NaN,NaN,36547.8680351906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432425",1557126457,NaN,NaN,NaN,NaN,NaN,NaN,27333.2631578947,NaN,NaN,NaN
"432428",1557126460,NaN,NaN,36548.1666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432430",1557126462,NaN,NaN,NaN,NaN,NaN,20270,NaN,16957,NaN,NaN
"432432",1557126464,NaN,358360.534778681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6839.46956521739
"432433",1557126465,NaN,358355.27480916,36550.7549711353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432434",1557126466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17708,NaN
"432435",1557126467,NaN,358394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432436",1557126468,NaN,358394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432437",1557126469,NaN,358394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432439",1557126471,NaN,358480,NaN,NaN,NaN,20225.5818181818,NaN,NaN,NaN,NaN
"432440",1557126472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16995,NaN,NaN
"432441",1557126473,NaN,NaN,36553,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432442",1557126474,NaN,358446,NaN,NaN,NaN,20251,NaN,NaN,NaN,NaN
"432446",1557126478,NaN,358354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432448",1557126480,NaN,NaN,36553,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432450",1557126482,NaN,358446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432453",1557126485,NaN,358446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432455",1557126487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6836
"432460",1557126492,NaN,358224,NaN,NaN,NaN,NaN,27340,NaN,NaN,NaN
"432461",1557126493,NaN,358400,36553.9938382031,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432472",1557126504,NaN,NaN,36557,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432473",1557126505,NaN,358227.490909091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432478",1557126510,NaN,NaN,NaN,NaN,NaN,20224,NaN,NaN,NaN,NaN
"432480",1557126512,NaN,NaN,NaN,NaN,NaN,NaN,27340,NaN,NaN,NaN
"432492",1557126524,NaN,NaN,NaN,NaN,45138,NaN,NaN,NaN,NaN,NaN
"432503",1557126535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6834.764
"432505",1557126537,NaN,NaN,NaN,NaN,NaN,NaN,27310.4275053305,NaN,NaN,NaN
"432506",1557126538,NaN,NaN,NaN,NaN,NaN,NaN,27328,NaN,NaN,NaN
"432507",1557126539,NaN,NaN,NaN,NaN,NaN,NaN,27328,NaN,NaN,NaN
"432511",1557126543,NaN,358237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432512",1557126544,NaN,NaN,NaN,NaN,NaN,20250.8483177055,NaN,NaN,NaN,6834
"432515",1557126547,NaN,NaN,NaN,NaN,NaN,NaN,27346.9269507471,NaN,NaN,NaN
"432516",1557126548,NaN,NaN,NaN,NaN,NaN,20277,NaN,NaN,NaN,NaN
"432517",1557126549,NaN,NaN,NaN,NaN,NaN,NaN,27340,NaN,NaN,NaN
"432518",1557126550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17610.4446564886,NaN
"432520",1557126552,NaN,358196.736102027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432521",1557126553,NaN,358000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432522",1557126554,NaN,358220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432523",1557126555,NaN,358001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432527",1557126559,NaN,358000.516666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432528",1557126560,NaN,358007.024896266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432529",1557126561,NaN,358029.453957997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432530",1557126562,NaN,358000.26056338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432531",1557126563,NaN,358000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432532",1557126564,NaN,357999.965811966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432534",1557126566,NaN,NaN,NaN,NaN,NaN,20252.7165254237,NaN,NaN,NaN,NaN
"432535",1557126567,NaN,NaN,NaN,NaN,NaN,NaN,27324.7039911308,NaN,NaN,NaN
"432538",1557126570,NaN,357837.742574257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432539",1557126571,NaN,357995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432547",1557126579,NaN,NaN,NaN,NaN,NaN,NaN,27311,NaN,NaN,NaN
"432548",1557126580,NaN,357945,NaN,NaN,NaN,NaN,27311,NaN,NaN,NaN
"432552",1557126584,NaN,NaN,NaN,NaN,NaN,NaN,27299.4749034749,NaN,NaN,NaN
"432554",1557126586,NaN,NaN,NaN,NaN,NaN,NaN,27299.32,NaN,17650,NaN
"432555",1557126587,NaN,NaN,NaN,NaN,NaN,NaN,27299,NaN,NaN,NaN
"432557",1557126589,NaN,NaN,NaN,NaN,NaN,NaN,27298.5964912281,NaN,NaN,NaN
"432559",1557126591,NaN,357727.744680851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432560",1557126592,NaN,357727,NaN,NaN,NaN,NaN,27291,NaN,NaN,NaN
"432562",1557126594,NaN,NaN,NaN,NaN,NaN,NaN,27303.4606741573,NaN,NaN,NaN
"432563",1557126595,NaN,NaN,NaN,NaN,NaN,NaN,27299,NaN,NaN,NaN
"432565",1557126597,NaN,357892.857014388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432566",1557126598,NaN,NaN,NaN,NaN,NaN,NaN,27345.7073170732,NaN,NaN,NaN
"432568",1557126600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16995.8402,NaN,NaN
"432569",1557126601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16999,NaN,NaN
"432572",1557126604,NaN,357944.235653236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432577",1557126609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6836
"432579",1557126611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16963,NaN,NaN
"432580",1557126612,NaN,357737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432586",1557126618,NaN,357993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432589",1557126621,53024.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432594",1557126626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6839
"432596",1557126628,NaN,NaN,36552,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432604",1557126636,NaN,357996.970149254,NaN,NaN,NaN,20287,NaN,NaN,NaN,NaN
"432605",1557126637,NaN,358017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432606",1557126638,NaN,358017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
"432608",1557126640,NaN,358301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432612",1557126644,NaN,358350,NaN,NaN,45200.5191424196,NaN,NaN,NaN,NaN,NaN
"432616",1557126648,NaN,NaN,NaN,NaN,45106,NaN,NaN,NaN,NaN,NaN
"432619",1557126651,NaN,NaN,36552,NaN,45108,NaN,NaN,NaN,NaN,NaN
"432620",1557126652,NaN,NaN,36552,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432621",1557126653,NaN,358130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
