"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"1814445",1558508477,NaN,320708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814446",1558508478,NaN,NaN,NaN,NaN,NaN,NaN,25846.8634615385,NaN,NaN,NaN
"1814448",1558508480,NaN,320747.894117647,NaN,NaN,NaN,19222,NaN,16332,NaN,NaN
"1814450",1558508482,NaN,319929.872495446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814451",1558508483,NaN,319500.756880734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814452",1558508484,NaN,319999,NaN,NaN,NaN,NaN,NaN,16333,NaN,NaN
"1814453",1558508485,53810.18,319924.522727273,35567.176276771,31000,NaN,NaN,NaN,NaN,NaN,NaN
"1814454",1558508486,NaN,NaN,NaN,31000,NaN,NaN,NaN,NaN,NaN,NaN
"1814457",1558508489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16334,NaN,NaN
"1814460",1558508492,NaN,319999.202898551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814461",1558508493,NaN,320000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814462",1558508494,NaN,319555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814463",1558508495,NaN,NaN,35579.0666666667,NaN,NaN,NaN,NaN,16335,NaN,NaN
"1814466",1558508498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16335.4060402685,NaN,NaN
"1814468",1558508500,NaN,NaN,NaN,NaN,NaN,NaN,25935,NaN,NaN,NaN
"1814472",1558508504,NaN,NaN,NaN,NaN,NaN,NaN,25820,NaN,NaN,NaN
"1814474",1558508506,NaN,NaN,35580.8244325768,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814477",1558508509,NaN,NaN,NaN,31088.0337552743,NaN,NaN,NaN,NaN,NaN,NaN
"1814481",1558508513,NaN,NaN,NaN,31095.0207715134,NaN,NaN,NaN,NaN,NaN,NaN
"1814484",1558508516,NaN,NaN,NaN,31022.5399449036,NaN,NaN,NaN,NaN,NaN,NaN
"1814485",1558508517,NaN,NaN,NaN,31023,NaN,NaN,NaN,NaN,NaN,NaN
"1814488",1558508520,NaN,NaN,NaN,31088.9308510638,NaN,NaN,NaN,NaN,NaN,NaN
"1814490",1558508522,NaN,NaN,NaN,31082.8550913838,NaN,NaN,25800,NaN,NaN,NaN
"1814492",1558508524,NaN,NaN,NaN,NaN,NaN,NaN,25896,NaN,NaN,NaN
"1814495",1558508527,NaN,NaN,NaN,31064,NaN,NaN,NaN,NaN,NaN,NaN
"1814496",1558508528,NaN,319998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814497",1558508529,NaN,319998.214876033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814498",1558508530,NaN,320000,NaN,NaN,NaN,NaN,NaN,16340.5396039604,NaN,NaN
"1814502",1558508534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16412.5048705156,NaN,NaN
"1814503",1558508535,NaN,NaN,NaN,31087.5189088655,NaN,NaN,NaN,16293,NaN,NaN
"1814504",1558508536,NaN,NaN,NaN,31100,NaN,NaN,NaN,NaN,NaN,NaN
"1814505",1558508537,NaN,NaN,NaN,31137.5750915751,NaN,NaN,NaN,NaN,NaN,6509
"1814506",1558508538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16349.9299171063,NaN,NaN
"1814507",1558508539,NaN,NaN,NaN,31090,NaN,NaN,NaN,16390,NaN,NaN
"1814509",1558508541,NaN,320001.76,35597.6401028278,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814510",1558508542,NaN,NaN,NaN,31099.6197718631,NaN,NaN,NaN,NaN,NaN,NaN
"1814511",1558508543,NaN,319732.333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814516",1558508548,NaN,NaN,NaN,31207.3095238095,NaN,NaN,NaN,NaN,NaN,NaN
"1814525",1558508557,NaN,NaN,NaN,31133.7978947368,NaN,NaN,NaN,NaN,NaN,NaN
"1814526",1558508558,NaN,NaN,NaN,31245.7034220532,NaN,NaN,NaN,NaN,NaN,NaN
"1814528",1558508560,NaN,NaN,NaN,31135.9107142857,NaN,NaN,NaN,NaN,NaN,NaN
"1814530",1558508562,NaN,NaN,35573,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814531",1558508563,NaN,NaN,NaN,31142,NaN,NaN,NaN,NaN,NaN,NaN
"1814533",1558508565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6450
"1814535",1558508567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6431
"1814539",1558508571,NaN,319999.871794872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814540",1558508572,NaN,319661.230769231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6450.95133819951
"1814541",1558508573,53823.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6506
"1814542",1558508574,NaN,319983.985294118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814543",1558508575,NaN,320000,35635,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814544",1558508576,53826.87,NaN,35648,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814545",1558508577,NaN,NaN,NaN,31274,NaN,NaN,NaN,NaN,NaN,NaN
"1814547",1558508579,53847.49,320066.819085487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814548",1558508580,NaN,320172.307692308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814549",1558508581,NaN,320002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814550",1558508582,53711.98,320068.100591716,NaN,31143.7373461012,NaN,NaN,NaN,NaN,NaN,NaN
"1814551",1558508583,NaN,NaN,NaN,31209.9975186104,NaN,NaN,NaN,NaN,NaN,NaN
"1814552",1558508584,NaN,320709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814553",1558508585,NaN,320074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814563",1558508595,NaN,NaN,NaN,NaN,NaN,19293,NaN,NaN,NaN,NaN
"1814564",1558508596,NaN,320450,NaN,NaN,NaN,NaN,25800,NaN,NaN,NaN
"1814565",1558508597,NaN,320700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814567",1558508599,NaN,NaN,NaN,NaN,NaN,NaN,25755,NaN,NaN,NaN
"1814568",1558508600,NaN,NaN,35491.7651933702,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814569",1558508601,NaN,NaN,NaN,31251,NaN,NaN,25735,NaN,NaN,NaN
"1814572",1558508604,NaN,320567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814573",1558508605,NaN,320406.546728972,NaN,31205,NaN,NaN,NaN,NaN,NaN,NaN
"1814574",1558508606,NaN,320709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814576",1558508608,NaN,NaN,NaN,31213,NaN,NaN,NaN,NaN,NaN,NaN
"1814577",1558508609,53810.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814578",1558508610,53887.7972845953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814579",1558508611,NaN,NaN,NaN,31197.2409240924,NaN,NaN,NaN,NaN,NaN,6502
"1814580",1558508612,NaN,NaN,NaN,31200,NaN,NaN,NaN,NaN,NaN,NaN
"1814582",1558508614,NaN,NaN,NaN,31214.7532188841,NaN,NaN,NaN,NaN,NaN,NaN
"1814583",1558508615,NaN,NaN,NaN,31227.1151178918,NaN,NaN,NaN,NaN,NaN,NaN
"1814584",1558508616,NaN,NaN,35529,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814585",1558508617,NaN,NaN,NaN,31159,NaN,19290.6753246753,NaN,NaN,NaN,NaN
"1814586",1558508618,53922.12,NaN,NaN,31159,NaN,NaN,NaN,NaN,NaN,NaN
"1814588",1558508620,NaN,320709,NaN,31200,NaN,NaN,NaN,NaN,NaN,NaN
"1814589",1558508621,NaN,NaN,NaN,31238.2973760933,NaN,NaN,NaN,NaN,NaN,NaN
"1814590",1558508622,NaN,NaN,NaN,31200,NaN,NaN,NaN,NaN,NaN,NaN
"1814591",1558508623,NaN,NaN,NaN,31251.58,NaN,NaN,NaN,NaN,NaN,NaN
"1814592",1558508624,NaN,NaN,NaN,31222.7675233645,NaN,NaN,NaN,NaN,NaN,NaN
"1814593",1558508625,NaN,NaN,NaN,31215.7590361446,NaN,NaN,NaN,NaN,NaN,NaN
"1814594",1558508626,NaN,NaN,NaN,31200,NaN,NaN,NaN,NaN,NaN,NaN
"1814598",1558508630,53905.43,320706,35504,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814599",1558508631,NaN,NaN,35504,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814604",1558508636,53905.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814607",1558508639,NaN,320320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814608",1558508640,NaN,320705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814611",1558508643,NaN,320704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814619",1558508651,NaN,NaN,NaN,31200.2908277405,NaN,NaN,NaN,NaN,NaN,NaN
"1814620",1558508652,NaN,NaN,NaN,31220.4836309524,NaN,NaN,NaN,NaN,NaN,NaN
"1814623",1558508655,NaN,NaN,NaN,31176.4520123839,NaN,NaN,NaN,NaN,NaN,NaN
"1814624",1558508656,NaN,NaN,NaN,31208.3033707865,NaN,NaN,NaN,NaN,NaN,NaN
"1814625",1558508657,NaN,NaN,NaN,31200,NaN,NaN,NaN,NaN,NaN,NaN
"1814628",1558508660,53877.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814630",1558508662,NaN,NaN,NaN,31200,NaN,NaN,NaN,NaN,NaN,NaN
"1814633",1558508665,NaN,NaN,35476,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814634",1558508666,NaN,NaN,35532.5582959641,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814638",1558508670,NaN,320170.027831094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814639",1558508671,NaN,320695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814647",1558508679,NaN,320100.278571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814648",1558508680,NaN,320657,NaN,31175.8447009444,NaN,NaN,NaN,NaN,NaN,NaN
"1814653",1558508685,NaN,NaN,35531,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814657",1558508689,NaN,NaN,NaN,NaN,NaN,NaN,25713,NaN,NaN,NaN
"1814660",1558508692,NaN,NaN,35536,31120.5756302521,NaN,NaN,NaN,NaN,NaN,NaN
"1814661",1558508693,NaN,NaN,NaN,31197,NaN,NaN,NaN,NaN,NaN,NaN
"1814664",1558508696,NaN,320498.852459016,35562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814665",1558508697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6493
"1814670",1558508702,NaN,320157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814674",1558508706,NaN,320355.053003534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814675",1558508707,NaN,NaN,35521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814682",1558508714,NaN,320122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814686",1558508718,NaN,NaN,NaN,31200,NaN,NaN,NaN,NaN,NaN,NaN
"1814688",1558508720,NaN,NaN,NaN,31162.1172638436,NaN,NaN,NaN,NaN,NaN,NaN
"1814695",1558508727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16313,NaN,NaN
"1814697",1558508729,53877.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814698",1558508730,NaN,320100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814707",1558508739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16310,NaN,NaN
"1814710",1558508742,NaN,NaN,NaN,NaN,38728.8533604888,NaN,NaN,NaN,NaN,NaN
"1814711",1558508743,NaN,NaN,NaN,NaN,38661.936416185,NaN,NaN,NaN,NaN,NaN
"1814713",1558508745,NaN,320096.706766917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814714",1558508746,NaN,320393.417475728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814716",1558508748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6493
"1814717",1558508749,NaN,NaN,NaN,NaN,NaN,19278,NaN,NaN,NaN,NaN
"1814718",1558508750,NaN,319876.094594595,NaN,NaN,38778,NaN,NaN,NaN,NaN,NaN
"1814719",1558508751,NaN,320438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814720",1558508752,NaN,NaN,NaN,NaN,38771,NaN,NaN,NaN,NaN,NaN
"1814721",1558508753,NaN,NaN,NaN,NaN,NaN,19280.7004815409,NaN,NaN,NaN,NaN
"1814722",1558508754,NaN,NaN,NaN,NaN,NaN,NaN,25729,NaN,NaN,NaN
"1814725",1558508757,NaN,NaN,NaN,NaN,38609,NaN,NaN,NaN,NaN,NaN
"1814727",1558508759,NaN,NaN,NaN,NaN,38734.8641840088,NaN,25715.3935309973,NaN,NaN,NaN
"1814729",1558508761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6492
"1814730",1558508762,NaN,NaN,NaN,NaN,38699.5426214482,NaN,NaN,NaN,NaN,NaN
"1814732",1558508764,NaN,NaN,NaN,NaN,38659.8681481481,NaN,NaN,NaN,NaN,NaN
"1814733",1558508765,NaN,NaN,NaN,NaN,38689.9494310999,NaN,NaN,NaN,NaN,NaN
"1814734",1558508766,NaN,NaN,NaN,NaN,38669.4380165289,NaN,NaN,NaN,NaN,NaN
"1814735",1558508767,NaN,NaN,NaN,NaN,38603.3103448276,NaN,NaN,NaN,NaN,NaN
"1814736",1558508768,NaN,NaN,NaN,NaN,38699,NaN,NaN,NaN,NaN,NaN
"1814737",1558508769,NaN,NaN,NaN,NaN,38682.9763157895,NaN,NaN,NaN,NaN,NaN
"1814738",1558508770,NaN,NaN,NaN,NaN,38536.5139273197,NaN,NaN,NaN,NaN,NaN
"1814739",1558508771,NaN,NaN,NaN,31268,38606.5972972973,NaN,NaN,NaN,NaN,NaN
"1814740",1558508772,53914.2567123288,NaN,NaN,31268,38600,NaN,NaN,NaN,NaN,NaN
"1814741",1558508773,NaN,NaN,NaN,NaN,38699.114047495,NaN,NaN,NaN,NaN,NaN
"1814742",1558508774,NaN,NaN,NaN,31217.1254612546,38700,NaN,NaN,NaN,NaN,NaN
"1814743",1558508775,NaN,NaN,NaN,NaN,38710.8170293283,NaN,NaN,NaN,NaN,NaN
"1814744",1558508776,NaN,320348,35505,NaN,38621.9609120521,19288,NaN,NaN,NaN,6492
"1814745",1558508777,NaN,NaN,NaN,NaN,38700,NaN,NaN,NaN,NaN,NaN
"1814746",1558508778,NaN,NaN,NaN,NaN,38699,NaN,NaN,NaN,NaN,NaN
"1814747",1558508779,NaN,NaN,NaN,31268,NaN,NaN,NaN,NaN,NaN,NaN
"1814748",1558508780,NaN,NaN,35481,31293.28,NaN,NaN,NaN,NaN,NaN,NaN
"1814749",1558508781,53978.09,320053.090909091,35477,NaN,38775.1823385119,NaN,NaN,NaN,NaN,NaN
"1814751",1558508783,NaN,NaN,NaN,NaN,38700,NaN,NaN,16360.5306122449,NaN,NaN
"1814753",1558508785,NaN,NaN,NaN,NaN,38787.9829599243,NaN,NaN,NaN,NaN,NaN
"1814755",1558508787,NaN,NaN,NaN,NaN,38900,NaN,NaN,NaN,NaN,NaN
"1814756",1558508788,NaN,NaN,NaN,NaN,38796.1037668799,NaN,25812,NaN,NaN,NaN
"1814757",1558508789,NaN,NaN,NaN,NaN,38701.3047858942,NaN,NaN,NaN,NaN,NaN
"1814758",1558508790,NaN,NaN,NaN,NaN,NaN,NaN,25717.641943734,NaN,NaN,NaN
"1814759",1558508791,NaN,NaN,NaN,NaN,38743.3548387097,NaN,NaN,NaN,NaN,NaN
"1814761",1558508793,NaN,NaN,35442,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814762",1558508794,NaN,NaN,NaN,NaN,38700,NaN,NaN,NaN,NaN,6493
"1814764",1558508796,NaN,NaN,NaN,NaN,38700,NaN,NaN,NaN,NaN,NaN
"1814765",1558508797,54025.22,NaN,NaN,NaN,38700,19295,NaN,NaN,NaN,NaN
"1814766",1558508798,NaN,NaN,NaN,NaN,38782.2626695218,19295.9786184211,NaN,NaN,NaN,NaN
"1814770",1558508802,NaN,NaN,NaN,NaN,NaN,NaN,25711.2415540541,NaN,NaN,NaN
"1814773",1558508805,NaN,NaN,NaN,NaN,38701.7427375033,NaN,NaN,NaN,NaN,NaN
"1814774",1558508806,NaN,NaN,NaN,NaN,38700.3381642512,NaN,NaN,NaN,NaN,NaN
"1814775",1558508807,NaN,NaN,NaN,NaN,38701.7747440273,NaN,NaN,NaN,NaN,NaN
"1814776",1558508808,NaN,NaN,NaN,NaN,38625.4135802469,NaN,NaN,NaN,NaN,NaN
"1814777",1558508809,NaN,NaN,NaN,NaN,38622.702994012,NaN,NaN,NaN,NaN,NaN
"1814778",1558508810,NaN,NaN,NaN,NaN,38600,NaN,NaN,NaN,NaN,6493
"1814779",1558508811,NaN,NaN,NaN,NaN,38600,NaN,NaN,NaN,NaN,6493
"1814780",1558508812,NaN,320301.62184874,NaN,NaN,38601,NaN,NaN,NaN,NaN,NaN
"1814781",1558508813,NaN,320208.712871287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814782",1558508814,NaN,NaN,NaN,NaN,38623,NaN,NaN,NaN,NaN,NaN
"1814783",1558508815,NaN,NaN,NaN,NaN,38623,NaN,NaN,NaN,NaN,NaN
"1814784",1558508816,NaN,320254.388888889,NaN,NaN,NaN,NaN,NaN,NaN,16608,NaN
"1814786",1558508818,NaN,NaN,NaN,NaN,38623,NaN,NaN,NaN,NaN,NaN
"1814787",1558508819,NaN,NaN,NaN,NaN,38602,NaN,NaN,NaN,NaN,NaN
"1814789",1558508821,NaN,NaN,NaN,NaN,38697,NaN,NaN,NaN,NaN,NaN
"1814790",1558508822,NaN,320000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814791",1558508823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16363.8525345622,NaN,NaN
"1814792",1558508824,NaN,NaN,NaN,NaN,38601,NaN,NaN,NaN,NaN,NaN
"1814793",1558508825,NaN,NaN,NaN,NaN,38600,NaN,NaN,NaN,NaN,NaN
"1814795",1558508827,NaN,NaN,NaN,NaN,38600.1939451277,NaN,NaN,NaN,NaN,NaN
"1814797",1558508829,NaN,NaN,NaN,NaN,38600.766286645,NaN,NaN,NaN,NaN,NaN
"1814798",1558508830,NaN,NaN,NaN,NaN,38601,NaN,NaN,NaN,NaN,NaN
"1814799",1558508831,NaN,NaN,NaN,NaN,38667.664495114,NaN,25750,NaN,NaN,NaN
"1814800",1558508832,NaN,NaN,NaN,31244,NaN,NaN,NaN,NaN,NaN,NaN
"1814801",1558508833,NaN,320180,NaN,NaN,38604.6607142857,19334,NaN,NaN,NaN,NaN
"1814802",1558508834,NaN,NaN,NaN,NaN,38611.9065155807,NaN,NaN,NaN,NaN,NaN
"1814803",1558508835,NaN,NaN,NaN,NaN,38629.7551020408,NaN,NaN,NaN,NaN,NaN
"1814804",1558508836,NaN,NaN,35433,NaN,NaN,NaN,25709.9431818182,NaN,NaN,NaN
"1814805",1558508837,NaN,NaN,NaN,NaN,38611.488372093,NaN,25742.5684647303,NaN,NaN,NaN
"1814806",1558508838,NaN,NaN,NaN,NaN,38505.2948101601,NaN,25705,NaN,NaN,NaN
"1814807",1558508839,NaN,NaN,35423,NaN,38600,NaN,NaN,NaN,NaN,NaN
"1814808",1558508840,53998.7402896082,NaN,NaN,NaN,38609.2877492878,NaN,NaN,16363.8571428571,NaN,NaN
"1814809",1558508841,NaN,NaN,NaN,31331.4709677419,38601,NaN,NaN,NaN,NaN,NaN
"1814810",1558508842,53949.61,NaN,NaN,31329.4709677419,38600,NaN,NaN,NaN,NaN,NaN
"1814811",1558508843,NaN,NaN,NaN,NaN,38600.3670668954,NaN,NaN,NaN,NaN,NaN
"1814812",1558508844,53916.23,320000,NaN,NaN,38588.3413793103,NaN,NaN,NaN,NaN,NaN
"1814814",1558508846,53915.25,NaN,NaN,NaN,38515,NaN,25705,NaN,NaN,NaN
"1814815",1558508847,NaN,320000,35364,NaN,NaN,NaN,25680,NaN,16625,NaN
"1814816",1558508848,53873.02,320000,NaN,31246,NaN,19306,NaN,16342,NaN,6497
"1814817",1558508849,NaN,NaN,35401.9047619048,NaN,38515,NaN,NaN,NaN,NaN,NaN
"1814818",1558508850,NaN,NaN,NaN,NaN,38584.4900117509,NaN,NaN,NaN,NaN,NaN
"1814819",1558508851,NaN,320000,NaN,NaN,38516.2516666667,NaN,NaN,NaN,NaN,NaN
"1814820",1558508852,NaN,NaN,NaN,NaN,38515,NaN,NaN,NaN,NaN,NaN
"1814821",1558508853,53922.9669491525,320175.833333333,NaN,31324,38599,19334,25680.104,16362.451951952,16826,6511
"1814823",1558508855,NaN,NaN,35410,NaN,38599.65,NaN,NaN,NaN,NaN,NaN
"1814824",1558508856,NaN,320000,35415,NaN,38516,NaN,NaN,NaN,NaN,NaN
"1814827",1558508859,NaN,NaN,NaN,NaN,NaN,19340,NaN,NaN,NaN,NaN
"1814829",1558508861,NaN,NaN,NaN,NaN,38597,NaN,NaN,NaN,NaN,NaN
"1814830",1558508862,NaN,NaN,NaN,NaN,38599.5956467882,NaN,NaN,NaN,NaN,6514
"1814831",1558508863,53894.63,320190.709580838,35425,NaN,38582.8368996671,NaN,NaN,NaN,NaN,NaN
"1814832",1558508864,NaN,NaN,NaN,NaN,38599.6175,NaN,NaN,NaN,NaN,NaN
"1814833",1558508865,NaN,NaN,NaN,NaN,38528.4184514003,NaN,NaN,NaN,NaN,NaN
"1814834",1558508866,NaN,320023.544117647,NaN,NaN,38539.1507936508,NaN,NaN,NaN,NaN,6513
"1814835",1558508867,NaN,320023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814836",1558508868,NaN,NaN,NaN,NaN,38562,NaN,NaN,NaN,NaN,NaN
"1814839",1558508871,NaN,NaN,NaN,NaN,38513.9288417865,NaN,NaN,NaN,NaN,NaN
"1814840",1558508872,53933.9,NaN,NaN,NaN,38511,NaN,NaN,NaN,NaN,NaN
"1814844",1558508876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16373,NaN,NaN
"1814845",1558508877,NaN,NaN,35435,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1814846",1558508878,NaN,NaN,NaN,NaN,38594.8995150339,NaN,NaN,NaN,NaN,NaN
"1814847",1558508879,NaN,NaN,NaN,NaN,38510.7435607772,NaN,NaN,NaN,NaN,6515.369
"1814848",1558508880,NaN,NaN,NaN,NaN,38502.2958093673,NaN,NaN,NaN,NaN,6504
"1814849",1558508881,NaN,NaN,NaN,31324,38525.3271629779,NaN,NaN,NaN,NaN,NaN
"1814850",1558508882,NaN,NaN,NaN,NaN,38569.5658362989,NaN,NaN,NaN,NaN,NaN
"1814851",1558508883,NaN,NaN,NaN,NaN,38511.5271149675,NaN,NaN,NaN,NaN,NaN
"1814853",1558508885,NaN,320200,NaN,NaN,38503.8130640794,NaN,NaN,NaN,NaN,NaN
"1814854",1558508886,NaN,NaN,NaN,NaN,38511,NaN,25729,NaN,NaN,NaN
"1814855",1558508887,NaN,320071,NaN,NaN,38517.9608785175,NaN,NaN,NaN,NaN,NaN
"1814856",1558508888,NaN,NaN,NaN,NaN,38530.6599147122,NaN,NaN,NaN,NaN,NaN
"1814857",1558508889,NaN,320380,NaN,NaN,38538.9824561404,NaN,NaN,NaN,NaN,NaN
"1814858",1558508890,NaN,NaN,NaN,NaN,38580.0944741533,NaN,NaN,NaN,NaN,NaN
"1814859",1558508891,NaN,320380,NaN,31284,38589.7358490566,NaN,NaN,NaN,NaN,NaN
"1814860",1558508892,NaN,NaN,NaN,NaN,38578.3965517241,NaN,NaN,NaN,NaN,NaN
