"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"3456428",1560150460,NaN,350273.789634146,37789.98695,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456431",1560150463,NaN,NaN,37790,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456432",1560150464,NaN,350000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456441",1560150473,NaN,350337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456452",1560150484,NaN,350100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456458",1560150490,NaN,NaN,NaN,NaN,38099,NaN,NaN,NaN,NaN,NaN
"3456459",1560150491,56227.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456460",1560150492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6703.61794500724
"3456470",1560150502,NaN,350055.882352941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456471",1560150503,NaN,350599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456478",1560150510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6712.98348699601
"3456479",1560150511,NaN,NaN,NaN,31975,38099,NaN,26001,NaN,NaN,NaN
"3456480",1560150512,56203.16,NaN,NaN,NaN,NaN,NaN,NaN,16910,NaN,NaN
"3456481",1560150513,NaN,NaN,NaN,NaN,NaN,19586,NaN,NaN,NaN,6711.30780735866
"3456483",1560150515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6715
"3456485",1560150517,NaN,NaN,NaN,NaN,38129,NaN,NaN,NaN,NaN,NaN
"3456486",1560150518,NaN,NaN,NaN,NaN,38118.5674846626,NaN,NaN,NaN,NaN,NaN
"3456487",1560150519,NaN,350511.268717949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6716
"3456488",1560150520,NaN,NaN,NaN,NaN,38110,NaN,NaN,NaN,NaN,NaN
"3456489",1560150521,NaN,350630.212443096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456490",1560150522,NaN,NaN,NaN,NaN,38129,NaN,NaN,NaN,NaN,NaN
"3456495",1560150527,NaN,NaN,NaN,NaN,38091.7142857143,NaN,NaN,NaN,NaN,NaN
"3456497",1560150529,NaN,350625.061776062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456498",1560150530,NaN,350178.908350306,NaN,NaN,38148.4603095357,NaN,NaN,NaN,NaN,NaN
"3456499",1560150531,NaN,NaN,NaN,NaN,38123.7548209366,NaN,NaN,NaN,NaN,NaN
"3456501",1560150533,NaN,350656.071078431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456510",1560150542,NaN,350680.869047619,NaN,NaN,NaN,19588,NaN,NaN,NaN,NaN
"3456511",1560150543,NaN,350684.352272727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456512",1560150544,NaN,350654.0775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456513",1560150545,NaN,NaN,NaN,NaN,38148.9427728614,NaN,NaN,NaN,NaN,NaN
"3456514",1560150546,NaN,350694.694267516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456518",1560150550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16954.2914012739,NaN,NaN
"3456519",1560150551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16944.2401678028,NaN,NaN
"3456520",1560150552,NaN,350747.342519685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456521",1560150553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16955,NaN,NaN
"3456523",1560150555,NaN,NaN,NaN,NaN,38121.2673267327,NaN,NaN,16960.3490909091,NaN,NaN
"3456526",1560150558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16966,NaN,NaN
"3456527",1560150559,NaN,350777.707865169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456532",1560150564,NaN,350813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456535",1560150567,NaN,350813,NaN,NaN,NaN,NaN,NaN,NaN,16782,NaN
"3456547",1560150579,NaN,NaN,37830.8571428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456549",1560150581,NaN,NaN,NaN,32007.2727272727,NaN,NaN,NaN,NaN,NaN,NaN
"3456551",1560150583,NaN,350684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456552",1560150584,NaN,NaN,37854,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456554",1560150586,NaN,350700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456567",1560150599,NaN,NaN,NaN,NaN,38125,NaN,NaN,NaN,NaN,NaN
"3456570",1560150602,NaN,NaN,NaN,NaN,NaN,19627.8040201005,NaN,NaN,NaN,NaN
"3456572",1560150604,NaN,NaN,NaN,NaN,NaN,19685.6488845781,NaN,NaN,NaN,NaN
"3456573",1560150605,NaN,NaN,37877,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456576",1560150608,NaN,NaN,NaN,NaN,38135.4926666667,19632.7197522672,NaN,NaN,NaN,NaN
"3456577",1560150609,NaN,NaN,NaN,NaN,NaN,19654.972899729,NaN,NaN,NaN,NaN
"3456579",1560150611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16963,NaN,NaN
"3456580",1560150612,NaN,NaN,NaN,NaN,NaN,19625.3492504164,NaN,NaN,NaN,NaN
"3456581",1560150613,NaN,NaN,37910,NaN,38130,NaN,NaN,16968.3283922463,NaN,NaN
"3456583",1560150615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16970,NaN,NaN
"3456584",1560150616,NaN,NaN,NaN,NaN,NaN,19612.1481958763,NaN,NaN,NaN,NaN
"3456585",1560150617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16995.1626794258,NaN,NaN
"3456587",1560150619,56265.02,NaN,NaN,NaN,NaN,NaN,NaN,17008,NaN,NaN
"3456588",1560150620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17008,NaN,NaN
"3456589",1560150621,56265.02,NaN,NaN,NaN,NaN,NaN,NaN,17008.1669565217,NaN,NaN
"3456590",1560150622,56263.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456591",1560150623,NaN,NaN,NaN,NaN,NaN,19610.9227696405,NaN,17008,NaN,NaN
"3456592",1560150624,56265.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456593",1560150625,56265.02,350698.597315436,37851,NaN,38111,19586,NaN,17005.4814159292,16782,NaN
"3456594",1560150626,56267.97,350464.700617284,37846.7435897436,31981,38108.0445259298,19584.4156769596,26000,16978.2313500453,16782,6715
"3456595",1560150627,NaN,350495,NaN,NaN,38090.2442244224,19582,NaN,17002,NaN,6715
"3456596",1560150628,NaN,350213.84,NaN,NaN,38092.0884696017,NaN,NaN,NaN,16782,NaN
"3456597",1560150629,NaN,350147,NaN,NaN,38019,NaN,NaN,NaN,NaN,NaN
"3456598",1560150630,56270.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16781,6715
"3456599",1560150631,NaN,350025,NaN,31983,38007,NaN,NaN,NaN,NaN,NaN
"3456600",1560150632,NaN,NaN,NaN,NaN,38007,NaN,NaN,NaN,NaN,NaN
"3456610",1560150642,NaN,NaN,NaN,NaN,38058.5,NaN,NaN,NaN,NaN,NaN
"3456611",1560150643,NaN,NaN,NaN,NaN,38026.8709150327,NaN,NaN,NaN,NaN,NaN
"3456612",1560150644,NaN,349951.969887077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456613",1560150645,NaN,NaN,NaN,NaN,38007,NaN,NaN,NaN,NaN,NaN
"3456620",1560150652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16817,NaN
"3456621",1560150653,NaN,349924.441176471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456622",1560150654,NaN,NaN,NaN,NaN,38050,NaN,NaN,NaN,NaN,NaN
"3456624",1560150656,NaN,349922.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456627",1560150659,NaN,NaN,37880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456629",1560150661,NaN,350015.520225776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456630",1560150662,NaN,350037.881355932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456632",1560150664,NaN,350038,NaN,31978.9660095173,NaN,NaN,NaN,NaN,NaN,NaN
"3456633",1560150665,NaN,350344.014124294,NaN,NaN,NaN,19579,NaN,NaN,NaN,NaN
"3456639",1560150671,NaN,NaN,NaN,NaN,NaN,19572,NaN,NaN,NaN,NaN
"3456642",1560150674,NaN,350000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456647",1560150679,NaN,350480,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456650",1560150682,NaN,350480,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456652",1560150684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16782,NaN
"3456654",1560150686,56298.41,NaN,37844,31939,NaN,19563,NaN,16971,NaN,6714
"3456655",1560150687,56298.41,NaN,37844,31939,38007,19562,NaN,16971,16781.5064935065,6721.95356964553
"3456658",1560150690,NaN,350123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456660",1560150692,56293.9913569322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456664",1560150696,NaN,350177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456666",1560150698,NaN,NaN,37844,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456670",1560150702,NaN,350336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3456674",1560150706,NaN,NaN,NaN,NaN,38051,NaN,NaN,NaN,NaN,NaN
"3456682",1560150714,NaN,350499.809651475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
