"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"1296121",1557990153,NaN,NaN,NaN,30351,NaN,NaN,NaN,NaN,NaN,NaN
"1296122",1557990154,NaN,334167.345833333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296125",1557990157,NaN,334986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296127",1557990159,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296135",1557990167,NaN,334638.774647887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296137",1557990169,NaN,334501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296138",1557990170,NaN,334981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296141",1557990173,NaN,334500.272727273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296142",1557990174,NaN,334258.326530612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296144",1557990176,52253.6134146341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296147",1557990179,NaN,334118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296148",1557990180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6775
"1296149",1557990181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6787.60111111111
"1296153",1557990185,NaN,NaN,35332,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296155",1557990187,NaN,NaN,NaN,NaN,NaN,19935.7190876351,NaN,NaN,NaN,NaN
"1296158",1557990190,NaN,334488.067183463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296163",1557990195,NaN,NaN,NaN,30345,43504.2105263158,NaN,NaN,NaN,NaN,NaN
"1296167",1557990199,NaN,NaN,NaN,30347.4386317907,NaN,NaN,NaN,NaN,NaN,NaN
"1296168",1557990200,NaN,NaN,NaN,NaN,43511.671641791,NaN,NaN,NaN,NaN,NaN
"1296171",1557990203,NaN,NaN,NaN,NaN,NaN,19899.5971731449,NaN,16938.0544090056,NaN,NaN
"1296173",1557990205,NaN,334496.14379085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296174",1557990206,NaN,334111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296179",1557990211,NaN,NaN,NaN,30347,NaN,NaN,NaN,NaN,NaN,NaN
"1296180",1557990212,NaN,NaN,35300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296189",1557990221,NaN,334495.520547945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296190",1557990222,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296192",1557990224,NaN,334934.752259036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296199",1557990231,NaN,334993.092561983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296200",1557990232,NaN,NaN,NaN,NaN,NaN,19885.5497630332,NaN,NaN,NaN,NaN
"1296201",1557990233,NaN,NaN,NaN,NaN,NaN,19863,NaN,NaN,NaN,NaN
"1296203",1557990235,NaN,334999.868878357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296205",1557990237,NaN,335051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296206",1557990238,NaN,334999.737341772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296207",1557990239,NaN,NaN,NaN,NaN,43436.8205128205,NaN,NaN,NaN,NaN,NaN
"1296222",1557990254,NaN,335067.536679537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296228",1557990260,NaN,335306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296233",1557990265,NaN,335306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296239",1557990271,NaN,335249.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296246",1557990278,NaN,NaN,NaN,NaN,NaN,NaN,26654.0193637621,NaN,NaN,NaN
"1296250",1557990282,NaN,NaN,NaN,NaN,NaN,NaN,26644,NaN,NaN,NaN
"1296254",1557990286,NaN,334701,NaN,30407,NaN,NaN,NaN,NaN,NaN,NaN
"1296256",1557990288,NaN,334699.872872873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296262",1557990294,NaN,335000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296268",1557990300,52303.1223728813,335000,NaN,30407,43595.3134796238,NaN,26618.0891783567,NaN,17700,6777.05377639673
"1296269",1557990301,52258.4457216495,335000,NaN,NaN,NaN,NaN,NaN,NaN,17826,6779
"1296270",1557990302,NaN,334755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6779
"1296271",1557990303,NaN,NaN,NaN,NaN,43602.5768656716,NaN,NaN,NaN,NaN,NaN
"1296273",1557990305,NaN,334656,35300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296274",1557990306,NaN,335000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296276",1557990308,NaN,335078.280632411,NaN,NaN,NaN,NaN,26609.5728715729,NaN,NaN,NaN
"1296278",1557990310,NaN,334660.56097561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296280",1557990312,NaN,NaN,NaN,NaN,NaN,NaN,26646,NaN,NaN,NaN
"1296281",1557990313,NaN,335099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296282",1557990314,NaN,NaN,35308.4130982368,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296284",1557990316,NaN,NaN,NaN,NaN,NaN,NaN,26653.4177438308,NaN,NaN,NaN
"1296285",1557990317,NaN,334999,NaN,NaN,NaN,NaN,26553,NaN,NaN,NaN
"1296286",1557990318,NaN,NaN,NaN,NaN,NaN,NaN,26576.4,NaN,NaN,NaN
"1296287",1557990319,NaN,NaN,NaN,NaN,NaN,NaN,26600.6220472441,NaN,NaN,NaN
"1296289",1557990321,NaN,334998.822878229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296292",1557990324,NaN,334999.353982301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296302",1557990334,52215.935617284,NaN,NaN,30342.6833046472,NaN,NaN,NaN,NaN,17621,NaN
"1296303",1557990335,NaN,NaN,NaN,30320,NaN,NaN,NaN,NaN,NaN,NaN
"1296304",1557990336,NaN,NaN,35300,30273,NaN,NaN,NaN,NaN,NaN,NaN
"1296306",1557990338,NaN,334788.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296308",1557990340,NaN,334995,NaN,NaN,43621.9411764706,NaN,NaN,NaN,NaN,NaN
"1296309",1557990341,NaN,NaN,NaN,NaN,43638.347826087,NaN,NaN,NaN,NaN,NaN
"1296310",1557990342,NaN,NaN,NaN,NaN,43684,NaN,NaN,NaN,NaN,NaN
"1296313",1557990345,NaN,NaN,35330,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296316",1557990348,NaN,NaN,35330,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296319",1557990351,52205.69,335000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296322",1557990354,NaN,334999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296324",1557990356,NaN,334999.285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296326",1557990358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17637,NaN
"1296328",1557990360,NaN,334998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296329",1557990361,NaN,334998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296331",1557990363,NaN,334998,35300.3569131833,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296332",1557990364,NaN,334997,35300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296333",1557990365,52211.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296335",1557990367,NaN,NaN,35299.7333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296336",1557990368,NaN,NaN,35300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296341",1557990373,NaN,334694.898550725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296342",1557990374,NaN,334700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296343",1557990375,NaN,334536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296345",1557990377,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296347",1557990379,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296348",1557990380,NaN,334699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296350",1557990382,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296351",1557990383,52211.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296352",1557990384,NaN,NaN,35293.824442944,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296353",1557990385,NaN,NaN,35300,NaN,NaN,NaN,26670.0378205128,NaN,NaN,NaN
"1296354",1557990386,NaN,NaN,35316,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296357",1557990389,NaN,NaN,NaN,NaN,43546.2987012987,NaN,26687.2461538462,NaN,NaN,NaN
"1296358",1557990390,NaN,NaN,NaN,NaN,43504.5245901639,NaN,26671.5480769231,NaN,17624,6778.90028116214
"1296359",1557990391,NaN,NaN,NaN,NaN,43494.4546626558,NaN,NaN,NaN,NaN,NaN
"1296360",1557990392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6781
"1296361",1557990393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6783.05309988519
"1296362",1557990394,NaN,NaN,NaN,NaN,NaN,NaN,26745,NaN,NaN,6794
"1296363",1557990395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17622,NaN
"1296364",1557990396,NaN,334670.8559414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296365",1557990397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6797.0296735905
"1296366",1557990398,NaN,NaN,NaN,NaN,NaN,19897.4368124497,26743,NaN,NaN,NaN
"1296368",1557990400,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296371",1557990403,NaN,NaN,NaN,NaN,43549.304,NaN,NaN,NaN,NaN,NaN
"1296373",1557990405,NaN,334230.366834171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296374",1557990406,NaN,334271.914893617,NaN,NaN,43574.668,NaN,NaN,NaN,NaN,NaN
"1296375",1557990407,NaN,NaN,35350.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296376",1557990408,NaN,333800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296378",1557990410,NaN,NaN,35349.9477726574,NaN,43638,NaN,NaN,NaN,NaN,NaN
"1296379",1557990411,NaN,334071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296382",1557990414,52208.64,333800,NaN,NaN,43638,NaN,26743,NaN,17622,6798.61843711844
"1296383",1557990415,NaN,334084.550847458,NaN,NaN,43568.6908665105,NaN,NaN,NaN,NaN,6800
"1296384",1557990416,NaN,334210.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296386",1557990418,NaN,NaN,35351.571273123,NaN,NaN,NaN,NaN,16830.998502994,17622,NaN
"1296388",1557990420,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296392",1557990424,NaN,NaN,NaN,NaN,NaN,19899,NaN,NaN,NaN,NaN
"1296393",1557990425,NaN,334130.894,NaN,NaN,NaN,NaN,NaN,NaN,17622,NaN
"1296394",1557990426,NaN,334500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296395",1557990427,NaN,334500,NaN,30273.5,43570,19899,NaN,NaN,17622,NaN
"1296396",1557990428,NaN,NaN,NaN,30274,43626.5542406312,NaN,NaN,NaN,17605.6656504065,NaN
"1296400",1557990432,NaN,334128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296402",1557990434,NaN,NaN,NaN,30290,NaN,NaN,NaN,NaN,NaN,NaN
"1296403",1557990435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17560,NaN
"1296404",1557990436,NaN,NaN,NaN,NaN,NaN,19898.7095837367,NaN,NaN,NaN,NaN
"1296407",1557990439,NaN,NaN,35344.2930283224,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296408",1557990440,NaN,NaN,35338,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296409",1557990441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17560,NaN
"1296410",1557990442,NaN,NaN,NaN,NaN,43518.6588693957,NaN,NaN,NaN,NaN,NaN
"1296411",1557990443,NaN,NaN,NaN,NaN,43514,NaN,NaN,NaN,NaN,NaN
"1296415",1557990447,NaN,NaN,NaN,NaN,43520,NaN,NaN,NaN,NaN,NaN
"1296417",1557990449,52140.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296418",1557990450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17561,NaN
"1296421",1557990453,NaN,NaN,NaN,NaN,43520,NaN,NaN,NaN,NaN,NaN
"1296424",1557990456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6789.6614084507
"1296425",1557990457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17560,6791
"1296426",1557990458,NaN,NaN,NaN,NaN,43567.0398406375,NaN,NaN,NaN,NaN,NaN
"1296430",1557990462,NaN,NaN,NaN,NaN,43550.3812154696,NaN,NaN,NaN,NaN,NaN
"1296433",1557990465,NaN,334144.332629356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296434",1557990466,NaN,334221.014084507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296435",1557990467,NaN,334123.294117647,NaN,NaN,NaN,19879,NaN,NaN,17560,NaN
"1296438",1557990470,NaN,333800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296439",1557990471,NaN,333864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296441",1557990473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6790.20683533067
"1296442",1557990474,NaN,333401,35370.7189728959,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296443",1557990475,NaN,NaN,NaN,NaN,43526,NaN,NaN,NaN,NaN,NaN
"1296444",1557990476,NaN,NaN,NaN,NaN,43524,NaN,NaN,NaN,NaN,NaN
"1296445",1557990477,NaN,NaN,NaN,NaN,NaN,19874,NaN,NaN,NaN,NaN
"1296446",1557990478,NaN,NaN,NaN,30275,NaN,19874,NaN,NaN,NaN,NaN
"1296447",1557990479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17560,NaN
"1296452",1557990484,NaN,333865.162921348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296453",1557990485,NaN,NaN,35389,NaN,NaN,NaN,26679.513671875,NaN,NaN,NaN
"1296454",1557990486,NaN,NaN,NaN,30295.0869565217,NaN,NaN,26667.7957446809,NaN,17560,NaN
"1296455",1557990487,NaN,333403,NaN,30249,NaN,19883.2207527976,NaN,NaN,NaN,NaN
"1296456",1557990488,52043.67,NaN,35353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296457",1557990489,52043.67,NaN,35353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296458",1557990490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17560,NaN
"1296459",1557990491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16829,NaN,6789
"1296460",1557990492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6788.76366843034
"1296462",1557990494,NaN,NaN,NaN,30268,NaN,NaN,NaN,NaN,NaN,NaN
"1296467",1557990499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17559.4765258216,NaN
"1296470",1557990502,NaN,NaN,NaN,NaN,NaN,19898,NaN,NaN,NaN,NaN
"1296476",1557990508,NaN,333813.978062157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296477",1557990509,NaN,333930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296479",1557990511,NaN,333411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296487",1557990519,NaN,NaN,NaN,NaN,NaN,19875.1660039761,NaN,NaN,NaN,NaN
"1296489",1557990521,NaN,333930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296491",1557990523,NaN,NaN,35382.5566666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296495",1557990527,NaN,333410.196531792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296496",1557990528,NaN,333401.253731343,NaN,NaN,NaN,19854.7638691323,NaN,NaN,NaN,NaN
"1296500",1557990532,NaN,333300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296506",1557990538,NaN,333400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296513",1557990545,NaN,NaN,35378.0412461606,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296518",1557990550,NaN,NaN,NaN,NaN,43530,NaN,NaN,NaN,NaN,NaN
"1296520",1557990552,NaN,NaN,35364,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296522",1557990554,51995.56,333367.179856115,35359,30252,43519.2534246575,19861.6490322581,NaN,NaN,NaN,NaN
"1296523",1557990555,NaN,333622,NaN,NaN,NaN,19846.1062801932,NaN,NaN,NaN,NaN
"1296524",1557990556,NaN,333435.268456376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296527",1557990559,NaN,333475.401408451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296530",1557990562,52019.13,333079,35358.3842159917,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296534",1557990566,NaN,NaN,NaN,NaN,43465,NaN,NaN,NaN,NaN,NaN
"1296537",1557990569,52042.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296538",1557990570,NaN,333077.333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296540",1557990572,NaN,NaN,NaN,NaN,NaN,NaN,26686.5524920467,NaN,NaN,NaN
"1296541",1557990573,NaN,NaN,NaN,NaN,NaN,NaN,26688,NaN,NaN,NaN
"1296545",1557990577,52042.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296546",1557990578,52008.6409425878,NaN,NaN,NaN,43541.5746031746,NaN,NaN,NaN,NaN,NaN
"1296547",1557990579,NaN,NaN,NaN,30239,43525,NaN,NaN,NaN,NaN,NaN
"1296552",1557990584,NaN,NaN,35319,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296553",1557990585,NaN,NaN,35319,NaN,NaN,19858,NaN,NaN,NaN,NaN
"1296556",1557990588,NaN,NaN,35340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296557",1557990589,NaN,NaN,35340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296559",1557990591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17509,NaN
"1296561",1557990593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16841,NaN,NaN
"1296562",1557990594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16830.0608044902,NaN,NaN
"1296563",1557990595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16829,NaN,NaN
"1296564",1557990596,NaN,NaN,35323,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296567",1557990599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17512,NaN
"1296570",1557990602,NaN,333379.3,NaN,NaN,NaN,NaN,26650.8024158758,NaN,NaN,NaN
"1296575",1557990607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16815,NaN,NaN
"1296577",1557990609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17512,NaN
"1296580",1557990612,NaN,NaN,NaN,NaN,NaN,19828,NaN,NaN,NaN,NaN
"1296585",1557990617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17509,NaN
"1296588",1557990620,NaN,333372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296589",1557990621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6788.40964467005
"1296590",1557990622,NaN,NaN,35300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296592",1557990624,NaN,333104.703614458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296596",1557990628,NaN,NaN,35300,NaN,43531,NaN,NaN,NaN,NaN,NaN
"1296597",1557990629,NaN,NaN,NaN,NaN,43507.1903367496,NaN,NaN,NaN,NaN,NaN
"1296599",1557990631,NaN,NaN,NaN,NaN,NaN,NaN,26654.9754299754,16818,NaN,NaN
"1296601",1557990633,NaN,332793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296602",1557990634,NaN,NaN,NaN,30227,NaN,NaN,NaN,NaN,NaN,NaN
"1296603",1557990635,52023.05,332999,35316.3547925608,NaN,43545,NaN,26671.6967329545,NaN,NaN,6793
"1296604",1557990636,NaN,332793,NaN,NaN,NaN,NaN,NaN,NaN,17509,NaN
"1296605",1557990637,NaN,NaN,NaN,NaN,NaN,19839,26626,16835,17557,NaN
"1296606",1557990638,NaN,332792.510638298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296608",1557990640,NaN,332803.214285714,NaN,NaN,NaN,NaN,NaN,16815,NaN,NaN
"1296609",1557990641,NaN,NaN,35331,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296615",1557990647,NaN,332977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296616",1557990648,NaN,333002.88034188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296617",1557990649,NaN,333556.586538462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296619",1557990651,NaN,332639.543478261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296621",1557990653,NaN,NaN,35330,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296625",1557990657,NaN,333833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296628",1557990660,52004.0472839506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296632",1557990664,NaN,NaN,NaN,NaN,NaN,19814,NaN,16815,NaN,NaN
"1296637",1557990669,NaN,332862.345238095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1296642",1557990674,NaN,NaN,NaN,NaN,43479,NaN,NaN,NaN,NaN,NaN
"1296643",1557990675,NaN,NaN,NaN,NaN,43480,NaN,NaN,NaN,17516,NaN
"1296645",1557990677,NaN,NaN,35301.0301263362,NaN,NaN,NaN,NaN,NaN,NaN,NaN
