"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"3801666",1560495698,53684.49,NaN,NaN,32612,NaN,NaN,NaN,NaN,NaN,NaN
"3801667",1560495699,NaN,NaN,39525,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801668",1560495700,53588.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801670",1560495702,NaN,345000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801673",1560495705,53583.3861029412,344644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801675",1560495707,NaN,NaN,39537,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801676",1560495708,NaN,NaN,39536,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801677",1560495709,NaN,NaN,NaN,NaN,36745,NaN,NaN,NaN,NaN,NaN
"3801678",1560495710,NaN,NaN,NaN,NaN,NaN,19680,NaN,NaN,NaN,NaN
"3801686",1560495718,NaN,NaN,NaN,NaN,36745,NaN,NaN,NaN,NaN,NaN
"3801688",1560495720,NaN,NaN,NaN,NaN,NaN,19750,NaN,NaN,NaN,6716
"3801689",1560495721,NaN,NaN,NaN,NaN,NaN,NaN,25578,NaN,NaN,NaN
"3801690",1560495722,NaN,NaN,NaN,NaN,NaN,19681,NaN,NaN,NaN,NaN
"3801691",1560495723,NaN,NaN,39541,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801692",1560495724,NaN,NaN,39554,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801694",1560495726,NaN,NaN,NaN,NaN,36744.1786407767,NaN,NaN,NaN,NaN,NaN
"3801699",1560495731,NaN,345503.613978495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801700",1560495732,NaN,345939.595238095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801701",1560495733,NaN,346032.52045134,39571,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801702",1560495734,NaN,346035.044776119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801703",1560495735,NaN,346073.597151577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801704",1560495736,NaN,347051.040498442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801705",1560495737,NaN,347186.857843137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801706",1560495738,NaN,347216.646616541,NaN,NaN,36745,NaN,NaN,NaN,NaN,NaN
"3801707",1560495739,NaN,347152.6275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801708",1560495740,NaN,347097.667447307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801711",1560495743,NaN,346977.846774194,NaN,NaN,NaN,NaN,25509.3770491803,NaN,NaN,NaN
"3801712",1560495744,NaN,NaN,NaN,NaN,NaN,NaN,25500,NaN,NaN,NaN
"3801715",1560495747,NaN,NaN,NaN,NaN,36658.7391304348,NaN,25432,NaN,NaN,NaN
"3801716",1560495748,NaN,346580.413888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801717",1560495749,NaN,346530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801718",1560495750,NaN,346530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801719",1560495751,NaN,346530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801720",1560495752,NaN,346530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801721",1560495753,NaN,344891,NaN,NaN,NaN,NaN,25490.5994318182,NaN,NaN,NaN
"3801723",1560495755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17246.3249427918,NaN,NaN
"3801724",1560495756,NaN,NaN,NaN,NaN,36744,NaN,NaN,NaN,NaN,NaN
"3801726",1560495758,NaN,345500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801729",1560495761,NaN,NaN,39530,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801731",1560495763,NaN,NaN,39537,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801732",1560495764,NaN,NaN,NaN,NaN,36745,NaN,NaN,NaN,NaN,NaN
"3801734",1560495766,NaN,NaN,39532,NaN,NaN,NaN,NaN,17172,NaN,NaN
"3801735",1560495767,NaN,NaN,NaN,NaN,36745,NaN,NaN,17174,NaN,NaN
"3801736",1560495768,NaN,346788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801737",1560495769,NaN,346788,NaN,NaN,NaN,NaN,NaN,17174,NaN,NaN
"3801738",1560495770,NaN,NaN,39532,32651,NaN,NaN,NaN,NaN,NaN,NaN
"3801739",1560495771,NaN,NaN,39527,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801740",1560495772,NaN,NaN,39525,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801741",1560495773,NaN,NaN,39525,NaN,36745,NaN,NaN,NaN,NaN,NaN
"3801742",1560495774,NaN,NaN,39525,NaN,NaN,NaN,25435,NaN,NaN,NaN
"3801743",1560495775,NaN,NaN,39541.7324373855,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801744",1560495776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16385,NaN
"3801745",1560495777,NaN,345830,NaN,NaN,NaN,NaN,25478,NaN,NaN,NaN
"3801746",1560495778,53583.35,345753.333333333,NaN,NaN,NaN,19604,NaN,NaN,NaN,NaN
"3801747",1560495779,NaN,NaN,39505,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801748",1560495780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17245,NaN,NaN
"3801749",1560495781,NaN,NaN,NaN,NaN,36745,NaN,NaN,NaN,NaN,6715
"3801750",1560495782,NaN,NaN,NaN,32649.1451612903,NaN,NaN,NaN,NaN,NaN,NaN
"3801751",1560495783,NaN,NaN,NaN,NaN,36747.794485412,NaN,25514.4923076923,NaN,NaN,NaN
"3801752",1560495784,NaN,346775.217741935,NaN,NaN,36709,19681,NaN,NaN,NaN,NaN
"3801753",1560495785,NaN,346776,NaN,NaN,NaN,19681,NaN,NaN,NaN,NaN
"3801754",1560495786,NaN,346775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801755",1560495787,NaN,346775,NaN,NaN,36856.92147806,NaN,NaN,NaN,NaN,NaN
"3801756",1560495788,NaN,346782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801757",1560495789,NaN,346782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801758",1560495790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16385,NaN
"3801759",1560495791,NaN,NaN,39537,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801761",1560495793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16387,NaN
"3801763",1560495795,NaN,346782,39537,NaN,NaN,NaN,NaN,NaN,NaN,6700.0096359743
"3801764",1560495796,NaN,346834.097902098,39537,NaN,36879,NaN,NaN,NaN,NaN,6700
"3801765",1560495797,53556.84,347266.541721854,NaN,32551,36890.2564102564,NaN,NaN,NaN,NaN,NaN
"3801766",1560495798,NaN,348287,NaN,NaN,36856.5721062619,NaN,NaN,NaN,NaN,NaN
"3801767",1560495799,NaN,349333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6697
"3801768",1560495800,NaN,348749.287162162,39525,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801769",1560495801,NaN,349998.418250951,NaN,NaN,NaN,19604,NaN,NaN,NaN,NaN
"3801770",1560495802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17175,NaN,NaN
"3801771",1560495803,NaN,NaN,NaN,NaN,36890.2600536193,NaN,NaN,NaN,NaN,NaN
"3801772",1560495804,NaN,347019,39538,NaN,36879,NaN,NaN,NaN,NaN,NaN
"3801773",1560495805,NaN,348128.649193548,NaN,NaN,36900,NaN,NaN,NaN,NaN,NaN
"3801774",1560495806,NaN,NaN,NaN,NaN,36899,NaN,NaN,NaN,NaN,NaN
"3801779",1560495811,53530.32,347509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801782",1560495814,NaN,347019,39538.8252299606,NaN,36882.914439946,NaN,NaN,NaN,NaN,NaN
"3801784",1560495816,NaN,346693.086792453,39536.4205128205,NaN,36899,NaN,NaN,NaN,NaN,NaN
"3801785",1560495817,53530.32,346076.379912664,39525,NaN,36900,NaN,25532.2068965517,NaN,NaN,6699
"3801786",1560495818,NaN,346600.417739628,39525,NaN,36899.8414985591,NaN,NaN,NaN,NaN,6697.8239095315
"3801787",1560495819,NaN,346598.87704918,39524.0990990991,NaN,NaN,NaN,NaN,NaN,NaN,6698.40571428571
"3801788",1560495820,NaN,346600.117593437,39525,NaN,NaN,NaN,25532,NaN,NaN,NaN
"3801789",1560495821,NaN,346602.391732283,39525,NaN,NaN,NaN,25532,NaN,NaN,NaN
"3801790",1560495822,NaN,346603.124378109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801791",1560495823,NaN,346606.485507246,NaN,NaN,NaN,NaN,25517.5235602094,NaN,NaN,NaN
"3801792",1560495824,NaN,346600.410301954,NaN,NaN,36899,NaN,25517,NaN,NaN,NaN
"3801793",1560495825,NaN,346608,NaN,NaN,36897.3731268731,NaN,NaN,NaN,NaN,NaN
"3801794",1560495826,NaN,346610.584980237,NaN,NaN,36949,NaN,NaN,NaN,NaN,NaN
"3801795",1560495827,NaN,346611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801796",1560495828,NaN,346607.121052632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801798",1560495830,NaN,346600,NaN,NaN,36950,NaN,NaN,NaN,NaN,6697
"3801801",1560495833,NaN,NaN,NaN,NaN,36919.0317145689,NaN,NaN,NaN,NaN,NaN
"3801802",1560495834,NaN,NaN,NaN,NaN,36939.2368421053,NaN,NaN,NaN,NaN,NaN
"3801805",1560495837,NaN,346033,NaN,NaN,NaN,NaN,25532.7622461171,NaN,NaN,NaN
"3801806",1560495838,NaN,NaN,NaN,NaN,36919.2494558119,NaN,NaN,NaN,NaN,NaN
"3801807",1560495839,NaN,NaN,NaN,NaN,36899.6486090776,NaN,NaN,NaN,NaN,NaN
"3801808",1560495840,NaN,NaN,NaN,NaN,36947.9929078014,NaN,NaN,NaN,16500,NaN
"3801817",1560495849,NaN,NaN,39546,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801818",1560495850,NaN,NaN,NaN,NaN,NaN,NaN,25518.2189397005,NaN,16497,NaN
"3801819",1560495851,NaN,346598,NaN,NaN,36948.35302391,NaN,25532.0058241118,NaN,NaN,NaN
"3801820",1560495852,NaN,346598,NaN,NaN,36943.9547826087,NaN,25522,NaN,16400,NaN
"3801821",1560495853,NaN,346597,NaN,NaN,NaN,NaN,25522,NaN,NaN,NaN
"3801822",1560495854,NaN,346597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801823",1560495855,NaN,346598,NaN,NaN,36962.4128113879,NaN,25518.423553719,NaN,NaN,NaN
"3801824",1560495856,NaN,346598,NaN,NaN,NaN,NaN,25518.7412536443,NaN,NaN,NaN
"3801825",1560495857,NaN,345899,NaN,32599,NaN,NaN,25490.4933554817,NaN,NaN,6699.98348017621
"3801827",1560495859,NaN,NaN,NaN,NaN,37002,NaN,NaN,NaN,NaN,NaN
"3801828",1560495860,NaN,NaN,NaN,NaN,36950.4169267877,NaN,NaN,NaN,NaN,NaN
"3801829",1560495861,NaN,NaN,NaN,NaN,37032.7174211248,NaN,NaN,NaN,NaN,NaN
"3801830",1560495862,NaN,NaN,NaN,32600,37119.5557683102,NaN,NaN,NaN,NaN,NaN
"3801831",1560495863,NaN,NaN,NaN,32600,37081.2367864693,NaN,25526.9907881269,NaN,NaN,NaN
"3801832",1560495864,NaN,NaN,NaN,NaN,37095.2206790123,NaN,NaN,NaN,NaN,NaN
"3801833",1560495865,NaN,NaN,NaN,NaN,37087.6,NaN,NaN,NaN,NaN,NaN
"3801834",1560495866,NaN,NaN,NaN,32600,37092.3421383648,NaN,NaN,NaN,NaN,NaN
"3801835",1560495867,NaN,NaN,NaN,NaN,37109.6532258065,NaN,NaN,NaN,NaN,NaN
"3801836",1560495868,NaN,NaN,39545,NaN,37144.5025357308,NaN,NaN,NaN,NaN,NaN
"3801837",1560495869,NaN,NaN,NaN,NaN,37106.4464831804,NaN,NaN,NaN,NaN,6701
"3801838",1560495870,NaN,NaN,NaN,32600,37124.5061728395,NaN,NaN,NaN,NaN,NaN
"3801839",1560495871,NaN,NaN,NaN,NaN,37141,NaN,NaN,NaN,NaN,NaN
"3801841",1560495873,NaN,NaN,NaN,NaN,37167.1945701357,NaN,NaN,NaN,NaN,NaN
"3801842",1560495874,NaN,NaN,NaN,NaN,37174,NaN,NaN,NaN,NaN,NaN
"3801843",1560495875,NaN,NaN,NaN,NaN,37145.9790486976,NaN,NaN,NaN,NaN,NaN
"3801844",1560495876,NaN,NaN,39545,32572.0041322314,37126.8213828425,NaN,NaN,NaN,NaN,NaN
"3801845",1560495877,NaN,NaN,39546,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801846",1560495878,NaN,NaN,NaN,NaN,37165.5460674157,NaN,NaN,NaN,NaN,NaN
"3801847",1560495879,NaN,NaN,NaN,NaN,37109.4901574803,NaN,NaN,NaN,NaN,NaN
"3801848",1560495880,NaN,NaN,39546,NaN,37094.3079019074,NaN,NaN,NaN,NaN,NaN
"3801849",1560495881,NaN,NaN,NaN,NaN,37077.1666666667,NaN,NaN,NaN,16401,NaN
"3801850",1560495882,NaN,NaN,NaN,NaN,37068.2600197922,NaN,25555.9468085106,NaN,NaN,NaN
"3801851",1560495883,NaN,NaN,NaN,NaN,37099,NaN,NaN,NaN,NaN,NaN
"3801852",1560495884,NaN,NaN,NaN,NaN,37100,19611.6277056277,NaN,NaN,NaN,NaN
"3801853",1560495885,NaN,NaN,NaN,NaN,37095.209211171,NaN,NaN,NaN,NaN,NaN
"3801854",1560495886,NaN,NaN,NaN,NaN,37089.7243125904,NaN,NaN,NaN,NaN,NaN
"3801855",1560495887,NaN,NaN,NaN,NaN,37065.955003879,NaN,NaN,NaN,NaN,NaN
"3801856",1560495888,NaN,NaN,NaN,NaN,37099,NaN,NaN,NaN,NaN,NaN
"3801857",1560495889,NaN,NaN,NaN,NaN,37078.8183118741,NaN,NaN,NaN,NaN,NaN
"3801858",1560495890,53548,NaN,NaN,NaN,37055.5767008986,NaN,NaN,NaN,NaN,NaN
"3801859",1560495891,NaN,NaN,NaN,NaN,37000,NaN,NaN,NaN,NaN,NaN
"3801861",1560495893,NaN,NaN,NaN,NaN,36999,NaN,NaN,NaN,NaN,NaN
"3801862",1560495894,NaN,NaN,NaN,NaN,36952.5278745645,NaN,NaN,NaN,NaN,NaN
"3801865",1560495897,NaN,NaN,NaN,NaN,37028.1988416988,NaN,NaN,NaN,NaN,NaN
"3801868",1560495900,53541.13,346606,NaN,NaN,NaN,NaN,25576,NaN,NaN,NaN
"3801869",1560495901,NaN,346606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801872",1560495904,NaN,346606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801873",1560495905,NaN,346606.514563107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801874",1560495906,NaN,346606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801875",1560495907,NaN,346694,39598,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801876",1560495908,53446.86,346696.497237569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801877",1560495909,NaN,NaN,39598,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801879",1560495911,NaN,NaN,39596,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801881",1560495913,53446.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801885",1560495917,NaN,346697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801886",1560495918,NaN,NaN,NaN,NaN,37027.9939209726,NaN,NaN,NaN,NaN,NaN
"3801888",1560495920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16406,NaN
"3801891",1560495923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17175,NaN,NaN
"3801893",1560495925,NaN,346849.205323194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801894",1560495926,NaN,346997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801895",1560495927,NaN,346997.571428571,NaN,32600,NaN,19678.7922705314,NaN,NaN,NaN,NaN
"3801896",1560495928,NaN,346968.170316302,39578,32600,NaN,19681.7244094488,NaN,NaN,NaN,NaN
"3801897",1560495929,NaN,NaN,39578.0902777778,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801898",1560495930,NaN,347000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801899",1560495931,53446.86,347000.52,NaN,NaN,36999,19682.2942172073,25574,NaN,16479,6718
"3801900",1560495932,NaN,347000,39599,32600,37019.1081703107,19683,NaN,17234,16478.848357203,6728
"3801901",1560495933,NaN,347000,NaN,32600,37000,19703.6389413989,NaN,NaN,NaN,NaN
"3801902",1560495934,53501.85,346950,NaN,NaN,NaN,19702,NaN,NaN,NaN,NaN
"3801903",1560495935,NaN,346999,39599.8517745303,NaN,NaN,19752.3800403226,NaN,NaN,NaN,6733
"3801904",1560495936,53521.49,346999,39615,NaN,NaN,19751,NaN,NaN,NaN,NaN
"3801905",1560495937,NaN,346999,NaN,32600,NaN,NaN,NaN,NaN,NaN,NaN
"3801908",1560495940,NaN,NaN,NaN,NaN,36986.3103448276,NaN,NaN,NaN,NaN,6737
"3801909",1560495941,NaN,NaN,NaN,32607.1359223301,NaN,NaN,NaN,17237,NaN,NaN
"3801912",1560495944,NaN,NaN,NaN,NaN,37039.3449197861,NaN,NaN,NaN,NaN,NaN
"3801913",1560495945,NaN,NaN,NaN,NaN,37040,NaN,NaN,NaN,NaN,NaN
"3801914",1560495946,NaN,346803,NaN,NaN,37041.0666666667,19753,25504.4923857868,NaN,NaN,NaN
"3801915",1560495947,NaN,NaN,NaN,NaN,NaN,19725.9425140521,NaN,NaN,NaN,NaN
"3801916",1560495948,NaN,346923,39597,NaN,36960,19737,25569.5612244898,NaN,NaN,NaN
"3801917",1560495949,NaN,346923.41025641,NaN,NaN,37038.8967297763,NaN,NaN,NaN,NaN,NaN
"3801918",1560495950,NaN,346998.581005587,NaN,NaN,37017.7422680412,19737,NaN,NaN,NaN,NaN
"3801919",1560495951,NaN,346999,NaN,NaN,37008.8691358025,NaN,25505,NaN,NaN,NaN
"3801920",1560495952,NaN,346998.846153846,NaN,NaN,36962,NaN,NaN,NaN,NaN,NaN
"3801921",1560495953,NaN,347000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801922",1560495954,NaN,347000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801923",1560495955,NaN,347000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801924",1560495956,NaN,NaN,NaN,NaN,NaN,19715,NaN,NaN,NaN,NaN
"3801925",1560495957,NaN,NaN,NaN,NaN,36968.4647201946,19715,25539.6060606061,NaN,NaN,NaN
"3801926",1560495958,NaN,NaN,NaN,NaN,36998.96373057,NaN,NaN,NaN,NaN,NaN
"3801927",1560495959,NaN,346802,NaN,NaN,NaN,19721,25538,NaN,16479.6544428773,6733
"3801928",1560495960,NaN,346802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801929",1560495961,NaN,NaN,NaN,NaN,NaN,19722,NaN,NaN,NaN,NaN
"3801930",1560495962,53466.99,346988.162601626,39614,NaN,37000,19725.6694817658,25566,17266.7827102804,16484,6733.9676184869
"3801931",1560495963,53472.39,347007.479899497,39614,32631,37000,19729.6860706861,25568.3775841103,17299,16483.5,6734.94380403458
"3801932",1560495964,NaN,347032.304597701,NaN,32641.0916185952,NaN,19751,25566,NaN,16482,NaN
"3801933",1560495965,53475.6178571429,347000.157593123,39614,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801934",1560495966,NaN,347000,NaN,NaN,36999.0459016393,NaN,25578.8821548822,NaN,16483,NaN
"3801935",1560495967,53501.2423239437,347097.22556391,39616,NaN,NaN,19751,NaN,17302.4777611194,NaN,NaN
"3801936",1560495968,53469.45,347000,NaN,32700,36992.3915662651,NaN,NaN,17298.2600619195,16483,NaN
"3801937",1560495969,53502.83,NaN,39615.6719787517,32733,36959,NaN,NaN,NaN,16438,NaN
"3801938",1560495970,NaN,NaN,39609.6266666667,32736,NaN,NaN,25630,17315,NaN,NaN
"3801939",1560495971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6739
"3801941",1560495973,NaN,NaN,NaN,NaN,NaN,19751.4084158416,NaN,NaN,NaN,NaN
"3801942",1560495974,NaN,347146.682758621,NaN,NaN,NaN,19740.5739247312,NaN,NaN,NaN,NaN
"3801943",1560495975,NaN,NaN,NaN,32727,NaN,NaN,NaN,NaN,16486.9110847659,NaN
"3801944",1560495976,NaN,NaN,NaN,NaN,NaN,NaN,25611,NaN,NaN,NaN
"3801945",1560495977,NaN,NaN,NaN,32719.1536050157,NaN,19749,25566.9882154882,NaN,16499.8582995951,NaN
"3801948",1560495980,NaN,NaN,NaN,32704,NaN,NaN,NaN,NaN,NaN,NaN
"3801949",1560495981,NaN,NaN,NaN,NaN,NaN,19754.66598778,NaN,NaN,NaN,NaN
"3801950",1560495982,NaN,NaN,39636,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801951",1560495983,NaN,NaN,NaN,32704,NaN,NaN,NaN,NaN,NaN,NaN
"3801952",1560495984,NaN,347137.137931034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801954",1560495986,NaN,NaN,NaN,32705,36956.7159162968,NaN,NaN,NaN,16494.3885429639,NaN
"3801957",1560495989,NaN,NaN,NaN,NaN,NaN,NaN,25623.4401972873,NaN,NaN,NaN
"3801958",1560495990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16516,NaN
"3801961",1560495993,NaN,347097,NaN,NaN,NaN,NaN,25595.1986531987,NaN,NaN,NaN
"3801962",1560495994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16520,NaN
"3801963",1560495995,53500.87,347195,39668.88,NaN,36968,19774.9448160535,25624.6484375,NaN,16520,6741
"3801964",1560495996,NaN,NaN,39697,32708,NaN,NaN,25627,NaN,NaN,NaN
"3801966",1560495998,NaN,NaN,NaN,NaN,NaN,NaN,25671.1132075472,17337,NaN,NaN
"3801967",1560495999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16520,NaN
"3801968",1560496000,53503.81,347199.269503546,NaN,32720.7190082645,NaN,NaN,NaN,NaN,NaN,NaN
"3801970",1560496002,NaN,347259,NaN,NaN,NaN,NaN,25640,NaN,NaN,NaN
"3801971",1560496003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16520,NaN
"3801974",1560496006,NaN,347389.421602787,NaN,NaN,36968,19785.216152019,25640,17337,16521,NaN
"3801976",1560496008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6742.57893692979
"3801977",1560496009,NaN,347300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801978",1560496010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16530,NaN
"3801979",1560496011,NaN,NaN,39697,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3801980",1560496012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6746
"3801982",1560496014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16531,NaN
"3801986",1560496018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16545,NaN
"3801989",1560496021,NaN,NaN,NaN,NaN,NaN,NaN,25641.3640803039,NaN,NaN,NaN
"3801990",1560496022,53470.1782882883,NaN,NaN,NaN,NaN,19770,25644,NaN,16555,NaN
"3801991",1560496023,NaN,347734.114661654,NaN,NaN,NaN,NaN,NaN,17346.2981220657,NaN,NaN
"3801992",1560496024,NaN,347318,NaN,32714,NaN,NaN,NaN,17355.5172413793,NaN,6750.24429967427
"3801993",1560496025,NaN,NaN,NaN,NaN,NaN,NaN,25644.9577804584,NaN,NaN,NaN
"3801994",1560496026,NaN,347318,NaN,NaN,NaN,NaN,25676,NaN,NaN,NaN
"3801995",1560496027,NaN,NaN,NaN,NaN,NaN,19775,25674,NaN,NaN,NaN
"3801998",1560496030,NaN,347550,NaN,NaN,36968,19785,25712,17390.9459459459,16587,6754.77419354839
"3801999",1560496031,NaN,NaN,39736.7332030044,NaN,NaN,NaN,25723.7919463087,NaN,NaN,NaN
"3802000",1560496032,NaN,347461.697183099,39760,NaN,NaN,19781.2145454545,NaN,NaN,NaN,NaN
"3802001",1560496033,NaN,347465.207792208,39737.3289473684,NaN,NaN,NaN,NaN,NaN,NaN,NaN
