"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"86493",1556780525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17420,NaN
"86495",1556780527,NaN,370035.857142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86498",1556780530,NaN,NaN,NaN,NaN,NaN,NaN,26509,NaN,NaN,NaN
"86499",1556780531,NaN,NaN,36950,NaN,47300.2591273375,NaN,NaN,NaN,NaN,NaN
"86501",1556780533,53925.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86507",1556780539,NaN,370425.634146341,36950,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86508",1556780540,NaN,NaN,NaN,NaN,47311.7955073586,NaN,NaN,NaN,NaN,NaN
"86509",1556780541,NaN,370003,NaN,NaN,NaN,NaN,NaN,NaN,17420,NaN
"86513",1556780545,NaN,NaN,36981,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86514",1556780546,NaN,NaN,NaN,NaN,NaN,NaN,26565.9531953195,NaN,NaN,NaN
"86515",1556780547,NaN,NaN,NaN,NaN,NaN,NaN,26566,NaN,NaN,6760
"86517",1556780549,NaN,370306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86518",1556780550,NaN,NaN,NaN,NaN,NaN,NaN,26509,NaN,NaN,NaN
"86519",1556780551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6760
"86520",1556780552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17420,6760
"86521",1556780553,NaN,NaN,36893.372517321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86523",1556780555,NaN,370002.761487965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86524",1556780556,NaN,370003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86525",1556780557,NaN,370003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86530",1556780562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17413.4328358209,NaN
"86531",1556780563,NaN,NaN,36821.5582959641,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86535",1556780567,NaN,370048.009950249,36859.7515589923,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86536",1556780568,NaN,370000,36870.2625,NaN,NaN,NaN,NaN,16227,NaN,NaN
"86537",1556780569,NaN,369472.43062201,NaN,31529,NaN,NaN,NaN,NaN,NaN,NaN
"86538",1556780570,NaN,NaN,NaN,NaN,NaN,NaN,26504.7632632633,NaN,17420,NaN
"86539",1556780571,NaN,370020.340425532,NaN,NaN,NaN,NaN,NaN,NaN,17450,NaN
"86540",1556780572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17450,NaN
"86541",1556780573,NaN,369192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86542",1556780574,NaN,NaN,36800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86544",1556780576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17517.7776365947,NaN
"86545",1556780577,NaN,369193,36719,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86548",1556780580,NaN,369192.14893617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86551",1556780583,NaN,369200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86552",1556780584,NaN,368862.647058824,NaN,NaN,NaN,NaN,NaN,NaN,17420,6757
"86556",1556780588,NaN,369101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86558",1556780590,NaN,369825,36743.7148217636,NaN,47329,19847.116751269,NaN,NaN,NaN,6769.26883910387
"86559",1556780591,54033.08,369821.874418605,36733.6086956522,31586,47336.5478927203,19854.7430738276,26490.0949855352,16393,17499,6770.00831946755
"86560",1556780592,54033.2684615385,369557.171548117,36708.9763033175,31585,47328,NaN,NaN,16393,17499,NaN
"86561",1556780593,54034.06,369497.609090909,36795,31549.6583592939,NaN,19917,NaN,16393.7730978261,NaN,6772.89487498273
"86562",1556780594,NaN,369612.122153209,NaN,NaN,NaN,NaN,NaN,16382,17499,NaN
"86563",1556780595,NaN,369597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86565",1556780597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17420,NaN
"86566",1556780598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17499.0338164251,NaN
"86567",1556780599,NaN,NaN,36809,NaN,47386.9615384615,19917,NaN,NaN,NaN,NaN
"86568",1556780600,NaN,NaN,NaN,NaN,47426,NaN,NaN,NaN,17500,NaN
"86571",1556780603,54045.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86572",1556780604,54055.66,369173.716312057,NaN,31556.9125,NaN,NaN,NaN,NaN,NaN,NaN
"86575",1556780607,NaN,369184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86576",1556780608,NaN,369183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86577",1556780609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17500,NaN
"86580",1556780612,NaN,NaN,NaN,NaN,47448,NaN,NaN,NaN,NaN,NaN
"86581",1556780613,NaN,NaN,36775,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86583",1556780615,NaN,369163.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86584",1556780616,NaN,369102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86586",1556780618,NaN,369423.756653992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6794
"86588",1556780620,NaN,369115.432142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86589",1556780621,NaN,368900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86590",1556780622,NaN,368900,NaN,NaN,NaN,NaN,26618.4185303514,NaN,17500,NaN
"86591",1556780623,NaN,368830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6777
"86593",1556780625,NaN,NaN,36740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86594",1556780626,NaN,368829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86597",1556780629,54078.25,368905.967261905,36801,31556,47448,19916,26677,16395,17535,6792
"86598",1556780630,54038.97,369431,36797,31572.2908163265,47448,19917.2188868043,26679.3209169054,16395,17535,6792
"86599",1556780631,NaN,368837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6792
"86600",1556780632,54030.13,368977.078947368,36793,31587,47448,NaN,26681.2633928571,16394.5517560074,NaN,6792
"86601",1556780633,54025.22,369427.452459016,36789,31587,47448,19921,26677,16395,17535,6792
"86606",1556780638,NaN,368841,NaN,NaN,47352,NaN,NaN,NaN,NaN,NaN
"86607",1556780639,NaN,NaN,NaN,NaN,NaN,19998,NaN,NaN,NaN,NaN
"86608",1556780640,NaN,NaN,NaN,NaN,NaN,19946,NaN,NaN,NaN,NaN
"86609",1556780641,NaN,NaN,NaN,NaN,47378.7682119205,NaN,NaN,NaN,NaN,NaN
"86610",1556780642,NaN,368855,NaN,NaN,NaN,19949.96,NaN,NaN,NaN,NaN
"86611",1556780643,NaN,368857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86612",1556780644,NaN,NaN,NaN,NaN,NaN,19946,NaN,NaN,NaN,NaN
"86614",1556780646,NaN,368857,NaN,NaN,NaN,19946,NaN,NaN,NaN,NaN
"86616",1556780648,NaN,368850.183406114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86617",1556780649,NaN,368843.875,NaN,NaN,NaN,19917,NaN,NaN,NaN,NaN
"86618",1556780650,54020.7130769231,368971,36788,31589,47445.896,19988.3333333333,26798,16396.2740213523,17581,6792
"86620",1556780652,NaN,368971,NaN,NaN,NaN,19999.157814871,NaN,NaN,NaN,NaN
"86621",1556780653,NaN,368971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6779.9866962306
"86622",1556780654,NaN,368971,NaN,NaN,NaN,NaN,NaN,NaN,17581,NaN
"86623",1556780655,NaN,368829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86626",1556780658,NaN,369027.412371134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86627",1556780659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17617.036036036,NaN
"86628",1556780660,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6791
"86630",1556780662,53983.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86632",1556780664,NaN,369060,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86635",1556780667,NaN,NaN,NaN,NaN,47440,NaN,NaN,NaN,NaN,NaN
"86642",1556780674,NaN,369060,NaN,NaN,47440,NaN,NaN,NaN,NaN,NaN
"86643",1556780675,NaN,369074.682830931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86644",1556780676,NaN,369400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6792
"86649",1556780681,53974.16,369500.433333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86652",1556780684,NaN,NaN,36784,NaN,NaN,19980,NaN,NaN,NaN,NaN
"86653",1556780685,NaN,369005.82320442,NaN,31547,NaN,19980,NaN,NaN,NaN,NaN
"86654",1556780686,53973.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86655",1556780687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6792
"86657",1556780689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16350,NaN,NaN
"86659",1556780691,NaN,369011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86661",1556780693,NaN,NaN,NaN,NaN,NaN,19980,NaN,NaN,NaN,NaN
"86662",1556780694,NaN,NaN,NaN,NaN,NaN,NaN,26700.9010840108,NaN,NaN,NaN
"86668",1556780700,53969.25,NaN,36785.083011583,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86671",1556780703,NaN,NaN,36788.6394230769,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86676",1556780708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17577,NaN
"86677",1556780709,NaN,NaN,NaN,NaN,NaN,NaN,26583,NaN,NaN,NaN
"86679",1556780711,NaN,NaN,NaN,NaN,47423.1111111111,NaN,NaN,NaN,NaN,NaN
"86681",1556780713,53968.466,369585.711111111,36846,31582.4,47402.810325477,19979,26698.1014799154,16399.7810760668,17682.3532338308,6792
"86682",1556780714,NaN,NaN,NaN,NaN,NaN,19979,26702.4,NaN,17682,NaN
"86683",1556780715,53962.38,369597.6875,36846,31584,47431.6504854369,19979.7414268821,NaN,16396.0593220339,17681,6795
"86684",1556780716,53957.47,369590,36846,NaN,NaN,NaN,NaN,16400,NaN,NaN
"86685",1556780717,NaN,369895.714285714,NaN,31584,47434,NaN,26703,NaN,17598.4994934144,NaN
"86686",1556780718,NaN,NaN,NaN,NaN,NaN,19979,NaN,NaN,NaN,NaN
"86687",1556780719,NaN,369900,NaN,NaN,NaN,NaN,NaN,16400,NaN,NaN
"86688",1556780720,NaN,369900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86690",1556780722,NaN,369587,NaN,NaN,NaN,NaN,26695.6121495327,NaN,NaN,6797
"86691",1556780723,NaN,NaN,NaN,NaN,NaN,NaN,26698,NaN,NaN,NaN
"86694",1556780726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16275.6837606838,NaN,NaN
"86695",1556780727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6800
"86696",1556780728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6807
"86697",1556780729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6807
"86700",1556780732,NaN,369501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86701",1556780733,NaN,369501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86705",1556780737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16281,NaN,NaN
"86706",1556780738,NaN,NaN,NaN,NaN,NaN,NaN,26675,NaN,NaN,NaN
"86711",1556780743,NaN,NaN,NaN,31488.564556962,NaN,NaN,NaN,NaN,NaN,NaN
"86715",1556780747,NaN,NaN,NaN,31525,NaN,NaN,NaN,NaN,NaN,NaN
"86719",1556780751,NaN,369590.414540816,NaN,31528,NaN,19990,26750,NaN,NaN,NaN
"86720",1556780752,NaN,NaN,NaN,NaN,NaN,19996,NaN,NaN,NaN,NaN
"86723",1556780755,NaN,369872.120218579,NaN,NaN,NaN,19995.7090909091,NaN,NaN,NaN,NaN
"86724",1556780756,53992.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86726",1556780758,NaN,369849,NaN,NaN,47435,NaN,NaN,NaN,NaN,NaN
"86728",1556780760,NaN,369849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86731",1556780763,NaN,NaN,NaN,NaN,47331,NaN,NaN,NaN,NaN,NaN
"86733",1556780765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6797
"86735",1556780767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6809
"86736",1556780768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6809
"86737",1556780769,NaN,369848.596330275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86738",1556780770,NaN,NaN,36774,NaN,NaN,NaN,NaN,NaN,NaN,6809
"86739",1556780771,NaN,NaN,36832,NaN,NaN,NaN,26675,NaN,NaN,NaN
"86742",1556780774,NaN,NaN,NaN,NaN,47387.149321267,NaN,NaN,NaN,NaN,NaN
"86743",1556780775,54006.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86744",1556780776,NaN,369848.179941003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86747",1556780779,NaN,369848.153846154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86755",1556780787,NaN,369601.337765957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86756",1556780788,NaN,369602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86757",1556780789,NaN,369602,NaN,NaN,NaN,19973.0334645669,NaN,NaN,NaN,NaN
"86758",1556780790,NaN,369602,NaN,NaN,47418.8780487805,NaN,NaN,NaN,NaN,NaN
"86759",1556780791,NaN,369602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86760",1556780792,NaN,369602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86761",1556780793,NaN,369602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86762",1556780794,NaN,369591.328785812,NaN,NaN,47353,NaN,NaN,NaN,NaN,NaN
"86763",1556780795,NaN,369602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86764",1556780796,54013.4535164835,369344.382228491,36803.5465393795,NaN,47422,19989.6661466459,NaN,16393.2875157629,NaN,6810
"86765",1556780797,NaN,369390,NaN,31522.3006329114,47422,19989,26769,NaN,17595.5742358079,6810
"86766",1556780798,NaN,369037,NaN,NaN,47382,NaN,NaN,NaN,NaN,NaN
"86767",1556780799,NaN,369099.352941176,NaN,NaN,47347.0355329949,NaN,NaN,NaN,NaN,NaN
"86768",1556780800,NaN,369000,NaN,NaN,47330,NaN,NaN,NaN,NaN,NaN
"86769",1556780801,NaN,369001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86770",1556780802,NaN,369001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86771",1556780803,NaN,369002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86772",1556780804,NaN,369002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86773",1556780805,NaN,369001.37460815,NaN,NaN,NaN,19923.9436886064,NaN,NaN,NaN,NaN
"86774",1556780806,54006.57,369002.759493671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86775",1556780807,NaN,369379.974137931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86776",1556780808,NaN,369382,NaN,NaN,47330,NaN,NaN,NaN,NaN,NaN
"86777",1556780809,NaN,369003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86778",1556780810,NaN,369003,NaN,NaN,NaN,NaN,26688,NaN,NaN,NaN
"86779",1556780811,NaN,369003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86780",1556780812,NaN,369003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86781",1556780813,NaN,369003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86782",1556780814,NaN,369371.622222222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6812.78233120591
"86783",1556780815,NaN,369384.084151473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6814.23157894737
"86784",1556780816,NaN,369383,NaN,NaN,47325.6503972758,NaN,NaN,NaN,NaN,NaN
"86785",1556780817,NaN,369383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86786",1556780818,NaN,369383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86787",1556780819,NaN,369383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86788",1556780820,NaN,369916.117647059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86792",1556780824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6813.9775862069
"86794",1556780826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6814.31485071733
"86797",1556780829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6812.58870967742
"86799",1556780831,NaN,369391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6811
"86800",1556780832,NaN,369697.741258741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86803",1556780835,NaN,NaN,36789,NaN,47235,NaN,NaN,NaN,NaN,NaN
"86804",1556780836,NaN,NaN,36792.0629539952,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86811",1556780843,NaN,NaN,NaN,NaN,47301.5505617978,NaN,NaN,NaN,NaN,NaN
"86814",1556780846,NaN,369391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86815",1556780847,NaN,369482.317073171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6810.22741273101
"86816",1556780848,NaN,369388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86817",1556780849,NaN,369388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86818",1556780850,NaN,369577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6806.43376068376
"86822",1556780854,NaN,369424.011278195,NaN,NaN,47235,NaN,NaN,NaN,NaN,NaN
"86823",1556780855,NaN,369424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86825",1556780857,NaN,369424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86826",1556780858,NaN,369424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86827",1556780859,NaN,369398.56071964,36777,31466,47235,19932,26687,16307,17508,NaN
"86831",1556780863,NaN,369515.158914729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86836",1556780868,NaN,369499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86837",1556780869,NaN,369499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6814
"86838",1556780870,NaN,NaN,36781,31465,NaN,NaN,NaN,NaN,NaN,NaN
"86842",1556780874,NaN,NaN,NaN,NaN,NaN,NaN,26687,NaN,NaN,NaN
"86845",1556780877,NaN,NaN,36799,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86848",1556780880,NaN,369078.177745665,36799.8860759494,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86849",1556780881,53943.72,369193.851351351,36799,31468.6242424242,47300.1863354037,19983,26687,16394.7387847814,17568,6817.01714677641
"86850",1556780882,NaN,369193,36799,NaN,NaN,NaN,26687,16399.924464487,NaN,NaN
"86851",1556780883,NaN,369063.997032641,NaN,NaN,NaN,19983,26686.7290322581,16393,17568,NaN
"86852",1556780884,NaN,369037.552763819,36799,NaN,NaN,19983,26686,NaN,17566,NaN
"86854",1556780886,NaN,369002.493023256,NaN,NaN,NaN,NaN,NaN,16417,NaN,NaN
"86855",1556780887,NaN,369002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86856",1556780888,NaN,369002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"86857",1556780889,NaN,NaN,NaN,NaN,47300,NaN,NaN,NaN,NaN,NaN
