"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"3196849",1559890881,NaN,NaN,37238.9653495441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196853",1559890885,NaN,336605,NaN,NaN,37479.4764468371,NaN,NaN,NaN,NaN,NaN
"3196854",1559890886,NaN,NaN,37332.1379310345,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196855",1559890887,NaN,336610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196856",1559890888,NaN,NaN,37344,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196860",1559890892,NaN,NaN,37394,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196864",1559890896,NaN,NaN,37376,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196865",1559890897,NaN,NaN,37393.7851959361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196866",1559890898,NaN,337046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196881",1559890913,55359.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196888",1559890920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6485.21687398594
"3196893",1559890925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6469
"3196894",1559890926,NaN,NaN,NaN,NaN,37439.841,NaN,NaN,NaN,NaN,NaN
"3196898",1559890930,NaN,337370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196903",1559890935,NaN,NaN,NaN,NaN,37620.852,NaN,NaN,NaN,NaN,NaN
"3196906",1559890938,NaN,NaN,NaN,NaN,37624,NaN,NaN,NaN,NaN,NaN
"3196913",1559890945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16457.8759183673,NaN
"3196917",1559890949,NaN,NaN,NaN,NaN,NaN,NaN,25206.017562724,NaN,NaN,NaN
"3196919",1559890951,NaN,337066.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196920",1559890952,NaN,337046,37385,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196921",1559890953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16222,NaN,NaN
"3196925",1559890957,NaN,337046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196926",1559890958,55400.92,337046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6469.387
"3196927",1559890959,55378.33,NaN,NaN,31580,NaN,NaN,NaN,NaN,NaN,NaN
"3196928",1559890960,NaN,337044.355769231,37381,31580.3944954128,NaN,NaN,NaN,NaN,NaN,NaN
"3196930",1559890962,NaN,NaN,37381,31581.9940828402,NaN,19122.0414,NaN,NaN,NaN,NaN
"3196931",1559890963,NaN,NaN,37381,NaN,NaN,19131,NaN,NaN,NaN,NaN
"3196932",1559890964,NaN,NaN,37384.037037037,NaN,NaN,19140,NaN,NaN,NaN,NaN
"3196933",1559890965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16361.3612565445,NaN,NaN
"3196935",1559890967,NaN,NaN,NaN,NaN,NaN,19121.83,NaN,NaN,NaN,NaN
"3196936",1559890968,NaN,NaN,NaN,NaN,NaN,19126,NaN,NaN,NaN,NaN
"3196938",1559890970,NaN,NaN,NaN,NaN,37600,NaN,NaN,NaN,NaN,NaN
"3196946",1559890978,NaN,337046.81988743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196948",1559890980,NaN,NaN,37406,NaN,NaN,19119.155143339,NaN,NaN,NaN,NaN
"3196949",1559890981,NaN,NaN,NaN,NaN,NaN,19121,NaN,NaN,NaN,NaN
"3196950",1559890982,NaN,NaN,NaN,NaN,NaN,19127,NaN,NaN,16400,NaN
"3196954",1559890986,55396.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196955",1559890987,55298.50384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196958",1559890990,55378.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6487
"3196959",1559890991,55458.85,NaN,37448,NaN,NaN,NaN,NaN,16397,NaN,6487
"3196961",1559890993,NaN,NaN,NaN,NaN,NaN,NaN,25213,16399,NaN,NaN
"3196962",1559890994,55456.89,NaN,NaN,31567,NaN,NaN,NaN,NaN,NaN,NaN
"3196963",1559890995,NaN,337822.370460048,NaN,31567,NaN,NaN,NaN,NaN,NaN,6487
"3196964",1559890996,55426.45,NaN,37472,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196965",1559890997,NaN,NaN,NaN,NaN,NaN,19100,NaN,NaN,NaN,NaN
"3196967",1559890999,NaN,NaN,37490,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196969",1559891001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16399,NaN,NaN
"3196970",1559891002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16372.7867986799,NaN,NaN
"3196972",1559891004,NaN,NaN,NaN,31568,NaN,NaN,NaN,NaN,NaN,NaN
"3196973",1559891005,NaN,NaN,NaN,31568.3944954128,NaN,NaN,NaN,NaN,NaN,NaN
"3196975",1559891007,55479.47,NaN,NaN,NaN,NaN,19100,NaN,NaN,NaN,NaN
"3196978",1559891010,55479.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196980",1559891012,NaN,337823,NaN,NaN,NaN,NaN,NaN,16397.2560175055,NaN,NaN
"3196981",1559891013,NaN,NaN,NaN,NaN,37600,NaN,NaN,NaN,NaN,NaN
"3196982",1559891014,55479.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196983",1559891015,55479.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3196984",1559891016,55479.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6486
"3196985",1559891017,55479.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6486
"3196988",1559891020,NaN,NaN,NaN,NaN,37600,19166,NaN,NaN,NaN,6486
"3196989",1559891021,NaN,NaN,NaN,NaN,37600,NaN,NaN,NaN,NaN,NaN
"3196993",1559891025,NaN,NaN,NaN,NaN,37501.516,NaN,NaN,NaN,NaN,NaN
"3196994",1559891026,NaN,NaN,NaN,NaN,37501,NaN,NaN,NaN,NaN,NaN
"3196996",1559891028,NaN,NaN,NaN,NaN,37599.3258754864,NaN,NaN,NaN,NaN,NaN
"3196998",1559891030,NaN,NaN,NaN,NaN,NaN,19156,NaN,NaN,NaN,NaN
"3197001",1559891033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6486
"3197002",1559891034,NaN,NaN,NaN,31559,37600,NaN,NaN,NaN,NaN,NaN
"3197003",1559891035,NaN,NaN,37421.4949019608,31568,NaN,NaN,NaN,NaN,NaN,NaN
"3197004",1559891036,NaN,NaN,NaN,NaN,NaN,19165,NaN,NaN,NaN,NaN
"3197005",1559891037,NaN,336723,37498,31560,NaN,NaN,NaN,16380,NaN,NaN
"3197006",1559891038,NaN,NaN,NaN,NaN,37600,NaN,NaN,16353.4121475054,NaN,NaN
"3197007",1559891039,NaN,NaN,NaN,NaN,37600,NaN,NaN,NaN,NaN,NaN
"3197009",1559891041,55478.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197010",1559891042,NaN,336724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197013",1559891045,55482.0346139706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197014",1559891046,55479.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197015",1559891047,55473.9554482759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197016",1559891048,55478.294,NaN,NaN,NaN,37600,NaN,NaN,NaN,NaN,NaN
"3197018",1559891050,55479.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197020",1559891052,NaN,337614.19047619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197023",1559891055,NaN,337823.547008547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197024",1559891056,55497.14,336735,NaN,NaN,NaN,NaN,NaN,16382.175,NaN,NaN
"3197026",1559891058,NaN,NaN,NaN,NaN,37599,NaN,NaN,16380,NaN,NaN
"3197029",1559891061,NaN,337699.08988764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197031",1559891063,NaN,NaN,37493,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197036",1559891068,NaN,NaN,NaN,NaN,37598,NaN,NaN,NaN,NaN,NaN
"3197037",1559891069,NaN,NaN,37494,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197039",1559891071,NaN,NaN,NaN,NaN,37502.066468254,NaN,NaN,NaN,NaN,NaN
"3197040",1559891072,NaN,NaN,37473,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197041",1559891073,NaN,NaN,NaN,NaN,37501,NaN,NaN,NaN,NaN,NaN
"3197042",1559891074,NaN,NaN,NaN,NaN,37596,19165,NaN,NaN,NaN,NaN
"3197043",1559891075,NaN,NaN,NaN,NaN,NaN,19166.0983606557,NaN,NaN,NaN,NaN
"3197048",1559891080,NaN,NaN,37480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197052",1559891084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16360.4194961665,NaN,NaN
"3197053",1559891085,NaN,336855,NaN,NaN,NaN,NaN,NaN,16378,NaN,NaN
"3197054",1559891086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16346.9409038239,NaN,NaN
"3197056",1559891088,NaN,NaN,NaN,NaN,37596,NaN,NaN,NaN,NaN,NaN
"3197058",1559891090,NaN,337699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197059",1559891091,55476.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197060",1559891092,55482.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197066",1559891098,NaN,NaN,NaN,NaN,37596,NaN,NaN,NaN,NaN,NaN
"3197070",1559891102,NaN,337698.858921162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6493
"3197071",1559891103,NaN,337586.266441821,37450,NaN,37589.8533333333,NaN,NaN,NaN,NaN,6494
"3197072",1559891104,NaN,NaN,37450,NaN,37587,NaN,NaN,NaN,NaN,6494
"3197073",1559891105,NaN,NaN,NaN,NaN,37587.7525252525,NaN,NaN,NaN,NaN,6494
"3197074",1559891106,55504.02,NaN,37493,NaN,NaN,NaN,NaN,NaN,NaN,6494
"3197076",1559891108,55504.02,NaN,NaN,NaN,37580,NaN,NaN,NaN,NaN,6494
"3197079",1559891111,55476.0046091861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197083",1559891115,55402.88,NaN,NaN,NaN,37591,NaN,NaN,NaN,NaN,NaN
"3197084",1559891116,NaN,NaN,NaN,NaN,NaN,19168,NaN,NaN,NaN,NaN
"3197085",1559891117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6496.14386731139
"3197086",1559891118,NaN,NaN,37471.2222222222,NaN,37591,NaN,NaN,NaN,NaN,6500
"3197087",1559891119,NaN,337701,NaN,NaN,NaN,19171,NaN,NaN,NaN,6499
"3197088",1559891120,NaN,337728.384236453,37451,NaN,37550,NaN,NaN,NaN,NaN,NaN
"3197089",1559891121,55385.7,337760.56,NaN,NaN,37550,19171,NaN,NaN,NaN,6500
"3197090",1559891122,NaN,NaN,37448,31557,NaN,19171,NaN,NaN,16487.387254902,NaN
"3197091",1559891123,NaN,337906,37482,31586,37550,19170,NaN,NaN,NaN,NaN
"3197092",1559891124,NaN,NaN,NaN,31620,NaN,19170,25398,NaN,NaN,6498
"3197093",1559891125,NaN,NaN,NaN,NaN,NaN,19170.695,NaN,NaN,NaN,NaN
"3197094",1559891126,NaN,NaN,NaN,NaN,37591,NaN,NaN,16349.4461788618,NaN,NaN
"3197095",1559891127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16350,NaN,NaN
"3197096",1559891128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6495
"3197100",1559891132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6499
"3197101",1559891133,NaN,NaN,37427,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197104",1559891136,NaN,338335.781725888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197105",1559891137,NaN,338348.505813953,NaN,NaN,37580,NaN,NaN,NaN,NaN,NaN
"3197106",1559891138,NaN,NaN,NaN,NaN,37592.5853920516,NaN,NaN,NaN,NaN,NaN
"3197107",1559891139,NaN,338350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197110",1559891142,NaN,NaN,NaN,NaN,37580,NaN,NaN,NaN,NaN,NaN
"3197111",1559891143,NaN,338613.282051282,NaN,NaN,37598.3457760314,NaN,NaN,NaN,NaN,6495.64566666667
"3197112",1559891144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6495
"3197114",1559891146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6495
"3197121",1559891153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6499.63204559848
"3197124",1559891156,NaN,338614,NaN,NaN,NaN,19187,NaN,NaN,NaN,NaN
"3197126",1559891158,NaN,338615,NaN,31660,NaN,19187,NaN,NaN,NaN,NaN
"3197127",1559891159,55192.75,NaN,NaN,NaN,NaN,19187,NaN,NaN,NaN,NaN
"3197128",1559891160,NaN,NaN,NaN,31669,NaN,NaN,NaN,16380,NaN,6500
"3197129",1559891161,NaN,NaN,NaN,31697,37528.2304173814,NaN,NaN,NaN,NaN,6500
"3197131",1559891163,NaN,NaN,37427,NaN,NaN,NaN,NaN,NaN,NaN,6500
"3197132",1559891164,NaN,NaN,NaN,NaN,37501.8076923077,NaN,NaN,NaN,NaN,NaN
"3197134",1559891166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6496.84261036468
"3197135",1559891167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6500
"3197138",1559891170,NaN,NaN,NaN,NaN,37592.0638297872,NaN,NaN,NaN,NaN,NaN
"3197139",1559891171,NaN,NaN,37439,NaN,NaN,NaN,NaN,NaN,16485,6500
"3197140",1559891172,NaN,NaN,37439,NaN,NaN,NaN,NaN,NaN,NaN,6499
"3197141",1559891173,NaN,NaN,37439,NaN,NaN,NaN,NaN,NaN,16484,NaN
"3197142",1559891174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16485,NaN
"3197143",1559891175,55376.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16485.5087719298,NaN
"3197144",1559891176,NaN,NaN,37439,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197146",1559891178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6496
"3197148",1559891180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16372.9592081584,NaN,NaN
"3197155",1559891187,NaN,NaN,37439,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197157",1559891189,NaN,NaN,37439,NaN,37590,NaN,NaN,NaN,NaN,6499
"3197160",1559891192,NaN,NaN,NaN,NaN,37595.5131641934,NaN,NaN,NaN,NaN,NaN
"3197161",1559891193,NaN,NaN,NaN,NaN,37566,NaN,NaN,NaN,NaN,NaN
"3197162",1559891194,NaN,NaN,37439,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197163",1559891195,NaN,NaN,NaN,NaN,37593.4691689008,NaN,NaN,NaN,NaN,6499
"3197164",1559891196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6499.64983374896
"3197167",1559891199,NaN,338320.326848249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197168",1559891200,NaN,339193.387755102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197170",1559891202,55376.37,339470.753950339,37439,31697.0903614458,37592.5583570557,NaN,25405.8000566412,16354,NaN,6499.01697135711
"3197171",1559891203,NaN,339469,NaN,NaN,37599.7257383966,NaN,25398,NaN,16485.3505696757,NaN
"3197172",1559891204,NaN,NaN,NaN,NaN,37601.0596252129,NaN,25401.519379845,NaN,NaN,NaN
"3197173",1559891205,NaN,NaN,NaN,NaN,37600,NaN,NaN,NaN,NaN,6500
"3197174",1559891206,NaN,NaN,NaN,NaN,37600,NaN,NaN,NaN,NaN,NaN
"3197175",1559891207,NaN,NaN,NaN,NaN,37548.1980319803,NaN,NaN,NaN,NaN,NaN
"3197176",1559891208,NaN,NaN,NaN,NaN,37550,NaN,25269,NaN,NaN,NaN
"3197178",1559891210,NaN,NaN,NaN,NaN,37505,NaN,NaN,16353.4786324786,NaN,NaN
"3197179",1559891211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16360.8885350318,NaN,NaN
"3197180",1559891212,NaN,NaN,NaN,NaN,37504.4966442953,NaN,NaN,NaN,NaN,NaN
"3197184",1559891216,NaN,339400,37439,31695.0132450331,NaN,NaN,NaN,NaN,16484.2293814433,6500
"3197185",1559891217,NaN,338713.667924528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197186",1559891218,NaN,NaN,NaN,NaN,37510,NaN,NaN,NaN,NaN,NaN
"3197188",1559891220,NaN,NaN,NaN,NaN,37505,NaN,NaN,NaN,NaN,NaN
"3197191",1559891223,NaN,NaN,NaN,NaN,37500,NaN,NaN,NaN,NaN,NaN
"3197193",1559891225,NaN,NaN,NaN,NaN,37500,NaN,NaN,NaN,NaN,NaN
"3197194",1559891226,NaN,NaN,NaN,NaN,37500,NaN,NaN,NaN,NaN,NaN
"3197195",1559891227,NaN,338714.053763441,NaN,NaN,NaN,NaN,NaN,16357.1344040575,NaN,NaN
"3197196",1559891228,NaN,NaN,37439,31689.7880794702,NaN,NaN,NaN,NaN,16485.5535535536,6499.70599465445
"3197199",1559891231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16486,NaN
"3197200",1559891232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6500
"3197201",1559891233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6496.17511431073
"3197202",1559891234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6493
"3197203",1559891235,55377.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197208",1559891240,55375.3482264151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197210",1559891242,NaN,338715.169421488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197211",1559891243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16372,NaN,6493
"3197214",1559891246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6499.61928
"3197217",1559891249,NaN,NaN,NaN,NaN,37546,NaN,NaN,NaN,NaN,6503
"3197218",1559891250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6505
"3197221",1559891253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6506
"3197222",1559891254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6513
"3197223",1559891255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6506
"3197224",1559891256,NaN,NaN,37377,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197226",1559891258,NaN,NaN,NaN,NaN,37546,NaN,NaN,NaN,NaN,NaN
"3197231",1559891263,NaN,NaN,NaN,NaN,37503,NaN,NaN,NaN,NaN,NaN
"3197232",1559891264,NaN,NaN,NaN,NaN,37503,NaN,NaN,NaN,NaN,NaN
"3197233",1559891265,NaN,339455,NaN,NaN,37503,NaN,NaN,NaN,NaN,NaN
"3197234",1559891266,NaN,NaN,NaN,NaN,37502.7262247839,NaN,NaN,NaN,NaN,NaN
"3197236",1559891268,NaN,NaN,NaN,NaN,37502,NaN,NaN,NaN,NaN,NaN
"3197238",1559891270,NaN,NaN,NaN,NaN,37502,NaN,NaN,NaN,NaN,NaN
"3197239",1559891271,NaN,NaN,NaN,NaN,37501,NaN,NaN,NaN,NaN,NaN
"3197242",1559891274,NaN,NaN,NaN,NaN,37503,NaN,NaN,NaN,NaN,NaN
"3197247",1559891279,NaN,NaN,NaN,NaN,37537.7371601208,NaN,NaN,NaN,NaN,NaN
"3197248",1559891280,NaN,NaN,NaN,NaN,37503,NaN,NaN,NaN,NaN,NaN
"3197249",1559891281,NaN,NaN,NaN,NaN,37500,NaN,NaN,NaN,NaN,NaN
"3197250",1559891282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16421,NaN
"3197254",1559891286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6508
"3197255",1559891287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6511.48751539581
"3197257",1559891289,NaN,NaN,NaN,NaN,37503,NaN,NaN,NaN,NaN,NaN
"3197258",1559891290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6515
"3197259",1559891291,NaN,NaN,NaN,NaN,37500,NaN,NaN,NaN,NaN,NaN
"3197260",1559891292,NaN,NaN,NaN,NaN,37500,19192,NaN,NaN,NaN,NaN
"3197261",1559891293,NaN,NaN,NaN,NaN,37500,NaN,NaN,NaN,NaN,NaN
"3197262",1559891294,NaN,NaN,NaN,NaN,37492,NaN,NaN,NaN,NaN,NaN
"3197263",1559891295,NaN,NaN,37373,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197264",1559891296,NaN,NaN,NaN,NaN,37430,NaN,NaN,NaN,NaN,6519.06974459725
"3197270",1559891302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6509
"3197275",1559891307,55371.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197277",1559891309,55367.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197283",1559891315,NaN,NaN,37326.3235,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197285",1559891317,NaN,NaN,37324,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197286",1559891318,NaN,NaN,NaN,NaN,37489,NaN,NaN,NaN,NaN,NaN
"3197288",1559891320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6515.36613814471
"3197293",1559891325,55347.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197306",1559891338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6516
"3197308",1559891340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16381.164547713,NaN,NaN
"3197309",1559891341,NaN,NaN,37300,NaN,NaN,NaN,NaN,16380,NaN,6523.53164916265
"3197310",1559891342,NaN,NaN,NaN,NaN,37498,NaN,NaN,16386.2327302632,NaN,6530
"3197311",1559891343,NaN,NaN,37305,NaN,NaN,NaN,NaN,16380.5677799607,NaN,NaN
"3197312",1559891344,NaN,NaN,NaN,NaN,37500,NaN,NaN,16381.1751856706,NaN,6526
"3197313",1559891345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16380,NaN,NaN
"3197314",1559891346,NaN,NaN,37300,NaN,NaN,NaN,NaN,16380.589155953,NaN,NaN
"3197315",1559891347,NaN,338961,37300,NaN,NaN,NaN,NaN,16380,NaN,NaN
"3197316",1559891348,NaN,NaN,37291,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197317",1559891349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16380.6591143151,NaN,NaN
"3197318",1559891350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16380,NaN,NaN
"3197319",1559891351,NaN,NaN,NaN,NaN,NaN,NaN,25402,16380,NaN,NaN
"3197320",1559891352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16379.4858705561,NaN,NaN
"3197330",1559891362,NaN,NaN,37284.4223602484,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197333",1559891365,55366.55,NaN,37284.3694267516,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197334",1559891366,NaN,NaN,NaN,NaN,37549,NaN,NaN,NaN,NaN,NaN
"3197335",1559891367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16397,NaN,NaN
"3197339",1559891371,NaN,NaN,NaN,NaN,NaN,19259,25409.6021251476,NaN,NaN,NaN
"3197342",1559891374,NaN,NaN,NaN,NaN,NaN,NaN,25343,NaN,NaN,NaN
"3197345",1559891377,NaN,NaN,NaN,31589,NaN,NaN,NaN,NaN,NaN,NaN
"3197347",1559891379,NaN,NaN,37300.2449282533,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197348",1559891380,NaN,NaN,37328.6864244742,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3197349",1559891381,NaN,NaN,37345.6153846154,NaN,37549,NaN,NaN,NaN,NaN,NaN
"3197351",1559891383,NaN,NaN,NaN,NaN,NaN,NaN,25342,NaN,NaN,NaN
