"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"3715287",1560409319,NaN,343735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715288",1560409320,NaN,NaN,NaN,NaN,37198.198,NaN,NaN,NaN,NaN,NaN
"3715289",1560409321,54237.32,NaN,38969,32190,37200,NaN,NaN,NaN,NaN,NaN
"3715291",1560409323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17410,NaN,NaN
"3715292",1560409324,NaN,NaN,NaN,NaN,NaN,19741,NaN,NaN,NaN,NaN
"3715294",1560409326,NaN,NaN,NaN,NaN,NaN,19742,NaN,NaN,NaN,NaN
"3715296",1560409328,NaN,NaN,NaN,NaN,37193,NaN,NaN,NaN,NaN,NaN
"3715297",1560409329,NaN,NaN,NaN,NaN,37195.8260869565,NaN,NaN,NaN,NaN,NaN
"3715299",1560409331,54179.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715300",1560409332,NaN,NaN,NaN,NaN,37196.4077892325,NaN,NaN,NaN,NaN,NaN
"3715302",1560409334,54164.66,NaN,NaN,NaN,37197.9347826087,NaN,NaN,NaN,NaN,6717
"3715303",1560409335,54163.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715304",1560409336,NaN,NaN,NaN,NaN,37198.3955399061,NaN,NaN,NaN,NaN,NaN
"3715305",1560409337,NaN,NaN,NaN,NaN,NaN,19802,NaN,NaN,NaN,NaN
"3715306",1560409338,54073.2064615385,343348,38994.3243967828,NaN,37200,19802.7754728493,NaN,17406,16831,NaN
"3715307",1560409339,NaN,343348,39011,NaN,37200,NaN,25885,NaN,NaN,NaN
"3715308",1560409340,NaN,NaN,NaN,NaN,37192.7405940594,19830,25885,17400,NaN,6730
"3715309",1560409341,NaN,343342.227272727,NaN,NaN,NaN,19830,NaN,NaN,16889,NaN
"3715310",1560409342,NaN,343341.631578947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715311",1560409343,NaN,NaN,NaN,NaN,NaN,19703,NaN,NaN,NaN,NaN
"3715312",1560409344,NaN,NaN,NaN,32180,NaN,NaN,NaN,NaN,NaN,NaN
"3715313",1560409345,NaN,NaN,NaN,32178,NaN,NaN,NaN,NaN,NaN,NaN
"3715314",1560409346,NaN,NaN,NaN,32175,NaN,NaN,NaN,NaN,NaN,NaN
"3715321",1560409353,NaN,NaN,38945,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715322",1560409354,NaN,343261,NaN,32179,37196,NaN,25885,17395,NaN,6750
"3715324",1560409356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16891,NaN
"3715325",1560409357,NaN,NaN,NaN,NaN,NaN,19815,NaN,NaN,NaN,NaN
"3715326",1560409358,NaN,NaN,NaN,32178,NaN,NaN,NaN,NaN,NaN,NaN
"3715327",1560409359,NaN,NaN,NaN,32178,NaN,NaN,NaN,NaN,NaN,NaN
"3715328",1560409360,54074.32,NaN,NaN,NaN,NaN,19708,NaN,NaN,16931,NaN
"3715335",1560409367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17394,NaN,NaN
"3715336",1560409368,NaN,343264.766423358,NaN,NaN,37192,19772.2661498708,25885,17394,16936,6749
"3715341",1560409373,NaN,NaN,NaN,32179,NaN,NaN,NaN,NaN,NaN,NaN
"3715343",1560409375,NaN,343266.828784119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715344",1560409376,NaN,343252.477777778,NaN,NaN,37192,19785,25911,17393,16936,6751
"3715346",1560409378,NaN,NaN,NaN,NaN,37191,NaN,NaN,NaN,NaN,NaN
"3715347",1560409379,53940.77,343250,NaN,NaN,37246,19784.7388535032,25911.3343949045,17392,16936,6751
"3715348",1560409380,54014.42,343250.457627119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715349",1560409381,NaN,343255.346153846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715350",1560409382,54010.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715351",1560409383,NaN,343435.758730159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715353",1560409385,NaN,NaN,NaN,32179,NaN,NaN,NaN,NaN,NaN,NaN
"3715354",1560409386,53988.8231231231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715358",1560409390,NaN,345988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715359",1560409391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17292,NaN,NaN
"3715360",1560409392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17292,NaN,NaN
"3715361",1560409393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6752
"3715368",1560409400,NaN,NaN,NaN,NaN,NaN,19797,NaN,NaN,NaN,NaN
"3715371",1560409403,NaN,NaN,NaN,NaN,NaN,19729,NaN,NaN,NaN,NaN
"3715375",1560409407,NaN,NaN,NaN,NaN,37200,NaN,NaN,NaN,NaN,NaN
"3715376",1560409408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6752
"3715384",1560409416,NaN,344399.10041841,38969,NaN,37199,19795,25912,17376.2154432793,16930,6747.74004745584
"3715385",1560409417,NaN,343659.606281548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715386",1560409418,NaN,344012.226069246,NaN,NaN,37199,19794,25912,17377.3997113997,16928,6760
"3715388",1560409420,NaN,344090.678321678,NaN,NaN,37199,19797.0134989201,25912,17381.7423822715,16927,6765.60400151
"3715389",1560409421,53962.38,344096,39010.5190839695,32192.020979021,NaN,NaN,NaN,17379,NaN,NaN
"3715390",1560409422,53963.36,344096,NaN,NaN,37199.6427255985,19800,25996,17379,16927,6773
"3715391",1560409423,NaN,344299,39058,32213,NaN,NaN,NaN,NaN,NaN,NaN
"3715392",1560409424,NaN,343618.81981982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715393",1560409425,NaN,NaN,39045,32213,NaN,NaN,NaN,NaN,NaN,NaN
"3715398",1560409430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16870,NaN
"3715402",1560409434,NaN,NaN,NaN,NaN,NaN,19743,NaN,NaN,NaN,NaN
"3715404",1560409436,NaN,NaN,NaN,NaN,NaN,NaN,25996,NaN,NaN,NaN
"3715406",1560409438,NaN,343615.222222222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715407",1560409439,NaN,343609.789285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715409",1560409441,NaN,NaN,NaN,NaN,NaN,19800,NaN,NaN,NaN,NaN
"3715411",1560409443,NaN,343566.035802469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715416",1560409448,NaN,NaN,NaN,NaN,37200,NaN,NaN,NaN,NaN,NaN
"3715419",1560409451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6766
"3715423",1560409455,NaN,344000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715424",1560409456,53975.0056680162,NaN,NaN,NaN,37174,NaN,NaN,NaN,NaN,NaN
"3715425",1560409457,NaN,NaN,38944,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715428",1560409460,NaN,NaN,38875,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715431",1560409463,NaN,344000,NaN,NaN,37151.2107408295,19799,25996.2958579882,17379,16927,6761
"3715432",1560409464,NaN,NaN,NaN,NaN,37152,NaN,NaN,NaN,NaN,6761
"3715435",1560409467,NaN,NaN,NaN,NaN,NaN,NaN,25857.4489795918,NaN,NaN,NaN
"3715436",1560409468,54075.0766666667,344201.031746032,38982,NaN,37149.489827856,19799.7456327226,NaN,NaN,NaN,6762
"3715438",1560409470,NaN,344000,NaN,NaN,NaN,19834,25995,17390,16927,6767
"3715439",1560409471,54127.34,343532.531897266,38984.6863136863,32231,37150,19853,25995,17389.4638346728,16927,6767
"3715442",1560409474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16820,NaN
"3715443",1560409475,54145.02,NaN,39014.4126455907,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715444",1560409476,NaN,NaN,39017,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715458",1560409490,NaN,NaN,NaN,NaN,37147.3486078886,NaN,NaN,NaN,NaN,NaN
"3715463",1560409495,NaN,NaN,NaN,NaN,37150,NaN,NaN,NaN,NaN,NaN
"3715464",1560409496,54122.6766820276,343995.678899083,NaN,NaN,37150,NaN,NaN,NaN,NaN,6767
"3715469",1560409501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6780
"3715471",1560409503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6779
"3715476",1560409508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6754
"3715481",1560409513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17402,NaN,NaN
"3715482",1560409514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17419,NaN,NaN
"3715483",1560409515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6758
"3715486",1560409518,NaN,NaN,NaN,NaN,NaN,NaN,25979,NaN,NaN,NaN
"3715487",1560409519,NaN,NaN,NaN,NaN,37100.0430025445,NaN,NaN,NaN,NaN,NaN
"3715489",1560409521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6756.403
"3715490",1560409522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6753.08646666667
"3715492",1560409524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6737
"3715494",1560409526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17422,NaN,NaN
"3715497",1560409529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17394.3416965352,NaN,NaN
"3715499",1560409531,NaN,NaN,38897,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715500",1560409532,NaN,NaN,38883,NaN,NaN,NaN,25974,NaN,NaN,6732
"3715502",1560409534,NaN,NaN,NaN,NaN,NaN,NaN,25974,NaN,NaN,NaN
"3715503",1560409535,NaN,NaN,NaN,NaN,NaN,19767,NaN,NaN,NaN,NaN
"3715504",1560409536,NaN,NaN,NaN,NaN,NaN,NaN,25955.1367924528,NaN,NaN,NaN
"3715505",1560409537,NaN,NaN,NaN,32122.8852978454,NaN,NaN,NaN,NaN,NaN,NaN
"3715506",1560409538,NaN,NaN,NaN,NaN,NaN,NaN,25930,NaN,NaN,NaN
"3715507",1560409539,NaN,NaN,NaN,NaN,NaN,19764,25927.3936557462,NaN,NaN,NaN
"3715508",1560409540,NaN,NaN,NaN,NaN,NaN,NaN,25918,NaN,NaN,NaN
"3715510",1560409542,NaN,NaN,NaN,NaN,NaN,NaN,25916.2931506849,NaN,NaN,NaN
"3715511",1560409543,NaN,NaN,NaN,NaN,NaN,19784,NaN,NaN,NaN,NaN
"3715512",1560409544,NaN,NaN,NaN,NaN,NaN,NaN,25895,17374.6438356164,NaN,NaN
"3715517",1560409549,NaN,NaN,NaN,NaN,NaN,NaN,25939.2230769231,NaN,NaN,NaN
"3715519",1560409551,NaN,NaN,NaN,NaN,NaN,NaN,25939.5615384615,NaN,NaN,NaN
"3715523",1560409555,54057.8763302752,344090.450441609,NaN,NaN,37053.328,19785.125,25952.1788283659,17388.0021413276,16920,6747.00842358604
"3715524",1560409556,54106.72,345150,38888,32179,37050.3087248322,NaN,25964.4782608696,17389,16920.6297468354,6754
"3715525",1560409557,NaN,345150,NaN,NaN,37050,19824,25950,NaN,16923.7942857143,6749.51010569256
"3715526",1560409558,54106.72,NaN,38888,32178.1612903226,37050.9601449275,NaN,NaN,17385,16905,6749
"3715527",1560409559,NaN,NaN,NaN,NaN,37055.4727272727,NaN,NaN,17344.3305084746,NaN,6749.25531085558
"3715528",1560409560,54132.25,344398,38889.704721635,32176.7190082645,NaN,NaN,25950,NaN,NaN,NaN
"3715529",1560409561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6745
"3715531",1560409563,NaN,NaN,NaN,NaN,NaN,NaN,25948.1124757595,NaN,NaN,NaN
"3715532",1560409564,NaN,NaN,NaN,NaN,37050,NaN,NaN,NaN,NaN,NaN
"3715537",1560409569,54104.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715538",1560409570,NaN,344900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715540",1560409572,NaN,344900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715541",1560409573,NaN,345000,NaN,NaN,37048.2111553785,NaN,NaN,NaN,NaN,NaN
"3715543",1560409575,NaN,NaN,NaN,NaN,37025.8039130435,19788.050765789,NaN,NaN,NaN,6744.42070484581
"3715545",1560409577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17325,NaN,NaN
"3715547",1560409579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6741
"3715550",1560409582,NaN,NaN,NaN,NaN,NaN,19756,25901,NaN,NaN,NaN
"3715553",1560409585,NaN,NaN,NaN,NaN,NaN,NaN,25904,NaN,16917.4906040268,NaN
"3715554",1560409586,NaN,NaN,NaN,NaN,37000.9483568075,NaN,25901.9708737864,NaN,NaN,NaN
"3715555",1560409587,NaN,NaN,NaN,NaN,NaN,NaN,25903,NaN,NaN,NaN
"3715556",1560409588,NaN,NaN,NaN,NaN,36984,NaN,25901.9615384615,NaN,NaN,NaN
"3715557",1560409589,NaN,344910.281914894,NaN,NaN,NaN,NaN,25890.8165057068,NaN,NaN,NaN
"3715558",1560409590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16848.6483050847,NaN
"3715559",1560409591,NaN,NaN,NaN,NaN,NaN,NaN,25879,NaN,16848.5519930676,NaN
"3715560",1560409592,NaN,345153.403508772,NaN,NaN,37018,19782,25870,17336,16915,6747
"3715561",1560409593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17336,NaN,6749
"3715562",1560409594,NaN,345518,NaN,NaN,NaN,NaN,25855.3157894737,NaN,NaN,6749
"3715563",1560409595,NaN,345518.8,NaN,NaN,NaN,NaN,25856,NaN,NaN,6748.32995517443
"3715564",1560409596,NaN,NaN,NaN,NaN,NaN,NaN,25850,NaN,NaN,NaN
"3715565",1560409597,NaN,345518,NaN,32172,37014,19781.7082028804,25919,17336,16915,6739
"3715566",1560409598,54133.23,NaN,NaN,32172.763803681,37014,19807,NaN,17353.1605166052,16916.4332129964,6748
"3715567",1560409599,NaN,NaN,38921.5678059537,NaN,37018.8462837838,19812.5870841487,NaN,17359,16917,6748
"3715568",1560409600,NaN,345519,38962,32176,37049,19831,25918,17359,16917,6748
"3715569",1560409601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16857.6144578313,NaN
"3715570",1560409602,NaN,345525,38973,32176,NaN,NaN,25910,NaN,NaN,NaN
"3715571",1560409603,NaN,345526,NaN,NaN,37050,19788.2283356259,25910,17365,16915,6748
"3715572",1560409604,NaN,NaN,38979.5067817509,32176,NaN,NaN,NaN,17369,NaN,6748
"3715573",1560409605,NaN,NaN,38979,NaN,NaN,NaN,NaN,NaN,16857.2018779343,6748.34795763994
"3715574",1560409606,54133.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6746.44209183674
"3715575",1560409607,NaN,NaN,39001,32176,NaN,NaN,NaN,NaN,NaN,NaN
"3715576",1560409608,NaN,NaN,NaN,NaN,37099,NaN,NaN,NaN,NaN,NaN
"3715577",1560409609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6738
"3715581",1560409613,54063.6221212121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715584",1560409616,NaN,345885,NaN,NaN,37073,19827,25924.1302681992,17369,16874.3697478992,6749
"3715585",1560409617,NaN,345886,NaN,NaN,37074,NaN,NaN,NaN,NaN,NaN
"3715587",1560409619,NaN,NaN,NaN,NaN,37099,NaN,NaN,NaN,16915,NaN
"3715588",1560409620,NaN,345378.233183857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715589",1560409621,NaN,NaN,39032,NaN,37100,NaN,NaN,NaN,NaN,NaN
"3715590",1560409622,NaN,345583.711388456,39031,32208.6370656371,37100,19831,25933.8181818182,17369,16915,6748
"3715593",1560409625,NaN,NaN,NaN,32217.930208864,NaN,NaN,25949.25,NaN,NaN,NaN
"3715594",1560409626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16863,NaN
"3715595",1560409627,54138.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715596",1560409628,NaN,NaN,NaN,NaN,37100,NaN,NaN,NaN,NaN,NaN
"3715597",1560409629,NaN,NaN,NaN,NaN,37045,NaN,NaN,NaN,NaN,NaN
"3715600",1560409632,NaN,NaN,38990,NaN,NaN,19842,NaN,NaN,NaN,NaN
"3715603",1560409635,NaN,NaN,NaN,NaN,37100,NaN,NaN,17321,NaN,NaN
"3715605",1560409637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16866,NaN
"3715606",1560409638,NaN,NaN,NaN,NaN,37100,NaN,NaN,NaN,NaN,NaN
"3715608",1560409640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6748.27371300671
"3715613",1560409645,NaN,NaN,NaN,32213,NaN,NaN,NaN,NaN,NaN,NaN
"3715616",1560409648,NaN,NaN,NaN,NaN,37100,NaN,NaN,NaN,16865,NaN
"3715617",1560409649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6748
"3715623",1560409655,NaN,345748,NaN,NaN,37100,NaN,NaN,NaN,NaN,NaN
"3715624",1560409656,NaN,NaN,NaN,32137,NaN,NaN,NaN,NaN,NaN,NaN
"3715626",1560409658,NaN,345145.380869565,NaN,NaN,NaN,NaN,NaN,NaN,16865,NaN
"3715627",1560409659,NaN,345749.197740113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715629",1560409661,NaN,345164.15037594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715632",1560409664,NaN,NaN,NaN,NaN,37100,NaN,NaN,NaN,NaN,NaN
"3715633",1560409665,NaN,NaN,NaN,NaN,37100,NaN,NaN,NaN,NaN,NaN
"3715635",1560409667,54139.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715636",1560409668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16865,NaN
"3715638",1560409670,NaN,NaN,NaN,NaN,37100,19822.3603133159,NaN,NaN,NaN,NaN
"3715639",1560409671,NaN,NaN,NaN,NaN,NaN,19823,NaN,NaN,NaN,NaN
"3715640",1560409672,NaN,345250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715641",1560409673,NaN,NaN,NaN,NaN,37100,NaN,NaN,NaN,NaN,NaN
"3715644",1560409676,NaN,NaN,NaN,NaN,NaN,NaN,25904.9364548495,NaN,NaN,NaN
"3715645",1560409677,NaN,NaN,NaN,NaN,NaN,NaN,25885.6170212766,NaN,NaN,NaN
"3715646",1560409678,NaN,NaN,NaN,NaN,NaN,NaN,25881,NaN,16865,NaN
"3715648",1560409680,NaN,NaN,NaN,NaN,37100,19823,NaN,NaN,NaN,NaN
"3715649",1560409681,NaN,NaN,NaN,NaN,37099,NaN,25881,NaN,NaN,NaN
"3715650",1560409682,NaN,NaN,NaN,NaN,NaN,NaN,25855,NaN,NaN,NaN
"3715651",1560409683,NaN,345699.893162393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715652",1560409684,NaN,345700,NaN,NaN,NaN,NaN,25855,NaN,NaN,NaN
"3715654",1560409686,NaN,NaN,NaN,NaN,NaN,NaN,25855,NaN,NaN,6749
"3715655",1560409687,NaN,345100,NaN,NaN,NaN,NaN,25855,NaN,NaN,NaN
"3715656",1560409688,NaN,345183.929824561,NaN,NaN,NaN,NaN,NaN,NaN,16865,NaN
"3715657",1560409689,NaN,NaN,39026.7283950617,NaN,NaN,NaN,NaN,NaN,NaN,6746
"3715659",1560409691,NaN,NaN,NaN,NaN,37099,NaN,NaN,NaN,NaN,NaN
"3715665",1560409697,NaN,NaN,NaN,NaN,37066,19823,NaN,NaN,NaN,NaN
"3715666",1560409698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16865,NaN
"3715668",1560409700,NaN,NaN,NaN,NaN,37099,NaN,NaN,NaN,NaN,NaN
"3715677",1560409709,NaN,NaN,NaN,NaN,37099,NaN,NaN,17344.3711340206,NaN,NaN
"3715678",1560409710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17358,NaN,NaN
"3715681",1560409713,NaN,NaN,NaN,NaN,NaN,NaN,25885.2112211221,17333,16865,NaN
"3715682",1560409714,NaN,NaN,NaN,NaN,NaN,NaN,25889,NaN,NaN,NaN
"3715684",1560409716,NaN,NaN,NaN,NaN,37099,NaN,NaN,NaN,NaN,NaN
"3715685",1560409717,NaN,345749.293469042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715687",1560409719,NaN,345632.370786517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715689",1560409721,NaN,NaN,NaN,NaN,37063.2852303523,NaN,NaN,NaN,NaN,NaN
"3715690",1560409722,NaN,NaN,NaN,NaN,37047.5115207373,NaN,NaN,NaN,NaN,NaN
"3715691",1560409723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16869,NaN
"3715695",1560409727,NaN,345261.421657096,NaN,NaN,NaN,19823,NaN,17308,NaN,NaN
"3715696",1560409728,NaN,345576.549618321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715701",1560409733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16869,NaN
"3715706",1560409738,NaN,345797,39026.9049586777,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"3715707",1560409739,NaN,345796.839506173,NaN,NaN,37095.3286219081,19825.3428571429,25897,17318,16934.0252707581,6748
"3715708",1560409740,54016.5841558442,345831.201481481,39063.4490358127,32185.8828633406,37096.6172661871,19827.8042704626,25912.5329619313,17324.5735458613,16930.164652568,6749.2037412993
"3715709",1560409741,54026.2,346147,NaN,NaN,NaN,19868,NaN,17358,NaN,6749.621
