"","Date","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"4665684",1561359716,NaN,NaN,NaN,NaN,37210,NaN,NaN,NaN,NaN,NaN
"4665685",1561359717,49401.28,NaN,NaN,NaN,37196.9418886199,NaN,NaN,NaN,16463,NaN
"4665686",1561359718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18201.9335576114,NaN,NaN
"4665688",1561359720,NaN,346032.704645048,NaN,NaN,NaN,NaN,NaN,18192,16464,NaN
"4665689",1561359721,NaN,345880,NaN,NaN,37121,NaN,NaN,NaN,NaN,NaN
"4665690",1561359722,49391.46,345888.38647343,NaN,NaN,NaN,NaN,NaN,18191,NaN,NaN
"4665691",1561359723,NaN,345921.448818898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665692",1561359724,NaN,345936,NaN,NaN,37186.2173913043,20744,26564,18246,16504,7050
"4665693",1561359725,NaN,NaN,NaN,NaN,37195,NaN,NaN,NaN,NaN,NaN
"4665695",1561359727,NaN,345880,NaN,NaN,37195,NaN,NaN,18192,NaN,7051
"4665696",1561359728,NaN,345878.433628319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665697",1561359729,NaN,345874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665698",1561359730,NaN,NaN,NaN,NaN,37257,20685,NaN,NaN,NaN,NaN
"4665700",1561359732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16484.0963172805,NaN
"4665701",1561359733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7052
"4665702",1561359734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7044
"4665703",1561359735,NaN,NaN,NaN,NaN,NaN,20682.9933837429,NaN,NaN,NaN,NaN
"4665705",1561359737,NaN,NaN,NaN,NaN,NaN,20670,NaN,NaN,NaN,NaN
"4665706",1561359738,NaN,NaN,NaN,NaN,NaN,20708,26557,18242,NaN,7062
"4665707",1561359739,NaN,NaN,NaN,NaN,37136,NaN,NaN,18200,NaN,NaN
"4665708",1561359740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16465.2326322498,NaN
"4665709",1561359741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18224.9772727273,NaN,NaN
"4665710",1561359742,NaN,NaN,NaN,NaN,NaN,20663.2267045455,NaN,NaN,NaN,NaN
"4665711",1561359743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18200.4482758621,NaN,NaN
"4665713",1561359745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18196.2466367713,NaN,NaN
"4665714",1561359746,NaN,NaN,39344.0754716981,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665715",1561359747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18192,NaN,NaN
"4665716",1561359748,49321.74,345874,39347,32087.5870307167,37137,20663,26541,18200,NaN,7062
"4665717",1561359749,NaN,NaN,NaN,NaN,NaN,NaN,26557,NaN,16480,NaN
"4665718",1561359750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16462,NaN
"4665720",1561359752,49321.74,NaN,39347,32091,NaN,NaN,26555.4346938776,18200,NaN,7062
"4665721",1561359753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18191.4695431472,NaN,NaN
"4665723",1561359755,49309.8763829787,NaN,39350.452211127,32105.3309859155,NaN,NaN,26543,NaN,NaN,7062
"4665727",1561359759,NaN,NaN,NaN,NaN,NaN,NaN,26572,NaN,NaN,NaN
"4665728",1561359760,NaN,NaN,NaN,NaN,37247,NaN,NaN,NaN,NaN,NaN
"4665729",1561359761,NaN,NaN,39288.8188405797,NaN,37145.6247877759,NaN,NaN,NaN,NaN,NaN
"4665730",1561359762,49276.57,346073,39325,32151,37162,NaN,NaN,NaN,NaN,NaN
"4665734",1561359766,49305.05,NaN,39303,32151,NaN,NaN,26570,NaN,16471.2164404223,7062
"4665735",1561359767,49315.85,NaN,NaN,NaN,37246,NaN,NaN,NaN,16472,NaN
"4665738",1561359770,NaN,NaN,39303,32151,37259,NaN,26572.7197802198,NaN,NaN,7062
"4665741",1561359773,NaN,NaN,NaN,NaN,NaN,NaN,26581,NaN,NaN,NaN
"4665742",1561359774,49366.91,346076.025380711,39307.1980099502,32147.6666666667,37334,NaN,26580.0707692308,NaN,NaN,7066.16273291925
"4665743",1561359775,NaN,346090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665744",1561359776,NaN,NaN,NaN,NaN,37252.0565,NaN,NaN,NaN,NaN,NaN
"4665745",1561359777,49365.93,NaN,NaN,NaN,NaN,NaN,NaN,18194,16479,NaN
"4665747",1561359779,49315.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665748",1561359780,NaN,NaN,NaN,NaN,NaN,NaN,26543,NaN,NaN,NaN
"4665749",1561359781,NaN,NaN,NaN,NaN,37266,20692,26591,18249,16502,7068
"4665751",1561359783,NaN,346090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665752",1561359784,NaN,346300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665753",1561359785,49365.93,346361.520618557,NaN,32151,37266,NaN,26590,18248.1355932203,16500.8725490196,7068.16090104586
"4665754",1561359786,NaN,NaN,39365,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665758",1561359790,49315.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665760",1561359792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16482,NaN
"4665766",1561359798,NaN,346300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665768",1561359800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16482,NaN
"4665770",1561359802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7073.51004409603
"4665777",1561359809,49276.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665778",1561359810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16492,NaN
"4665782",1561359814,NaN,346300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665786",1561359818,NaN,NaN,NaN,NaN,NaN,20738,NaN,NaN,NaN,NaN
"4665787",1561359819,NaN,NaN,NaN,NaN,NaN,20692,NaN,NaN,NaN,NaN
"4665788",1561359820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16498,NaN
"4665789",1561359821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16501.5406626506,NaN
"4665790",1561359822,NaN,NaN,NaN,NaN,NaN,20662.8154547181,NaN,NaN,NaN,NaN
"4665791",1561359823,49195.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665792",1561359824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7071.89484679666
"4665793",1561359825,NaN,NaN,NaN,NaN,NaN,20599,NaN,NaN,NaN,NaN
"4665794",1561359826,49195.07,NaN,NaN,NaN,NaN,20635,26570,18248,NaN,7073
"4665795",1561359827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16490.6754716981,NaN
"4665797",1561359829,NaN,NaN,NaN,NaN,NaN,20624.3728267869,NaN,NaN,16472,NaN
"4665798",1561359830,49195.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665799",1561359831,49182.1322937771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665800",1561359832,49179.36,NaN,NaN,NaN,NaN,20613,NaN,NaN,NaN,NaN
"4665801",1561359833,NaN,NaN,NaN,NaN,NaN,20613,NaN,NaN,NaN,NaN
"4665803",1561359835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7065
"4665805",1561359837,49195.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665806",1561359838,49207.244807418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665809",1561359841,NaN,NaN,NaN,NaN,NaN,20613,NaN,NaN,NaN,NaN
"4665812",1561359844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16472,NaN
"4665813",1561359845,NaN,NaN,NaN,NaN,NaN,20641.3043478261,NaN,NaN,NaN,NaN
"4665814",1561359846,49213.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665818",1561359850,NaN,NaN,NaN,NaN,NaN,20619,NaN,NaN,NaN,NaN
"4665820",1561359852,49205.5149056604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665823",1561359855,NaN,NaN,NaN,NaN,37265,NaN,NaN,NaN,NaN,NaN
"4665825",1561359857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16473,NaN
"4665828",1561359860,NaN,NaN,NaN,NaN,NaN,NaN,26551,NaN,NaN,NaN
"4665829",1561359861,49213.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665832",1561359864,49192.5353488372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665833",1561359865,49195.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665835",1561359867,NaN,NaN,NaN,NaN,NaN,NaN,26546,NaN,16472,NaN
"4665837",1561359869,NaN,NaN,NaN,NaN,37265,NaN,NaN,NaN,NaN,NaN
"4665840",1561359872,NaN,346298.526785714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665843",1561359875,NaN,NaN,NaN,NaN,NaN,NaN,26536,NaN,NaN,NaN
"4665844",1561359876,NaN,346091,NaN,NaN,NaN,NaN,NaN,NaN,16473,NaN
"4665845",1561359877,49195.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665847",1561359879,NaN,NaN,NaN,NaN,NaN,20655,NaN,NaN,NaN,NaN
"4665849",1561359881,NaN,NaN,NaN,NaN,NaN,20623,NaN,NaN,NaN,NaN
"4665850",1561359882,NaN,NaN,NaN,NaN,NaN,NaN,26532,NaN,NaN,NaN
"4665855",1561359887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16473,NaN
"4665857",1561359889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7065.34346314945
"4665858",1561359890,NaN,NaN,NaN,NaN,NaN,NaN,26525,NaN,NaN,NaN
"4665863",1561359895,49286.5981533101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665864",1561359896,NaN,NaN,39325,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665865",1561359897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16473,NaN
"4665872",1561359904,NaN,NaN,NaN,NaN,NaN,NaN,26530.7307692308,NaN,NaN,NaN
"4665875",1561359907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16473,NaN
"4665876",1561359908,NaN,NaN,NaN,NaN,NaN,NaN,26633,NaN,NaN,NaN
"4665881",1561359913,49343.1253231106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665882",1561359914,49353.16,346639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665885",1561359917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16473,NaN
"4665888",1561359920,NaN,346639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665891",1561359923,NaN,NaN,NaN,NaN,37263.6321070234,NaN,NaN,NaN,NaN,NaN
"4665892",1561359924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16489.9938176198,NaN
"4665898",1561359930,NaN,NaN,NaN,NaN,37213,NaN,NaN,NaN,NaN,NaN
"4665902",1561359934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16473,NaN
"4665903",1561359935,NaN,NaN,NaN,NaN,NaN,20651.7966804979,NaN,NaN,NaN,NaN
"4665906",1561359938,49316.3937077131,NaN,39334,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665911",1561359943,NaN,346093.618705036,NaN,NaN,NaN,NaN,NaN,18239.4739336493,NaN,NaN
"4665912",1561359944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18250,16494.3596295113,NaN
"4665918",1561359950,NaN,NaN,NaN,NaN,37170,NaN,NaN,NaN,16485,NaN
"4665919",1561359951,NaN,NaN,NaN,NaN,37212.4510813594,NaN,NaN,NaN,NaN,NaN
"4665921",1561359953,NaN,NaN,NaN,NaN,37214,NaN,NaN,NaN,NaN,NaN
"4665922",1561359954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16479.0941176471,NaN
"4665924",1561359956,NaN,345876.420765027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665925",1561359957,NaN,346456,NaN,NaN,NaN,NaN,26597,NaN,16472,NaN
"4665928",1561359960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18265,16495,NaN
"4665929",1561359961,49370.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665932",1561359964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16466,NaN
"4665937",1561359969,NaN,NaN,NaN,NaN,37170,NaN,NaN,NaN,NaN,NaN
"4665940",1561359972,NaN,NaN,NaN,NaN,NaN,NaN,26599,NaN,16466,NaN
"4665950",1561359982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16466,NaN
"4665951",1561359983,NaN,NaN,39375,NaN,37169,NaN,NaN,NaN,NaN,NaN
"4665953",1561359985,NaN,NaN,NaN,NaN,37200,NaN,NaN,NaN,NaN,NaN
"4665955",1561359987,NaN,NaN,NaN,NaN,NaN,NaN,26598,NaN,NaN,NaN
"4665956",1561359988,NaN,NaN,NaN,NaN,NaN,NaN,26562.658456486,NaN,NaN,NaN
"4665957",1561359989,NaN,NaN,NaN,NaN,NaN,NaN,26580.6666666667,NaN,NaN,NaN
"4665960",1561359992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7054
"4665961",1561359993,NaN,NaN,NaN,32166,37164.3827751196,NaN,NaN,NaN,NaN,NaN
"4665964",1561359996,49350.4344043321,NaN,39364,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665966",1561359998,NaN,NaN,NaN,NaN,37162,NaN,NaN,NaN,16466,7065.144
"4665970",1561360002,NaN,NaN,39336,NaN,37173,NaN,NaN,NaN,NaN,NaN
"4665973",1561360005,NaN,346111.245283019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7065
"4665975",1561360007,NaN,NaN,NaN,NaN,37138,NaN,NaN,NaN,NaN,NaN
"4665977",1561360009,NaN,NaN,39391.4301075269,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665979",1561360011,49487.1289584208,345879.184397163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4665980",1561360012,NaN,345880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7066.82661465106
"4665981",1561360013,NaN,NaN,NaN,NaN,37137,NaN,NaN,NaN,NaN,NaN
"4665983",1561360015,NaN,NaN,NaN,NaN,37136,NaN,NaN,NaN,16466,NaN
"4665984",1561360016,NaN,NaN,NaN,NaN,37120,NaN,26576.0835164835,NaN,NaN,7068.33333333333
"4665990",1561360022,NaN,NaN,NaN,NaN,37115,NaN,NaN,NaN,NaN,NaN
"4665995",1561360027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16463.8565488565,NaN
"4665997",1561360029,NaN,NaN,NaN,NaN,37076,NaN,NaN,NaN,NaN,NaN
"4665998",1561360030,NaN,346299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666002",1561360034,NaN,NaN,NaN,NaN,NaN,NaN,26561.998989899,NaN,NaN,NaN
"4666005",1561360037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16462,NaN
"4666006",1561360038,NaN,NaN,NaN,32202,NaN,NaN,NaN,NaN,NaN,NaN
"4666015",1561360047,NaN,NaN,NaN,NaN,37076,NaN,NaN,NaN,16462,NaN
"4666023",1561360055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16459,NaN
"4666024",1561360056,NaN,NaN,NaN,NaN,NaN,NaN,26553.6582914573,NaN,NaN,NaN
"4666025",1561360057,NaN,NaN,NaN,NaN,37076,NaN,NaN,NaN,NaN,NaN
"4666026",1561360058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7073.50557897347
"4666029",1561360061,NaN,346297.358641359,NaN,NaN,NaN,NaN,NaN,18263.5050946143,NaN,NaN
"4666030",1561360062,NaN,NaN,39392,32202,NaN,NaN,NaN,18265.3245778612,16459,NaN
"4666032",1561360064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18265,NaN,NaN
"4666034",1561360066,NaN,NaN,NaN,NaN,NaN,20626.0697836706,26550.5031390135,NaN,NaN,NaN
"4666035",1561360067,NaN,NaN,NaN,NaN,37076,NaN,26480.7562642369,NaN,NaN,NaN
"4666037",1561360069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16459,NaN
"4666041",1561360073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18252.6597014925,NaN,NaN
"4666043",1561360075,49654.4844026846,NaN,NaN,NaN,NaN,NaN,NaN,18247.5807663411,NaN,NaN
"4666045",1561360077,NaN,346300.092035398,NaN,NaN,37076,NaN,NaN,NaN,NaN,NaN
"4666047",1561360079,NaN,NaN,NaN,NaN,NaN,20612.6460626588,26482.3994334278,NaN,16459,NaN
"4666049",1561360081,49626.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7077
"4666051",1561360083,NaN,NaN,39350,NaN,37076,NaN,NaN,NaN,NaN,NaN
"4666053",1561360085,NaN,NaN,NaN,NaN,NaN,NaN,26460.96875,NaN,NaN,NaN
"4666054",1561360086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16452.4461001902,NaN
"4666055",1561360087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16449.2542932629,NaN
"4666065",1561360097,NaN,NaN,NaN,NaN,37076,NaN,NaN,NaN,16403,NaN
"4666069",1561360101,49587.5365899705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666070",1561360102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16403,NaN
"4666074",1561360106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7067
"4666075",1561360107,49639.6987662338,NaN,NaN,NaN,37076,NaN,NaN,NaN,NaN,NaN
"4666077",1561360109,49686.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7061
"4666078",1561360110,NaN,346294,NaN,32197,NaN,20613,NaN,18242.3983488132,16406.7507788162,NaN
"4666079",1561360111,49688.4903724928,346282.705641026,NaN,NaN,37129,NaN,26495.8806744488,NaN,16424.0736522399,7066.80150853513
"4666083",1561360115,49679.8758152174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666085",1561360117,49631.05,NaN,39354,NaN,NaN,NaN,NaN,18196,NaN,NaN
"4666086",1561360118,NaN,345908,NaN,32197,37079,20588,26462,NaN,16407,7062
"4666087",1561360119,NaN,NaN,NaN,32197,NaN,NaN,NaN,NaN,NaN,NaN
"4666089",1561360121,NaN,345934.066666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666090",1561360122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18191.8207306712,16407,NaN
"4666092",1561360124,NaN,346001.843426883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666093",1561360125,NaN,NaN,NaN,NaN,37079,NaN,NaN,NaN,NaN,NaN
"4666100",1561360132,49636.3474872838,346200,39361.4252199413,NaN,37091.3145400593,20585.8308740068,26461.8693126815,18188.2635791881,16407.8385490754,7061.22053145583
"4666101",1561360133,NaN,345883.525606469,NaN,NaN,37078,NaN,NaN,18191,16407.0892857143,NaN
"4666102",1561360134,NaN,345796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666106",1561360138,NaN,345465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666109",1561360141,49689.97,345905.651125402,39387.5055611729,32197,37103,20587.8979633401,26548,18226,16428.8399269629,7062
"4666110",1561360142,49706.389281768,345906.521246459,39392.4067536454,NaN,37101.1241473397,20599.9285714286,26546,18234.2683397683,16438,7062.37107835984
"4666111",1561360143,49706.66,345905.277108434,NaN,32197,37103.6187904968,20638,26546.3280507132,18272,16437,NaN
"4666113",1561360145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7066
"4666114",1561360146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18241,NaN,NaN
"4666115",1561360147,49749.87,NaN,NaN,NaN,37103,NaN,NaN,NaN,NaN,NaN
"4666116",1561360148,NaN,NaN,39423,NaN,NaN,NaN,NaN,18218,NaN,NaN
"4666118",1561360150,NaN,345999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666121",1561360153,NaN,NaN,NaN,NaN,37103,NaN,NaN,NaN,NaN,NaN
"4666124",1561360156,NaN,NaN,39409,NaN,NaN,NaN,NaN,NaN,NaN,7067
"4666131",1561360163,NaN,345899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666132",1561360164,NaN,NaN,NaN,NaN,37093.1052631579,NaN,NaN,NaN,NaN,NaN
"4666137",1561360169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7063
"4666138",1561360170,NaN,NaN,NaN,NaN,NaN,NaN,26548,18231,NaN,7062
"4666141",1561360173,49745.5832307692,345899,NaN,32197,NaN,20627,26548,NaN,NaN,7062
"4666142",1561360174,NaN,345899.623739333,NaN,NaN,37056,NaN,NaN,18231,NaN,NaN
"4666148",1561360180,NaN,NaN,39409,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"4666155",1561360187,NaN,NaN,NaN,NaN,37056,NaN,NaN,NaN,16437,NaN
